CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
10531,RELG,393,A,Rural Religion,4,J Smith,MW,1100,1150,R,1300,1600,Walsh-Ellett Hall 308,14,21,Closed,,NA
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10574,ANTH,104,A,Introductory Cultural Anthropology,4,R O'Connor,MWF,800,850,,NA,NA,Woods Laboratories 342,23,23,Closed,Reserved Seats: sophomores-5 (none available), returning freshmen-16 (2 available); Waitlist - contact instructor,NA
10575,ANTH,104,B,Introductory Cultural Anthropology,4,R O'Connor,MWF,900,950,,NA,NA,Woods Laboratories 342,23,21,Available: 2 Reserved,Reserved Seats: sophomores-6 (2 available), returning freshmen-13 (none available); Waitlist - contact instructor,NA
10576,ANTH,104,C,Introductory Cultural Anthropology,4,W Leggett,MWF,1100,1150,,NA,NA,Woods Laboratories 342,23,21,Available: 2 Reserved,Reserved Seats: sophomores-1 (none available), returning freshmen-14 (none available); Waitlist - contact instructor,NA
10577,ANTH,106,A,Introductory Physical Anthropology and Archaeology,4,D Murdock,TR,800,915,,NA,NA,Woods Laboratories 342,20,15,Available: 5 Reserved,Reserved Seats: sophomores-4 (none available), returning freshmen-10 (5 available),NA
10578,ANTH,106,B,Introductory Physical Anthropology and Archaeology,4,D Murdock,TR,930,1045,,NA,NA,Woods Laboratories 342,23,25,Closed,Reserved Seats: sophomores-8 (none available), returning freshmen-14 (9 available); Waitlist - contact instructor,NA
10605,ANTH,110,A,An Anthropology of Campus Life,4,R O'Connor,TR,1100,1215,,NA,NA,Woods Laboratories 342,20,15,Available: 5,Writing Intensive; Open only to freshmen,NA
10579,ANTH,204,A,Anthropology of Education,4,M Wallace,M,1300,1530,,NA,NA,St. Luke's 210,15,14,Available: 1,Writing Intensive; Instructor permission required,NA
10581,ANTH,307,A,The Archaeology of Southeastern United States,4,M McCollough,W,1530,1830,,NA,NA,Woods Laboratories 301,15,3,Available: 12,Prerequisite: ANTH 106; Instructor permission required,NA
10582,ANTH,310,A,Topics in Archaeology,4,M McCollough,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,Prerequisite: ANTH 106; Instructor permission required,NA
10580,ANTH,320,A,Marriage, Family, and Kinship,4,J Hamer,TR,930,1045,,NA,NA,Woods Laboratories 324,15,12,Available: 3,,NA
10633,ANTH,341,A,The Culture and History of Southeast Asia,4,W Leggett,MWF,900,950,,NA,NA,Woods Laboratories 340,15,11,Available: 4,Writing Intensive,NA
10583,ANTH,401,A,Anthropological Field Methods,4,D Murdock,W,1230,1500,,NA,NA,Woods Laboratories 342,8,8,Closed,Writing Intensive; Open only to seniors pursuing majors in anthropology,NA
10694,ANTH,401,B,Anthropological Field Methods,4,W Leggett,W,1230,1500,,NA,NA,Woods Laboratories 341,6,9,Closed,Writing Intensive,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10221,ART,131,A,Introduction to Digital Arts,4,P Malde,TR,1100,1215,,NA,NA,duPont Library G26,12,13,Closed,Instructor permission required,NA
10222,ART,161,A,Beginning Photography,4,P Malde,T,1400,1630,,NA,NA,Carnegie Hall 302,12,14,Closed,Instructor permission required; Studio Art Fee-Malde: $50,NA
10227,ART,181,A,Beginning Sculpture,4,G Pond,R,1400,1700,,NA,NA,Dairy Sculpture Studio ,12,13,Closed,Instructor permission required; Sculpture Fee: $175,NA
10224,ART,191,A,Beginning Painting,4,E Carlos,F,1300,1630,,NA,NA,Carnegie Hall 203,12,13,Closed,Instructor permission required,NA
10607,ART,191,B,Beginning Painting,4,E Carlos,F,1300,1630,,NA,NA,Carnegie Hall 203,4,2,Available: 2,Instructor permission required,NA
10228,ART,243,A,Intermediate Video Production,4,G Pond,W,1400,1700,,NA,NA,duPont Library G26,10,7,Available: 3,Prerequisite: ART 143; Instructor permission required,NA
10225,ART,251,A,Intermediate Drawing,4,E Carlos,R,1300,1630,,NA,NA,Carnegie Hall 201,9,9,Closed,Reserved Seats: seniors-2 (none available), juniors-5 (none available), sophomores-2 (none available); Prerequisite: ART 151,NA
10223,ART,261,A,Intermediate Photography,4,P Malde,W,1400,1630,,NA,NA,Carnegie Hall 302,12,6,Available: 6,Prerequisite: ART 161; Instructor permission required; Studio Art Fee-Malde: $50,NA
10229,ART,343,A,Advanced Video Production,4,G Pond,W,1400,1700,,NA,NA,duPont Library G26,5,2,Available: 3,Prerequisite: ART 143; Instructor permission required,NA
10230,ART,418,A,Junior Tutorial in Art-I,4,G Pond,T,1400,1700,,NA,NA,Carnegie Hall 306,25,1,Available: 24,Open only to students pursuing majors in art,NA
10231,ART,420,A,Seminar in Creativity,4,G Pond,T,1400,1700,,NA,NA,Carnegie Hall 306,25,15,Available: 10,Open only to students pursuing majors in art,NA
10634,ART,444,C,Independent Study,2 - 4,G Pond,TBA,NA,NA,,NA,NA,TBA,15,3,Available: 12,Special form required,NA
10212,ARTH,103,A,Survey of Western Art I,4,C Mansfield,MWF,800,850,,NA,NA,Carnegie Hall 306,30,33,Closed,,NA
10213,ARTH,103,B,Survey of Western Art I,4,C Mansfield,MWF,1100,1150,,NA,NA,Carnegie Hall 306,30,36,Closed,,NA
10214,ARTH,104,A,Survey of Western Art II,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 306,25,24,Available: 1,,NA
10215,ARTH,104,B,Survey of Western Art II,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 306,25,26,Closed,,NA
10280,ARTH,307,A,Japanese Art,4,M Oba,TR,1100,1215,,NA,NA,Carnegie Hall 302,25,22,Available: 3,,NA
10216,ARTH,312,A,Greek and Roman Art,4,G Clark,MW,1100,1215,,NA,NA,Carnegie Hall 302,20,24,Closed,Prerequisites: ARTH 103 or HUMN 102,NA
10217,ARTH,318,A,Spanish Medieval Art,4,A Momplet,MWF,1300,1350,,NA,NA,Carnegie Hall 302,25,7,Available: 18,,NA
10220,ARTH,350,A,Spanish Painting,4,A Momplet,MWF,1000,1050,,NA,NA,Carnegie Hall 306,25,17,Available: 8,,NA
10315,ARTH,402,A,Senior Seminar,4,S Gregory,M,1400,1630,,NA,NA,Carnegie Hall 304,12,10,Available: 2,Prerequisites: ARTH 103 and ARTH 104,NA
10316,ARTH,402,B,Senior Seminar,4,S Gregory,W,1400,1630,,NA,NA,Carnegie Hall 304,12,10,Available: 2,Prerequisites: ARTH 103 and ARTH 104,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10633,ANTH,341,A,The Culture and History of Southeast Asia,4,W Leggett,MWF,900,950,,NA,NA,Woods Laboratories 340,15,11,Available: 4,Writing Intensive,NA
10280,ARTH,307,A,Japanese Art,4,M Oba,TR,1100,1215,,NA,NA,Carnegie Hall 302,25,22,Available: 3,,NA
10232,ASIA,100,A,Introduction to Asian Studies,4,J Oba,TR,1100,1215,,NA,NA,Guerry Hall 1,25,19,Available: 6,,NA
10233,CHIN,103,A,Elementary Chinese I,4,K Qianting,MWF,900,950,T,1300,1350,duPont Library 217,16,10,Available: 6,,NA
10234,CHIN,203,A,Intermediate Chinese,4,K Qianting,MWF,1300,1350,R,1300,1350,duPont Library 217,16,3,Available: 13,Prerequisite: CHIN 104,NA
10235,JAPN,103,A,Elementary Japanese I,4,M Oba,MWF,1000,1050,R,1400,1450,duPont Library 217,20,6,Available: 14,,NA
10236,JAPN,203,A,Intermediate Japanese,4,M Oba,MWF,1300,1350,T,1400,1450,Walsh-Ellett Hall 308,20,4,Available: 16,Prerequisite: JAPN 104,NA
10499,POLS,360,A,Chinese Politics,4,S Wilson,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 304,25,13,Available: 12,,NA
10526,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,900,950,,NA,NA,Walsh-Ellett Hall 302,22,18,Available: 4,Open only to freshmen,NA
10527,RELG,162,B,Introduction to Asian Religions,4,S Brown,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 202,21,23,Closed,Reserved Seats: sophomores-4 (none available), returning freshmen-7 (1 available); Waitlist - contact instructor,NA
10530,RELG,353,A,Buddhism and the Environment,4,S Brown,MW,1230,1345,,NA,NA,Walsh-Ellett Hall 204,15,24,Closed,Writing Intensive; Waitlist - contact instructor,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10584,BIOL,105,A,Biology and People,4,J Powell,MWF,800,850,,NA,NA,Woods Laboratories 113,24,21,Available: 3,Non-Lab Science,NA
10697,BIOL,105,B,Biology and People,4,J Powell,MWF,1000,1050,,NA,NA,Woods Laboratories 113,24,28,Closed,Non-Lab Science,NA
10585,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/C Butler,TR,930,1045,W,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),NA
10586,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/J Evans,TR,930,1045,R,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),NA
10587,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/J Powell,MWF,1100,1150,M,1330,1630,Woods Laboratories 113,20,17,Available: 3 Reserved,Lab Science; Reserved Seats: returning freshmen-14 (3 available),NA
10588,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/H Croom,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,20,12,Available: 8,Lab Science; Reserved Seats: returning freshmen-5 (none available),NA
10624,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,N Berner,TR,800,915,M,1330,1630,Woods Laboratories 128,16,13,Available: 3,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
10590,BIOL,206,A,Plant Ecology (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Woods Laboratories 103,16,6,Available: 10,Lab Science; Prerequisites: One course in biology,NA
10591,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,MWF,1000,1050,W,1330,1630,Woods Laboratories 128,16,10,Available: 6,Lab Science; Prerequisites: BIOL 131 (FORS 121 may be substituted for BIOL 131 with the permission of the instructor),NA
10592,BIOL,301,A,Genetics,4,L Jones,TR,930,1045,,NA,NA,Woods Laboratories 103,24,28,Closed,Non-Lab Science; Open only to seniors,NA
10593,BIOL,321,A,Cellular Biology (Lab),4,H Croom,MWF,1000,1050,R,1330,1630,Woods Laboratories 103,16,13,Available: 3,Lab Science,NA
10594,BIOL,330,A,Immunology (Lab),4,J Palisano,MWF,900,950,W,1330,1630,Woods Laboratories 103,16,10,Available: 6,Lab Science; Prerequisite: BIOL 132,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10237,CHEM,101,A,General Chemistry I (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,40,41,Closed,Lab Science,NA
10238,CHEM,101,B,General Chemistry I (Lab),4,R Bachman,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,40,45,Closed,Lab Science,NA
10239,CHEM,101,L1,General Chemistry I (Lab),0,R Bachman,M,1330,1630,,NA,NA,Woods Laboratories 202,20,23,Closed,Lab Science; Waitlist - contact instructor,NA
10240,CHEM,101,L2,General Chemistry I (Lab),0,C Fitz,T,1330,1630,,NA,NA,Woods Laboratories 202,20,19,Available: 1,Lab Science; Waitlist - contact instructor,NA
10241,CHEM,101,L3,General Chemistry I (Lab),0,D Miles,W,1330,1630,,NA,NA,Woods Laboratories 202,20,24,Closed,Lab Science; Waitlist - contact instructor,NA
10724,CHEM,101,L4,General Chemistry I (Lab),0,J Shibata,R,1330,1630,,NA,NA,Woods Laboratories 202,20,20,Closed,Lab Science,NA
10242,CHEM,102,A,General Chemistry II (Lab),4,R Summers/J Bordley,MWF,900,950,M,1330,1630,Woods Laboratories 217,15,3,Available: 12,Lab Science; Prerequisite: CHEM 101,NA
10243,CHEM,201,A,Organic Chemistry I (Lab),4,E Kirven,MWF,800,850,,NA,NA,Woods Laboratories 216,34,33,Available: 1,Lab Science,NA
10244,CHEM,201,L1,Organic Chemistry I (Lab),0,E Kirven,M,1330,1630,,NA,NA,Woods Laboratories 205,17,16,Available: 1,Lab Science; Waitlist - contact instructor,NA
10245,CHEM,201,L2,Organic Chemistry I (Lab),0,E Kirven,W,1330,1630,,NA,NA,Woods Laboratories 205,17,17,Closed,Lab Science; Waitlist - contact instructor,NA
10618,CHEM,301,A,Junior Seminar,2,J Bordley,F,1330,1430,,NA,NA,Woods Laboratories ,20,0,Available: 20,Open only to students pursuing majors in chemistry,NA
10248,CHEM,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,1100,1150,W,1330,1630,Woods Laboratories 216,15,8,Available: 7,Lab Science; Prerequisites: CHEM 202 and BIOL 132,NA
10247,CHEM,351,A,Quantum Chemistry and Spectroscopy,4,J Shibata,TR,930,1045,,NA,NA,TBA,20,4,Available: 16,Non-Lab Science; Prerequisites: CHEM 102 and MATH 102 and PHYS 102,NA
10246,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,TR,800,915,R,1330,1630,Woods Laboratories 216,20,3,Available: 17,Lab Science; Prerequisites: CHEM 102 and MATH 102; Pre- or Corequisite: PHYS 102,NA
10619,CHEM,401,A,Senior Seminar,2,Staff,F,1330,1430,,NA,NA,Woods Laboratories ,20,0,Available: 20,Open only to students pursuing majors in chemistry,NA
10249,CHEM,415,A,Instrumental Analysis (Lab),4,D Miles,TR,1100,1215,R,1330,1630,Woods Laboratories 217,15,6,Available: 9,Lab Science; Pre- or Corequisite: CHEM 351,NA
10730,CHEM,444,F,Research/Independent Study,2 - 4,D Miles,TBA,NA,NA,,NA,NA,TBA,99,1,Available: 98,Special form required,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10654,CLST,110,A,Myth and Monuments,4,D Huber,TR,1330,1445,,NA,NA,St. Luke's 214,15,12,Available: 3,Writing Intensive,NA
10256,GREK,103,A,Elementary Greek I,4,D Huber,MWF,1200,1250,R,1230,1320,St. Luke's 102,20,11,Available: 9,,NA
10257,GREK,203,A,Intermediate Greek,4,C Binnicker,MWF,1000,1050,R,1300,1345,St. Luke's 102,20,4,Available: 16,Prerequisite: GREK 104,NA
10692,GREK,404,A,Plato,4,W Seavey,TBA,NA,NA,,NA,NA,TBA,20,3,Available: 17,,NA
10250,LATN,103,A,Elementary Latin I,4,C McDonough,MWF,1100,1150,R,1300,1350,St. Luke's 112,30,25,Available: 5,,NA
10251,LATN,104,A,Elementary Latin II,4,W Seavey,MWF,1100,1150,T,1300,1350,St. Luke's 102,30,9,Available: 21,Prerequisite: LATN 103,NA
10252,LATN,203,A,Intermediate Latin,4,D Huber,MWF,1100,1150,T,1230,1320,St. Luke's 202,30,20,Available: 10,Prerequisite: LATN 104,NA
10253,LATN,301,A,Introduction to Latin Epic,4,W Seavey,MWF,800,850,,NA,NA,St. Luke's 102,30,28,Available: 2,Prerequisite: LATN 203,NA
10254,LATN,307,A,Ovid,4,C Binnicker,TR,930,1045,,NA,NA,St. Luke's 102,20,12,Available: 8,Prerequisite: LATN 301,NA
10255,LATN,404,A,Poetry of the Roman Empire,4,C McDonough,TR,1100,1215,,NA,NA,St. Luke's 104,20,8,Available: 12,Prerequisite: LATN 301,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10323,NOND,101,A,The Struggle between Good and Evil: Fairy Tales in Literature and Music,4,J Davidheiser/S Shrader,TR,1100,1215,,NA,NA,St. Luke's 214,15,14,Available: 1,Writing Intensive,NA
10600,NOND,102,A,The Science of Color,4,J Bordley,TR,930,1045,,NA,NA,Woods Laboratories 217,15,13,Available: 2,Non-Lab Science; Writing Intensive; Open only to freshmen,NA
10317,NOND,401,A,Literary Criticism,4,D Richardson,M,1400,1630,,NA,NA,TBA,15,13,Available: 2,Writing Intensive,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10416,CSCI,157,A,Algorithmic Problem Solving,4,W Haight,TR,930,1045,R,1300,1600,Woods Laboratories 136,15,4,Available: 11,,NA
10417,CSCI,257,A,Data Structures,4,W Haight,TR,1100,1215,,NA,NA,Woods Laboratories 136,15,3,Available: 12,Prerequisite: CSCI 157,NA
10418,CSCI,270,A,Computer Organization,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 136,15,3,Available: 12,Prerequisite: CSCI 157,NA
10419,CSCI,320,A,Analysis of Algorithms,4,L Dale,MWF,800,850,,NA,NA,Woods Laboratories 119,15,0,Available: 15,Prerequisites: CSCI 257 and MATH 215,NA
10420,CSCI,344,A,Robotics,4,L Dale,MWF,1100,1150,,NA,NA,Woods Laboratories 136,15,6,Available: 9,Prerequisites: CSCI 257 and MATH 215,NA
10729,CSCI,360,A,Principles of Interactive Computer Graphics,4,L Dale,TBA,NA,NA,,NA,NA,TBA,1,1,Closed,Prerequisites: CSCI 257 and MATH 215; Special form required,NA
10421,CSCI,411,A,Computer Networks and Architecture,4,L Lankewicz,TR,800,915,,NA,NA,Woods Laboratories 136,15,2,Available: 13,Prerequisite: CSCI 270,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10324,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,1000,1050,W,1330,1630,Snowden Hall 211,24,26,Closed,Lab Science,NA
10325,FORS,121,B,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,T,1330,1630,Snowden Hall 211,24,21,Available: 3,Lab Science,NA
10327,FORS,204,A,Forest Wildlife Management,4,S Torreano,TR,930,1045,T,1330,1630,Snowden Hall 209,20,20,Closed,Non-Lab Science; Prerequisites: FORS 121 or BIOL 131,NA
10326,FORS,211,A,Dendrology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Snowden Hall 211,20,7,Available: 13,Lab Science,NA
10328,FORS,212,A,Forestry in the Developing World,4,K Smith,MWF,800,850,,NA,NA,Snowden Hall 211,20,24,Closed,Non-Lab Science,NA
10329,FORS,303,A,Soils (Lab),4,K Smith,TR,1100,1215,R,1330,1630,Snowden Hall 211,12,9,Available: 3,Lab Science; Prerequisites: GEOL 121 or FORS 121 or BIOL 131,NA
10330,FORS,332,A,Junior Presentations,2,K Smith,MWF,1100,1150,,NA,NA,Snowden Hall 209,30,23,Available: 7,Open only to juniors or seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
10740,FORS,444,A,Independent Study,2 - 4,K Kuers,TBA,NA,NA,,NA,NA,TBA,1,1,Closed,Instructor permission required,NA
10331,GEOL,121,A,Physical Geology (Lab),4,B Potter,MWF,800,850,M,1330,1630,Snowden Hall 209,25,28,Closed,Lab Science; Open only to freshmen,NA
10332,GEOL,121,B,Physical Geology (Lab),4,M Knoll,TR,1100,1215,T,1330,1630,Snowden Hall 209,24,24,Closed,Lab Science,NA
10333,GEOL,221,A,Mineralogy (Lab),4,S Shaver,TR,1100,1215,R,1330,1630,Snowden Hall 109,15,6,Available: 9,Lab Science; Prerequisite: GEOL 121,NA
10334,GEOL,222,A,Historical Geology (Lab),4,B Potter,MWF,1000,1050,W,1330,1630,Snowden Hall 102,24,24,Closed,Lab Science; Prerequisite: GEOL 121,NA
10335,GEOL,230,A,Paleoecology,4,M Knoll,TR,800,915,,NA,NA,Snowden Hall 209,24,17,Available: 7,Non-Lab Science; Prerequisite: GEOL 121,NA
10727,GEOL,303,A,Soils (Lab),4,K Smith,TR,1100,1215,R,1330,1630,Snowden Hall 211,12,9,Available: 3,Lab Science; Prerequisites: FORS 121 or GEOL 121 or BIOL 131,NA
10336,GEOL,322,A,Geology of the Western United States,2,B Potter,R,1830,2030,,NA,NA,Snowden Hall 209,30,35,Closed,Prerequisite: GEOL 121,NA
10337,GEOL,332,A,Junior Presentations,2,K Smith,MWF,1100,1150,,NA,NA,Snowden Hall 209,30,23,Available: 7,Open only to juniors or seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10258,ECON,101,A,Introduction to Economics,4,J Hendrickson,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,15,18,Closed,,NA
10259,ECON,101,B,Introduction to Economics,4,J Hendrickson,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,15,14,Available: 1,,NA
10260,ECON,101,C,Introduction to Economics,4,J Ingles,MWF,900,950,,NA,NA,Walsh-Ellett Hall 306,15,9,Available: 6,,NA
10261,ECON,101,D,Introduction to Economics,4,J Ingles,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 306,15,14,Available: 1,,NA
10263,ECON,101,F,Introduction to Economics,4,J Bradbury,TR,930,1045,,NA,NA,St. Luke's 210,15,15,Closed,,NA
10264,ECON,101,G,Introduction to Economics,4,D Williams,MWF,900,950,,NA,NA,Walsh-Ellett Hall 308,15,13,Available: 2,,NA
10265,ECON,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1530,,NA,NA,Walsh-Ellett Hall 306,15,9,Available: 6,,NA
10266,ECON,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1600,1730,,NA,NA,Walsh-Ellett Hall 306,15,2,Available: 13,,NA
10269,ECON,302,A,Economics of Financial Markets,4,D Williams,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 308,15,14,Available: 1,Prerequisite: ECON 101,NA
10267,ECON,305,A,Microeconomic Theory,4,R Gottfried,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,15,17,Closed,Prerequisite: ECON 101,NA
10268,ECON,305,B,Microeconomic Theory,4,R Gottfried,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 310,15,13,Available: 2,Prerequisite: ECON 101,NA
10270,ECON,335,A,Environmental Economics,4,R Gottfried,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 310,15,14,Available: 1,Prerequisite: ECON 101,NA
10271,ECON,337,A,International Economics,4,J Hendrickson,TR,800,915,,NA,NA,Walsh-Ellett Hall 310,15,15,Closed,Prerequisite: ECON 101,NA
10706,ECON,380,A,Seminar in the Economics of Rural Development in the United States,4,S Ford,R,1500,1730,,NA,NA,Walsh-Ellett Hall 310,15,10,Available: 5,,NA
10273,ECON,410,A,Research Seminar,4,J Bradbury,MW,1245,1400,,NA,NA,Walsh-Ellett Hall 312,12,14,Closed,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: ECON 201 and ECON 305 and ECON 306,NA
10640,ECON,410,B,Research Seminar,4,J Bradbury,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 312,12,10,Available: 2,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: ECON 201 and ECON 305 and ECON 306,NA
10272,ECON,411,A,Literature Seminar in Economics,4,J Ingles,TR,930,1045,,NA,NA,Walsh-Ellett Hall 306,12,4,Available: 8,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: ECON 201 and ECON 305 and ECON 306,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10274,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,1100,1215,,NA,NA,Woods Laboratories 341,24,25,Closed,Reserved Seats: seniors-6 (none available), juniors-6 (none available), sophomores-6 (none available), returning freshmen-6 (3 available),NA
10276,EDUC,204,A,Anthropology of Education,4,M Wallace,M,1300,1530,,NA,NA,St. Luke's 210,15,14,Available: 1,Writing Intensive; Instructor permission required,NA
10275,EDUC,220,A,Methods of Teaching Writing,1,B Clarkson,T,1240,1330,,NA,NA,St. Luke's 100,15,11,Available: 4,,NA
10277,EDUC,279,A,History of American Education,4,W Register,TR,930,1045,,NA,NA,St. Luke's 100,15,22,Closed,Instructor permission required,NA
10278,EDUC,341,A,Methods and Materials of Teaching,4,V Sells,TR,1345,1545,,NA,NA,TBA,15,8,Available: 7,Instructor permission required,NA
10226,EDUC,343,A,Methods and Materials for Teaching Art,4,E Carlos,W,1300,1630,,NA,NA,Carnegie Hall 201,10,9,Available: 1 Reserved,Reserved Seats: seniors-1 (none available), juniors-5 (none available), sophomores-4 (2 available),NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10281,ENGL,101,A,Literature and Composition,4,J Reishman,MWF,800,850,,NA,NA,Guerry Hall 1,15,15,Closed,Writing Intensive,NA
10282,ENGL,101,B,Literature and Composition,4,B Benson,MWF,900,950,,NA,NA,Walsh-Ellett Hall 206,15,15,Closed,Writing Intensive,NA
10283,ENGL,101,C,Literature and Composition,4,K Malone,MWF,900,950,,NA,NA,Walsh-Ellett Hall 310,15,15,Closed,Writing Intensive,NA
10284,ENGL,101,D,Literature and Composition,4,J Michael,MWF,1000,1050,,NA,NA,St. Luke's 202,15,15,Closed,Writing Intensive,NA
10285,ENGL,101,E,Literature and Composition,4,B Clarkson,MWF,1100,1150,,NA,NA,St. Luke's 204,15,15,Closed,Writing Intensive,NA
10286,ENGL,101,F,Literature and Composition,4,K Malone,MWF,1200,1250,,NA,NA,St. Luke's 100,15,15,Closed,Writing Intensive,NA
10287,ENGL,101,G,Literature and Composition,4,V Craighill,TR,930,1045,,NA,NA,St. Luke's 204,15,16,Closed,Writing Intensive,NA
