CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
25689,JAPN,301,A,Composition and Conversation,4,N Carter,MWF,1100,1150,,NA,NA,Gailor Hall 225,16,9,Available: 7,Prerequisites: JAPN 203 or placement,
25372,PHIL,226,A,Philosophical Issues in Daoism,4,J Peterman,TR,1330,1445,,NA,NA,Guerry Hall 204,18,13,Available: 5,,
25577,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 210,20,20,Closed,,
25580,RELG,264,A,Hinduism,4,S Brown,T,1330,1630,,NA,NA,Walsh-Ellett Hall 210,13,13,Closed,,
25583,RELG,353,A,Buddhism and the Environment,4,S Brown,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,15,17,Closed,,
25584,RELG,361,A,New Religions,4,J Smith,MWF,900,950,,NA,NA,duPont Library G31,18,22,Closed,,
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25816,BIOL,125,A,History and Philosophy of Medicine,4,N Desbiens,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 204,18,21,Closed,,
25407,BIOL,130,A,Field Investigations in Biology,4,D Haskell,M,1330,1700,,NA,NA,Woods Laboratories G10,18,21,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25408,BIOL,130,B,Field Investigations in Biology,4,K Zigler,T,1330,1700,,NA,NA,Woods Laboratories G10,18,22,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25409,BIOL,130,C,Field Investigations in Biology,4,D McGrath,R,1330,1700,,NA,NA,Woods Laboratories G10,18,22,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25411,BIOL,133,A,Introductory Molecular Biology,4,J Palisano,MWF,900,950,,NA,NA,Spencer Hall 257,18,19,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25412,BIOL,133,B,Introductory Molecular Biology,4,J Verdoni,MWF,1000,1050,,NA,NA,Spencer Hall 257,18,18,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25413,BIOL,133,C,Introductory Molecular Biology,4,N Berner,MWF,1100,1150,,NA,NA,Spencer Hall 257,18,19,Closed,Non-Lab Science; Open only to freshmen and sophomores,
25879,BIOL,151,A,Rainforests and Coral Reefs,2,J Evans,TBA,NA,NA,,NA,NA,TBA,20,17,Available: 3,Instructor permission required,
25414,BIOL,201,A,Ornithology (Lab),4,D Haskell,MWF,800,850,R,1330,1630,Woods Laboratories 128,16,16,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
25415,BIOL,202,A,Invertebrate Zoology (Lab),4,K Zigler,MW,1330,1630,,NA,NA,Spencer Hall 168,16,15,Available: 1,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
25416,BIOL,210,A,Ecology (Lab),4,D McGrath,MWF,1000,1050,W,1330,1630,Spencer Hall 173,16,16,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
25417,BIOL,215,A,Fungi,2,L Jones,M,1330,1445,,NA,NA,Spencer Hall 164,16,8,Available: 8,,
25818,BIOL,222,A,Advanced Conservation Biology (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Spencer Hall 173,16,15,Available: 1,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
25418,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,A Summers,MWF,1100,1150,,NA,NA,Spencer Hall 164,23,21,Available: 2,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Waitlist - contact instructor,
25894,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,N Berner,T,1330,1630,,NA,NA,Spencer Hall 257,16,15,Available: 1,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Waitlist - contact instructor,
25895,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,J Verdoni,M,1330,1630,,NA,NA,Spencer Hall 257,7,6,Available: 1,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Waitlist - contact instructor,
25421,BIOL,312,A,General and Human Physiology,4,N Berner,MWF,900,950,,NA,NA,Spencer Hall 164,16,16,Closed,Non-Lab Science; Open only to juniors and seniors; Prerequisites: BIOL 233 and CHEM 102 or 111 or 120; Waitlist - contact instructor,
25419,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 151,16,6,Available: 10,Lab Science; Prerequisites: (BIOL 132 or BIOL 233) and CHEM 202,
25420,BIOL,331,A,Immunology,4,J Palisano,TR,930,1045,,NA,NA,Spencer Hall 164,16,7,Available: 9,Non-Lab Science; Writing Intensive; Prerequisites: (BIOL 132 or BIOL 233) and (CHEM 102 or CHEM 111),
25422,BIOL,381,A,Genomics (Lab),4,A Summers,TR,1330,1630,,NA,NA,Spencer Hall 151,16,4,Available: 12,Lab Science; Prerequisites: (BIOL 132 or BIOL 233) and (CHEM 102 or CHEM 111),
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25445,CHEM,102,A,General Chemistry II (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,32,35,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25446,CHEM,102,B,General Chemistry II (Lab),4,J Shibata,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,32,35,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25447,CHEM,102,L1,General Chemistry II (Lab),0,R Bachman,M,1300,1600,,NA,NA,Spencer Hall 269,16,13,Available: 3,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25448,CHEM,102,L2,General Chemistry II (Lab),0,J Shibata,T,1330,1630,,NA,NA,Spencer Hall 269,16,19,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25449,CHEM,102,L3,General Chemistry II (Lab),0,B Seballos,W,1300,1600,,NA,NA,Spencer Hall 269,16,20,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25450,CHEM,102,L4,General Chemistry II (Lab),0,B Seballos,R,1330,1630,,NA,NA,Spencer Hall 269,16,18,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,
25451,CHEM,108,A,Chemistry and Art (Lab),4,J Bordley,TR,930,1045,M,1300,1600,Spencer Hall 269,16,12,Available: 4,Lab Science,
25452,CHEM,202,A,Organic Chemistry II (Lab),4,R Pongdee,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,45,41,Available: 4,Lab Science; Prerequisite: CHEM 201,
25453,CHEM,202,L1,Organic Chemistry II (Lab),0,R Pongdee,M,1300,1630,,NA,NA,Spencer Hall 268,15,16,Closed,Lab Science; Prerequisite: CHEM 201,
25454,CHEM,202,L2,Organic Chemistry II (Lab),0,R Summers,T,1330,1700,,NA,NA,Spencer Hall 268,15,12,Available: 3,Lab Science; Prerequisite: CHEM 201,
25455,CHEM,202,L3,Organic Chemistry II (Lab),0,R Pongdee,W,1300,1630,,NA,NA,Spencer Hall 268,15,13,Available: 2,Lab Science; Prerequisite: CHEM 201,
25456,CHEM,301,A,Junior Seminar,2,D Miles,F,1330,1430,,NA,NA,Woods Laboratories 216,20,6,Available: 14,Open only to juniors pursuing majors in chemistry,
25457,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,1000,1050,R,1330,1700,Spencer Hall 251,15,7,Available: 8,Lab Science; Writing Intensive; Prerequisite: CHEM 102,
25458,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 151,16,6,Available: 10,Lab Science; Prerequisites: BIOL 132 and CHEM 201,
25459,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Bordley/J Shibata,MWF,900,950,M,1300,1630,Spencer Hall 262,15,5,Available: 10,Lab Science; Prerequisites: (CHEM 102 or CHEM 111) and MATH 102; Pre- or Corequisite: (PHYS 101 or PHYS 103),
25460,CHEM,401,A,Senior Seminar,2,D Miles,F,1330,1430,,NA,NA,Woods Laboratories 216,20,3,Available: 17,Open only to seniors pursuing majors in chemistry,
25461,CHEM,417,A,Advanced Biochemistry,4,B Seballos,TR,1100,1215,,NA,NA,Spencer Hall 262,20,3,Available: 17,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25356,CLST,101,A,Classical Mythology,4,S McCarter,MWF,1300,1350,,NA,NA,Gailor Hall 011,35,39,Closed,,
25745,CLST,150,A,Classics in Cinema,4,C McDonough,TR,1330,1445,,NA,NA,Gailor Hall 011,35,42,Closed,,
25357,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1200,1250,T,1230,1320,Gailor Hall 019,20,4,Available: 16,Prerequisites: GREK 103 or placement,
25728,GREK,307,A,Greek Orators I,4,D Holmes,TR,1500,1615,,NA,NA,Gailor Hall 019,20,6,Available: 14,Prerequisite: GREK 301,
25360,LATN,104,A,Elementary Latin II,4,S McCarter,MWF,1100,1150,T,1230,1320,Gailor Hall 011,20,13,Available: 7,Prerequisites: LATN 103 or placement,
25362,LATN,203,A,Intermediate Latin,4,D Holmes,MWF,1100,1150,R,1230,1320,Gailor Hall 019,20,15,Available: 5,Prerequisites: LATN 104 or placement,
25361,LATN,301,A,Introduction to Latin Epic,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 011,20,21,Closed,Prerequisites: LATN 203 or placement,
25363,LATN,306,A,Roman Satire,4,S McCarter,TR,930,1045,,NA,NA,Gailor Hall 128,20,14,Available: 6,Prerequisite: LATN 301,
25729,LATN,310,A,The Roman Novel,4,C McDonough,MW,1300,1415,,NA,NA,Gailor Hall 019,20,15,Available: 5,Writing Intensive; Prerequisite: LATN 301,
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25673,NOND,150,A,Intercultural Explorations: Living Abroad,2,L Jones,W,1330,1445,,NA,NA,Spencer Hall 164,20,14,Available: 6,,
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25617,CSCI,101,A,Introduction to Computer Science,4,L Lankewicz,TR,800,915,,NA,NA,Woods Laboratories 136,18,18,Closed,,
25618,CSCI,157,A,Introduction to Modeling and Programming,0,S Carl,MWF,1000,1050,R,1400,1700,Woods Laboratories 136,16,16,Closed,,
25619,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,16,10,Available: 6,Prerequisite: CSCI 157,
25620,CSCI,284,A,Database Design with Web Applications,4,L Dale,MW,1430,1545,,NA,NA,Woods Laboratories 136,16,8,Available: 8,Prerequisites: CSCI 101 or CSCI 157,
25621,CSCI,360,A,Principles of Interactive Computer Graphics,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 136,16,9,Available: 7,Prerequisites: CSCI 257 and MATH 215,
25622,CSCI,428,A,Operating Systems,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,16,7,Available: 9,Prerequisites: CSCI 270 and MATH 215,
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25640,FORS,121,A,Introduction to Forestry (Lab),4,K Smith,TR,800,915,T,1330,1630,Snowden Hall 202,20,21,Closed,Lab Science,
25641,FORS,121,B,Introduction to Forestry (Lab),4,S Torreano,TR,930,1045,R,1330,1630,Snowden Hall 202,20,21,Closed,Lab Science,
25869,FORS,203,A,Soils and Cultivation,4,K Smith,W,1300,1630,,NA,NA,Snowden Hall 202,18,23,Closed,Non-Lab Science; Prerequisites: FORS 121 or BIOL 130 or GEOL 121 or CHEM 101,
25642,FORS,230,A,Urban Forest Management,4,K Kuers,TR,1100,1215,,NA,NA,Snowden Hall 202,18,20,Closed,Non-Lab Science; Prerequisite: FORS 121,
25644,FORS,312,A,Silviculture (Lab),4,K Kuers/S Torreano,MWF,1000,1050,M,1330,1630,Snowden Hall 202,20,15,Available: 5,Lab Science; Prerequisite: FORS 121,
25645,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,R,1330,1630,Snowden Hall 215,24,19,Available: 5,Lab Science; Prerequisite: GEOL 121,
25646,FORS,432,A,Senior Field Project,4,M Knoll/S Torreano,MWF,1200,1250,F,1330,1630,Snowden Hall 215,25,14,Available: 11,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,
25648,GEOL,121,A,Physical Geology (Lab),4,S Shaver,TR,930,1045,,NA,NA,Snowden Hall 102,28,27,Available: 1,Lab Science,
25867,GEOL,121,L1,Physical Geology (Lab),0,S Shaver,T,1330,1630,,NA,NA,Snowden Hall 102,11,11,Closed,Lab Science,
25868,GEOL,121,L2,Physical Geology (Lab),0,B Potter,M,1330,1630,,NA,NA,Snowden Hall 102,17,16,Available: 1,Lab Science,
25649,GEOL,215,A,Economic Geological Resources (Lab),4,S Shaver,MWF,1100,1150,W,1330,1630,Snowden Hall 116,12,9,Available: 3,Lab Science; Open only to juniors and seniors; Prerequisites: GEOL 121 and (CHEM 101 or CHEM 102 or CHEM 103 or CHEM 104 or CHEM 111),
25650,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,R,1330,1630,Snowden Hall 215,24,19,Available: 5,Lab Science; Prerequisite: GEOL 121,
25651,GEOL,325,A,Field and Structural Geology (Lab),4,B Potter,TR,1100,1215,T,1330,1630,Snowden Hall 119,20,21,Closed,Lab Science; Prerequisite: GEOL 121,
25652,GEOL,432,A,Senior Field Project,4,M Knoll/S Torreano,MWF,1200,1250,F,1330,1630,Snowden Hall 215,25,14,Available: 11,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25695,ACCT,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1715,,NA,NA,Walsh-Ellett Hall 308,20,12,Available: 8,Prerequisite: ACCT 215,
25696,ECON,101,A,Introduction to Economics,4,B Ford,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 304,20,21,Closed,,
25697,ECON,101,B,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 308,20,20,Closed,,
25698,ECON,101,C,Introduction to Economics,4,D Williams,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,20,19,Available: 1,,
25700,ECON,101,E,Introduction to Economics,4,K Theyson,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,,
25701,ECON,101,F,Introduction to Economics,4,K Theyson,TR,1330,1445,,NA,NA,Gailor Hall 132,20,13,Available: 7,,
25903,ECON,113,A,Economics of Social Issues,4,N Dobrinov,TR,930,1045,,NA,NA,Walsh-Ellett Hall 312,15,5,Available: 10,,
25702,ECON,301,A,Money and Banking,4,R Ott,TR,800,915,,NA,NA,Walsh-Ellett Hall 306,20,24,Closed,Prerequisite: ECON 101,
25877,ECON,305,A,Microeconomic Theory,4,R Gottfried,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 308,20,8,Available: 12,Prerequisite: ECON 101,
25703,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,23,Closed,Prerequisite: ECON 101,
25704,ECON,306,B,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,26,Closed,Prerequisite: ECON 101,
25705,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 310,20,26,Closed,Prerequisite: ECON 101,
25706,ECON,312,A,Health Economics,4,N Dobrinov,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 310,20,11,Available: 9,Writing Intensive; Prerequisite: ECON 101,
25707,ECON,329,A,Law and Economics,4,D Williams,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,Prerequisite: ECON 101,
25708,ECON,331,A,Public Finance and Fiscal Policy,4,N Dobrinov,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 208,20,11,Available: 9,Writing Intensive; Prerequisite: ECON 101,
25871,ECON,335,A,Environmental Economics,4,B Ford,MWF,1200,1250,,NA,NA,Walsh-Ellett Hall 302,20,21,Closed,Prerequisite: ECON 101,
25709,ECON,344,A,International Finance,4,K Theyson,TR,930,1045,,NA,NA,Guerry Hall 204,20,18,Available: 2,Prerequisite: ECON 101,
25710,ECON,360,A,Finance I,4,R Ott,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 308,20,28,Closed,Prerequisites: ECON 101 and STAT 204,
25711,ECON,362,A,Finance III,4,R Ott,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 208,20,11,Available: 9,Prerequisites: ECON 320 or ECON 361,
25712,ECON,381,A,The Political Economy of Sustainable Development,4,R Gottfried,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 310,20,20,Closed,Prerequisite: ECON 101,
25713,ECON,410,A,Research Seminar,4,D Williams,MW,1300,1415,,NA,NA,Carnegie Hall 013,20,17,Available: 3,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,
25714,ECON,411,A,Policy Seminar,4,R Gottfried,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 204,20,13,Available: 7,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
25390,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,930,1045,,NA,NA,Carnegie Hall 013,18,20,Closed,Community Engagement; Reserved Seats: juniors-6 (6 available), sophomores-6 (6 available), returning freshmen-6 (6 available),
25391,EDUC,205,A,Introduction to Environmental Education,4,D Carter,MW,1300,1415,,NA,NA,Spencer Hall 271,18,18,Closed,Community Engagement,
