CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
15549,POLS,203,A,The Presidency,4,C Brockett,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,25,25,Closed,Open only to juniors and seniors,NA
15550,POLS,203,B,The Presidency,4,C Brockett,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 308,25,25,Closed,Open only to juniors and seniors,NA
15554,POLS,344,A,Myth America,4,G McKeen,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 306,25,26,Closed,Open only to sophomores, juniors, and seniors,NA
15525,WMST,100,A,Introduction to Women's Studies,4,J Berebitsky,TR,930,1045,,NA,NA,Walsh-Ellett Hall 202,18,17,Available: 1,,NA
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15593,ANTH,104,A,Introductory Cultural Anthropology,4,R O'Connor,MWF,900,950,,NA,NA,Woods Laboratories 342,15,15,Closed,Writing Intensive; Community Engagement; Open only to freshmen and sophomores,NA
15594,ANTH,104,B,Introductory Cultural Anthropology,4,C Ray,MWF,1000,1050,,NA,NA,Guerry Hall 1,24,26,Closed,,NA
15595,ANTH,104,C,Introductory Cultural Anthropology,4,C Ray,MWF,1100,1150,,NA,NA,Guerry Hall 1,24,28,Closed,,NA
15599,ANTH,311,A,Gender and Class in Latin America,4,D Murdock,MWF,900,950,,NA,NA,Woods Laboratories 340,15,17,Closed,Prerequisite: ANTH 104; Waitlist - contact instructor,NA
15596,ANTH,312,A,Place, Ritual and Belief,4,C Ray,W,1300,1600,,NA,NA,Spencer Hall 262,19,20,Closed,,NA
15600,ANTH,317,A,The Anthropology of Development,4,D Murdock,MWF,1100,1150,,NA,NA,Woods Laboratories 342,15,16,Closed,Prerequisite: ANTH 104; Waitlist - contact instructor,NA
15810,ANTH,319,A,Medical Anthropology,4,R O'Connor,TR,930,1045,,NA,NA,Woods Laboratories 342,16,16,Closed,Community Engagement; Instructor permission required,NA
15598,ANTH,391,A,Junior Tutorial,4,R O'Connor,T,1330,1600,,NA,NA,Woods Laboratories 342,15,9,Available: 6,Writing Intensive; Prerequisite: ANTH 104,NA
15601,ANTH,403,A,Social Theory,4,D Murdock,M,1300,1530,,NA,NA,Woods Laboratories 342,15,8,Available: 7,Open only to students pursuing majors in anthropology,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15512,ART,103,A,Introduction to Lens and Time-based Media,4,C Allison Dryden,F,1400,1630,,NA,NA,duPont Library G31,12,13,Closed,Instructor permission required; Studio Art Fee-Malde: $350,NA
15513,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J P,W,1400,1630,,NA,NA,Nabit Art Building 102,15,15,Closed,Reserved Seats: returning freshmen-6 (none available); Instructor permission required; Studio Art Fee-Wohl: $150,NA
15514,ART,251,A,Intermediate Drawing,4,J P,T,1400,1630,,NA,NA,Nabit Art Building ,8,16,Closed,Prerequisites: ART 105 or ART 151; Studio Art Fee-Wohl: $200,NA
15515,ART,261,A,Intermediate Photography,4,C Allison Dryden,R,1400,1630,,NA,NA,Carnegie Hall 304,8,14,Closed,Prerequisites: ART 103 or ART 161; Studio Art Fee-Malde: $450,NA
15517,ART,281,A,Intermediate Sculpture,4,G Pond,W,1400,1630,,NA,NA,Nabit Art Building 116,10,7,Available: 3,Prerequisites: ART 104 or ART 181; Sculpture Fee: $200,NA
15518,ART,343,A,Advanced Video Production,4,G Pond,T,1400,1630,,NA,NA,duPont Library G31,12,5,Available: 7,Prerequisite: ART 243; Studio Art Fee-Pond: $35 and Studio Art Fee-Malde: $35,NA
15520,ART,361,A,Advanced Photography,4,C Allison Dryden,R,1400,1630,,NA,NA,Carnegie Hall 304,8,1,Available: 7,Prerequisite: ART 261; Studio Art Fee-Malde: $450,NA
15522,ART,381,A,Advanced Sculpture,4,G Pond,W,1400,1630,,NA,NA,Nabit Art Building 116,8,2,Available: 6,Prerequisite: ART 281; Sculpture Fee: $225,NA
15523,ART,419,A,Junior Tutorial in Art-II,4,J P,M,1400,1630,,NA,NA,Nabit Art Building 102,12,15,Closed,Writing Intensive; Open only to students pursuing majors in art,NA
15524,ART,430,A,Senior Seminar,4,G Pond,M,1400,1630,,NA,NA,Carnegie Hall 304,12,6,Available: 6,Writing Intensive; Open only to students pursuing majors in art,NA
15722,ARTH,103,A,Survey of Western Art I,4,M Brennecke,TR,1400,1515,,NA,NA,Carnegie Hall 306,20,21,Closed,,NA
15605,ARTH,104,A,Survey of Western Art II,4,J Musto,MWF,900,950,,NA,NA,Carnegie Hall 306,20,22,Closed,Reserved Seats: sophomores-7 (none available), returning freshmen-6 (none available),NA
15602,ARTH,104,B,Survey of Western Art II,4,J Musto,MWF,1100,1150,,NA,NA,Carnegie Hall 306,20,22,Closed,Reserved Seats: sophomores-5 (none available), returning freshmen-8 (1 available),NA
15689,ARTH,107,A,The Films of Alfred Hitchcock,4,L Richardson,TR,1100,1215,,NA,NA,Gailor Hall 011,20,20,Closed,Instructor permission required,NA
15813,ARTH,202,A,History of Photography,4,J Thompson,MWF,1300,1350,,NA,NA,Carnegie Hall 302,20,24,Closed,,NA
15604,ARTH,317,A,Junior Seminar,4,J Musto,MW,1400,1515,,NA,NA,Carnegie Hall 302,15,13,Available: 2,Writing Intensive,NA
15603,ARTH,340,A,American Art,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,20,20,Closed,Prerequisites: ARTH 104 or HUMN 202,NA
15608,ARTH,346,A,Contemporary Art,4,J Thompson,TR,1100,1215,,NA,NA,Carnegie Hall 302,15,16,Closed,,NA
15609,ARTH,346,B,Contemporary Art,4,J Thompson,TR,1330,1445,,NA,NA,Carnegie Hall 302,15,15,Closed,,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15663,ASIA,204,A,Themes in New Chinese Cinema,4,W Yang,TR,1500,1615,,NA,NA,Gailor Hall 224,15,14,Available: 1,,NA
15752,ASIA,209,A,Introduction to Japanese Civilization: From Samurai to Sony,4,N Carter,MWF,900,950,,NA,NA,Gailor Hall 230,16,9,Available: 7,,NA
15710,ASIA,232,A,Father Emperor, Mother Land: Family and Nationalism in Modern Japan,4,N Carter,TR,1100,1215,,NA,NA,Gailor Hall 212,16,15,Available: 1,,NA
15661,CHIN,104,A,Elementary Chinese II,4,W Yang,MWF,1000,1050,R,1230,1320,Gailor Hall 019,15,11,Available: 4,Prerequisites: CHIN 103 or placement,NA
15662,CHIN,301,A,Advanced Chinese,4,W Yang,MWF,1100,1150,,NA,NA,Gailor Hall 230,15,6,Available: 9,Prerequisites: CHIN 203 or placement,NA
15664,JAPN,104,A,Elementary Japanese II,4,N Carter,MWF,1100,1150,T,1230,1320,Gailor Hall 225,15,12,Available: 3,Prerequisites: JAPN 103 or placement,NA
15660,POLS,249,A,China and the World,4,S Wilson,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 308,25,27,Closed,Open only to juniors and seniors,NA
15805,RELG,262,A,Buddhism,4,S Brown,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,15,18,Closed,,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15443,BIOL,130,A,Field Investigations in Biology,4,K Zigler,R,1330,1700,,NA,NA,Woods Laboratories G10,18,19,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
15444,BIOL,130,B,Field Investigations in Biology,4,J Evans,T,1330,1700,,NA,NA,Woods Laboratories G10,18,19,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
15857,BIOL,130,C,Field Investigations in Biology,4,J Evans,M,1330,1700,,NA,NA,Woods Laboratories G10,18,16,Available: 2,Non-Lab Science; Instructor permission required,NA
15682,BIOL,133,A,Introductory Molecular Biology,4,J Palisano,MWF,900,950,,NA,NA,Woods Laboratories 128,18,18,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
15681,BIOL,133,B,Introductory Molecular Biology,4,N Berner,MWF,1100,1150,,NA,NA,Woods Laboratories 128,18,18,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
15860,BIOL,133,C,Introductory Molecular Biology,4,N Berner,MWF,1000,1050,,NA,NA,Woods Laboratories 128,18,18,Closed,Non-Lab Science; Open only to freshmen and sophomores,NA
15445,BIOL,209,A,Advanced Conservation Biology,4,J Evans,TR,930,1045,,NA,NA,Woods Laboratories 128,16,24,Closed,Non-Lab Science; Prerequisites: BIOL 130 or BIOL 131,NA
15446,BIOL,210,A,Ecology (Lab),4,D McGrath,TR,1100,1215,R,1330,1630,Spencer Hall 173,16,17,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131,NA
15763,BIOL,216,A,Algae and Bryophytes,2,L Jones,M,1330,1445,,NA,NA,Spencer Hall 164,18,7,Available: 11,,NA
15683,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,J Verdoni,MWF,1000,1050,,NA,NA,Spencer Hall 271,30,18,Available: 12,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,NA
15684,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,A Summers,T,1330,1630,,NA,NA,Spencer Hall 257,15,10,Available: 5,Lab Science; Prerequisites: BIOL 133 and CHEM 120,NA
15685,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,A Summers,W,1330,1630,,NA,NA,Spencer Hall 257,15,8,Available: 7,Lab Science; Prerequisites: BIOL 133 and CHEM 120,NA
15447,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 151,16,12,Available: 4,Lab Science; Prerequisites: BIOL 132 and CHEM 202,NA
15448,BIOL,331,A,Immunology,4,J Palisano,TR,930,1045,,NA,NA,Spencer Hall 164,16,16,Closed,Non-Lab Science; Prerequisite: BIOL 132,NA
15449,BIOL,333,A,Developmental Biology (Lab),4,K Zigler,MWF,1000,1050,W,1330,1630,Spencer Hall 164,16,16,Closed,Lab Science; Prerequisites: (BIOL 130 or BIOL 131) and BIOL 132,NA
15868,BIOL,351,A,Environmental Physiology and Biochemistry of Animals,4,N Berner,MWF,800,850,,NA,NA,Spencer Hall 271,15,8,Available: 7,Non-Lab Science; Writing Intensive,NA
15686,BIOL,380,A,Genomics,4,A Summers,TR,1100,1215,,NA,NA,Spencer Hall 164,16,9,Available: 7,Non-Lab Science; Prerequisites: BIOL 132 or (BIOL 133 and BIOL 233),NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15558,CHEM,102,A,General Chemistry II (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,40,36,Available: 4,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15559,CHEM,102,B,General Chemistry II (Lab),4,B Seballos,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,40,32,Available: 8,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15560,CHEM,102,L1,General Chemistry II (Lab),0,D Miles,M,1300,1600,,NA,NA,Spencer Hall 269,20,10,Available: 10,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15561,CHEM,102,L2,General Chemistry II (Lab),0,J Shibata,T,1330,1630,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15562,CHEM,102,L3,General Chemistry II (Lab),0,J Shibata,W,1300,1600,,NA,NA,Spencer Hall 269,20,18,Available: 2,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15563,CHEM,102,L4,General Chemistry II (Lab),0,B Seballos,R,1330,1630,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
15564,CHEM,108,A,Chemistry and Art (Lab),4,J Bordley,TR,930,1045,M,1300,1600,Spencer Hall 262,16,10,Available: 6,Lab Science,NA
15565,CHEM,202,A,Organic Chemistry II (Lab),4,M Leslie,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,48,50,Closed,Lab Science; Prerequisite: CHEM 201,NA
15566,CHEM,202,L1,Organic Chemistry II (Lab),0,M Leslie,M,1300,1630,,NA,NA,Spencer Hall 268,16,18,Closed,Lab Science; Prerequisite: CHEM 201,NA
15567,CHEM,202,L2,Organic Chemistry II (Lab),0,B Seballos,T,1330,1700,,NA,NA,Spencer Hall 268,16,16,Closed,Lab Science; Prerequisite: CHEM 201,NA
15568,CHEM,202,L3,Organic Chemistry II (Lab),0,M Leslie,W,1300,1630,,NA,NA,Spencer Hall 268,16,16,Closed,Lab Science; Prerequisite: CHEM 201,NA
15569,CHEM,301,A,Junior Seminar,2,J Shibata,F,1330,1420,,NA,NA,Woods Laboratories 216,20,5,Available: 15,Open only to juniors pursuing majors in chemistry,NA
15572,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,900,950,R,1330,1700,Spencer Hall 251,15,4,Available: 11,Lab Science; Writing Intensive; Prerequisite: CHEM 102,NA
15573,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 151,16,12,Available: 4,Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
15574,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Bordley/J Shibata,MWF,900,950,M,1300,1630,Spencer Hall 262,20,8,Available: 12,Lab Science; Prerequisites: CHEM 102 and MATH 102; Pre- or Corequisite: PHYS 101,NA
15570,CHEM,401,A,Senior Seminar,2,J Shibata,F,1330,1420,,NA,NA,Woods Laboratories 216,20,7,Available: 13,Open only to seniors pursuing majors in chemistry,NA
15575,CHEM,417,A,Advanced Biochemistry,4,R Summers,TR,1100,1215,,NA,NA,Spencer Hall 262,20,10,Available: 10,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316,NA
15807,CHEM,418,A,Structural Methods,4,R Bachman,MWF,1000,1050,,NA,NA,Spencer Hall 262,20,7,Available: 13,Prerequisite: CHEM 202,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15348,CLST,101,A,Classical Mythology,4,C McDonough,TR,1100,1215,,NA,NA,Gailor Hall 130,20,31,Closed,,NA
15679,CLST,200,A,Classical Drama,4,D Holmes,MWF,1100,1150,,NA,NA,Gailor Hall 212,20,21,Closed,,NA
15349,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1200,1250,R,1230,1320,Gailor Hall 019,20,4,Available: 16,Prerequisites: GREK 103 or placement,NA
15884,GREK,302,A,Homer II,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 011,20,5,Available: 15,Prerequisite: GREK 203,NA
15678,GREK,401,A,Greek Tragedy I,4,D Holmes,TR,1500,1615,,NA,NA,Gailor Hall 019,20,2,Available: 18,Prerequisite: GREK 301,NA
15352,LATN,104,A,Elementary Latin II,4,S McCarter,MWF,1100,1150,T,1230,1320,Gailor Hall 128,20,15,Available: 5,Prerequisites: LATN 103 or placement,NA
15353,LATN,203,A,Intermediate Latin,4,C McDonough,MWF,1100,1150,T,1230,1320,Gailor Hall 019,20,12,Available: 8,Prerequisites: LATN 104 or placement,NA
15354,LATN,301,A,Introduction to Latin Epic,4,S McCarter,MWF,1300,1350,,NA,NA,Gailor Hall 224,20,16,Available: 4,Prerequisites: LATN 203 or placement,NA
15355,LATN,309,A,Roman Historians II,4,C McDonough,MW,1300,1415,,NA,NA,Gailor Hall 102,20,10,Available: 10,Prerequisite: LATN 301,NA
15680,LATN,403,A,Lucretius,4,S McCarter,TR,930,1045,,NA,NA,Gailor Hall 019,20,12,Available: 8,Prerequisites: Latin 301 or higher,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15690,NOND,150,A,Intercultural Explorations: Living Abroad,2,L Jones,W,1330,1445,,NA,NA,Spencer Hall 164,20,13,Available: 7,,NA
15638,NOND,201,A,The Spirit and Forms of Anglicanism,4,J Gatta,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 204,20,3,Available: 17,,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15451,CSCI,101,A,Introduction to Computer Science,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,16,16,Closed,,NA
15452,CSCI,157,A,Introduction to Modeling and Programming,0,S Carl,TR,1100,1215,R,1400,1700,Woods Laboratories 136,16,16,Closed,,NA
15453,CSCI,180,A,Business Data Communications and Computer Networks,4,L Lankewicz,TR,800,915,,NA,NA,Woods Laboratories 119,16,3,Available: 13,,NA
15454,CSCI,257,A,Data Structures,4,L Dale,TR,1100,1215,,NA,NA,duPont Library G31,16,11,Available: 5,Prerequisite: CSCI 157,NA
15455,CSCI,284,A,Database Design with Web Applications,4,L Dale,MW,1100,1215,,NA,NA,Woods Laboratories 136,16,4,Available: 12,Prerequisites: CSCI 101 or CSCI 157,NA
15456,CSCI,356,A,Artificial Intelligence,4,S Carl,MW,1300,1415,,NA,NA,Woods Laboratories 136,16,7,Available: 9,Prerequisites: CSCI 257 and MATH 215,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15672,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,1000,1050,R,1330,1630,Woods Laboratories G9,20,22,Closed,Lab Science,NA
15673,FORS,201,A,Natural Resources Issues and Policies,4,K Smith,MWF,800,850,,NA,NA,Spencer Hall 164,20,23,Closed,,NA
15674,FORS,262,A,Forest and Watershed Restoration (Lab),4,K Smith,TR,1100,1215,T,1330,1630,Woods Laboratories G9,20,21,Closed,Lab Science; Writing Intensive; Prerequisites: FORS 121 or GEOL 121 or BIOL 130 or BIOL 131,NA
15675,FORS,305,A,Forest Ecology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Woods Laboratories G9,20,11,Available: 9,Lab Science; Prerequisites: FORS 121 or FORS 211,NA
15676,FORS,307,A,Biometrics,4,S Torreano,W,1330,1630,,NA,NA,Woods Laboratories G9,20,7,Available: 13,Non-Lab Science; Prerequisites: FORS 121 and (MATH 101 or STAT 204),NA
15835,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Woods Laboratories G9,20,22,Closed,Lab Science; Prerequisite: GEOL 121,NA
15677,FORS,432,A,Senior Field Project,4,K Kuers/S Shaver,TR,800,915,F,1330,1630,Spencer Hall 271,15,4,Available: 11,Community Engagement; Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
15665,GEOL,121,A,Physical Geology (Lab),4,B Potter,MWF,800,850,W,1330,1630,Van Ness Hall 121,36,36,Closed,Lab Science,NA
15666,GEOL,121,B,Physical Geology (Lab),4,B Potter,MWF,800,850,R,1330,1630,Van Ness Hall 121,36,36,Closed,Lab Science,NA
15745,GEOL,215,A,Economic Geological Resources (Lab),4,S Shaver,MWF,1100,1150,W,1330,1630,Van Ness Hall 003,10,7,Available: 3,Lab Science; Open only to juniors or seniors pursuing majors in geology; Prerequisites: GEOL 121 and (CHEM 101 or CHEM 102 or CHEM 103 or CHEM 104 or CHEM 111),NA
15667,GEOL,230,A,Paleoecology,4,M Knoll,MWF,800,850,,NA,NA,Woods Laboratories 216,20,24,Closed,Non-Lab Science; Prerequisite: GEOL 121,NA
15668,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Woods Laboratories G9,20,22,Closed,Lab Science; Prerequisite: GEOL 121,NA
15669,GEOL,320,A,Igneous and Metamorphic Petrology (Lab),4,S Shaver,TR,1100,1215,R,1330,1630,Van Ness Hall 003,15,8,Available: 7,Lab Science; Open only to juniors and seniors; Prerequisite: GEOL 221; Forestry & Geology Fee: $50,NA
15670,GEOL,322,A,Geology of the Western United States,4,B Potter,MWF,1000,1050,,NA,NA,Van Ness Hall 121,28,30,Closed,Non-Lab Science; Prerequisite: GEOL 121; Instructor permission required,NA
15671,GEOL,432,A,Senior Field Project,4,K Kuers/S Shaver,TR,800,915,F,1330,1630,Spencer Hall 271,15,7,Available: 8,Community Engagement; Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15815,ACCT,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1715,,NA,NA,Walsh-Ellett Hall 308,20,7,Available: 13,Prerequisites: ACCT 215 or ECON 215,NA
15816,ECON,101,A,Introduction to Economics,4,R Ott,MWF,900,950,,NA,NA,Walsh-Ellett Hall 304,20,20,Closed,,NA
15817,ECON,101,B,Introduction to Economics,4,D Williams,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 306,20,20,Closed,,NA
15818,ECON,101,C,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 302,20,20,Closed,,NA
15819,ECON,101,D,Introduction to Economics,4,B Ford,MWF,1200,1250,,NA,NA,Walsh-Ellett Hall 302,20,21,Closed,,NA
15820,ECON,101,E,Introduction to Economics,4,D Williams,MWF,800,850,,NA,NA,Walsh-Ellett Hall 306,20,12,Available: 8,,NA
15821,ECON,101,F,Introduction to Economics,4,N Dobrinov,TR,930,1045,,NA,NA,Walsh-Ellett Hall 208,20,19,Available: 1,,NA
15822,ECON,301,A,Money and Banking,4,R Ott,TR,800,915,,NA,NA,Walsh-Ellett Hall 304,20,26,Closed,Prerequisite: ECON 101,NA
15823,ECON,304,A,Labor Economics,4,D Williams,MWF,900,950,,NA,NA,Walsh-Ellett Hall 306,20,25,Closed,Prerequisite: ECON 101,NA
15824,ECON,305,A,Microeconomic Theory,4,M St-Pierre,TR,930,1045,,NA,NA,Gailor Hall 128,20,16,Available: 4,Prerequisite: ECON 101,NA
15826,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,20,Closed,Open only to juniors and seniors; Prerequisite: ECON 101,NA
15827,ECON,306,B,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,25,Closed,Open only to juniors and seniors; Prerequisite: ECON 101,NA
15828,ECON,312,A,Health Economics,4,N Dobrinov,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 306,20,18,Available: 2,Writing Intensive; Prerequisite: ECON 101,NA
15829,ECON,326,A,Growth Theory,4,M St-Pierre,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,20,23,Closed,Prerequisite: ECON 101,NA
15830,ECON,331,A,Public Finance and Fiscal Policy,4,N Dobrinov,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 208,20,10,Available: 10,Writing Intensive; Prerequisite: ECON 101,NA
15831,ECON,341,A,Game Theory,4,M St-Pierre,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 306,20,17,Available: 3,Prerequisites: ECON 101 and MATH 101,NA
15853,ECON,346,A,Introduction to Asian Development,2,Y Mohiuddin,M,1300,1415,,NA,NA,Walsh-Ellett Hall 310,10,12,Closed,Prerequisite: ECON 101,NA
15854,ECON,349,A,Selected Topics in Microfinance and Social Entrepreneurship,2,Y Mohiuddin,M,1430,1545,,NA,NA,Walsh-Ellett Hall 310,10,11,Closed,Prerequisite: ECON 101,NA
15832,ECON,360,A,Finance I,4,S Ford,MF,1300,1415,,NA,NA,Walsh-Ellett Hall 206,20,11,Available: 9,Prerequisites: ECON 101 and STAT 204,NA
15833,ECON,362,A,Finance III,4,R Ott,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 310,20,7,Available: 13,Prerequisites: ECON 320 or ECON 361,NA
15834,ECON,381,A,The Political Economy of Sustainable Development,4,B Ford,MWF,1000,1050,,NA,NA,Gailor Hall 132,20,23,Closed,Open only to juniors and seniors; Prerequisite: ECON 101,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
15439,EDUC,201,A,Instructional Technology: Digital Literacy and Learning,4,B Nolan,TR,1630,1745,,NA,NA,duPont Library G10,20,11,Available: 9,Community Engagement,NA
15744,EDUC,205,A,Introduction to Environmental Education,4,D Carter,M,1300,1600,,NA,NA,Walsh-Ellett Hall 210,18,28,Closed,Community Engagement,NA
15899,EDUC,221,A,Teaching Writing in the Community,2,V Craighill,TBA,NA,NA,,NA,NA,TBA,10,3,Available: 7,Instructor permission required,NA
15743,EDUC,226,A,Teaching Children's Literature,4,T Randolph,TR,1330,1445,,NA,NA,Guerry Hall 1,20,19,Available: 1,Community Engagement,NA
15440,EDUC,255,A,Introduction to Special Education,4,T Wiseman,MW,1600,1715,,NA,NA,Gailor Hall 128,20,17,Available: 3,Community Engagement; Prerequisite: EDUC 161,NA
15441,EDUC,341,A,Methods and Materials of Teaching,4,P Hill,T,1500,1730,,NA,NA,Gailor Hall 103,12,11,Available: 1,Community Engagement; Prerequisites: One course in education,NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
