CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
20147,ANTH,104,B,Introductory Cultural Anthropology,4,D Murdock,MWF,900,950,,NA,NA,Woods Laboratories 342,22,24,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-13 (none available),NA
20459,ANTH,104,C,Introductory Cultural Anthropology,4,J Flowerday,MWF,1000,1050,,NA,NA,Woods Laboratories 342,22,22,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-13 (1 available),NA
20460,ANTH,104,D,Introductory Cultural Anthropology,4,J Flowerday,MWF,1100,1150,,NA,NA,Woods Laboratories 342,22,22,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-12 (3 available),NA
20509,ANTH,201,A,Global Problems: Anthropology and Contemporary Issues,4,J Flowerday,MW,1400,1515,,NA,NA,Woods Laboratories 234,20,18,Available: 2,,NA
20150,ANTH,204,A,Anthropology of Education,4,M Wallace,T,1300,1600,,NA,NA,duPont Library G9D,14,15,Closed,Writing Intensive; Research in local schools required,NA
20152,ANTH,298,A,Ecological Anthropology,4,C Ray,TR,1100,1215,,NA,NA,Woods Laboratories 341,20,17,Available: 3,,NA
20816,ANTH,298,B,Ecological Anthropology,4,B McNeil,TR,1100,1215,,NA,NA,Woods Laboratories 234,20,17,Available: 3,,NA
20414,ANTH,312,A,Place, Ritual and Belief,4,C Ray,TR,1400,1515,,NA,NA,Woods Laboratories 230,15,12,Available: 3,Prerequisite: ANTH 104,NA
20415,ANTH,313,A,Method and Theory in Archaeology,4,M McCollough,W,1530,1830,,NA,NA,Woods Laboratories 301,15,9,Available: 6,,NA
20156,ANTH,342,A,Southeast Asia: An Introduction through Literature,4,R Kipp,T,1330,1600,,NA,NA,Woods Laboratories 103,12,5,Available: 7,Prerequisite: ANTH 104,NA
20157,ANTH,401,A,Anthropological Field Methods,4,D Murdock,T,1300,1530,,NA,NA,Woods Laboratories 342,15,11,Available: 4,Writing Intensive; Open only to students pursuing majors in anthropology,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20227,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,M,1400,1630,,NA,NA,duPont Library G31,18,19,Closed,Reserved Seats: returning freshmen-9 (none available); Instructor permission required; Studio Art Fee-Malde: $350,NA
20228,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,T Glispin,T,1400,1630,,NA,NA,Nabit Art Building 116,18,17,Available: 1,Reserved Seats: returning freshmen-9 (none available); Instructor permission required; Studio Art Fee-Pond: $110,NA
20231,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J P,W,1400,1630,,NA,NA,Nabit Art Building 102,18,18,Closed,Instructor permission required; Studio Art Fee-Wohl: $130,NA
20232,ART,231,A,Intermediate Digital Arts,4,P Malde,W,1400,1630,,NA,NA,duPont Library G31,18,4,Available: 14,Prerequisite: ART 103; Studio Art Fee-Malde: $150,NA
20233,ART,243,A,Intermediate Video Production,4,T Glispin,W,1400,1630,,NA,NA,duPont Library G26,18,6,Available: 12,Prerequisites: ART 104 or ART 143; Studio Art Fee-Pond: $25,NA
20234,ART,261,A,Intermediate Photography,4,P Malde,T,1400,1630,,NA,NA,Carnegie Hall 304,18,10,Available: 8,Prerequisites: ART 103 or ART 161; Studio Art Fee-Malde: $400,NA
20235,ART,291,A,Intermediate Painting,4,J P,T,1400,1630,,NA,NA,Nabit Art Building 101,18,6,Available: 12,Prerequisites: ART 105 or ART 191; Studio Art Fee-Wohl: $110,NA
20236,ART,331,A,Advanced Projects in Digital Arts,4,P Malde,W,1400,1430,,NA,NA,duPont Library G31,18,1,Available: 17,Prerequisite: ART 231; Studio Art Fee-Malde: $150,NA
20238,ART,343,A,Advanced Video Production,4,T Glispin,R,1400,1630,,NA,NA,Nabit Art Building 103,18,4,Available: 14,Prerequisite: ART 243; Studio Art Fee-Pond: $25,NA
20237,ART,361,A,Advanced Photography,4,P Malde,T,1400,1630,,NA,NA,Carnegie Hall 304,18,3,Available: 15,Prerequisite: ART 261; Studio Art Fee-Malde: $400,NA
20239,ART,391,A,Advanced Painting,4,J P,T,1400,1630,,NA,NA,Nabit Art Building 101,18,4,Available: 14,Prerequisite: ART 291; Studio Art Fee-Wohl: $110,NA
20240,ART,420,A,Seminar in Creativity,4,J P,M,1400,1630,,NA,NA,Nabit Art Building 103,18,12,Available: 6,Writing Intensive; Open only to students pursuing majors in art,NA
20212,ARTH,103,A,Survey of Western Art I,4,C Mansfield,MWF,1000,1050,,NA,NA,Carnegie Hall 306,36,37,Closed,Reserved Seats: returning freshmen-10 (1 available),NA
20214,ARTH,103,B,Survey of Western Art I,4,C Mansfield,MWF,1100,1150,,NA,NA,Carnegie Hall 306,31,30,Available: 1 Reserved,Reserved Seats: returning freshmen-10 (1 available),NA
20216,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,20,22,Closed,Reserved Seats: seniors-5 (none available), juniors-5 (none available), sophomores-5 (none available), returning freshmen-5 (none available),NA
20217,ARTH,212,B,American Animation, 1910-1960,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,21,Closed,Reserved Seats: seniors-5 (1 available), juniors-5 (none available), sophomores-5 (none available), returning freshmen-5 (1 available),NA
20219,ARTH,318,A,Spanish Medieval Art,4,A Momplet,MW,1100,1215,,NA,NA,Carnegie Hall 302,20,21,Closed,,NA
20220,ARTH,322,A,Art and Devotion in Late Medieval and Early Modern Northern Europe,4,G Clark,M,1330,1600,,NA,NA,Carnegie Hall 304,15,12,Available: 3,Writing Intensive,NA
20221,ARTH,340,A,American Art,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,20,13,Available: 7,Prerequisites: ARTH 104 or HUMN 202,NA
20223,ARTH,340,B,American Art,4,M Brennecke,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,15,Available: 5,Prerequisites: ARTH 104 or HUMN 202,NA
20225,ARTH,350,A,Spanish Painting,4,A Momplet,TR,1230,1345,,NA,NA,Carnegie Hall 302,20,21,Closed,,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20156,ANTH,342,A,Southeast Asia: An Introduction through Literature,4,R Kipp,T,1330,1600,,NA,NA,Woods Laboratories 103,12,5,Available: 7,Prerequisite: ANTH 104,NA
20408,ASIA,206,A,Love in Chinese Literature,4,J Xiao,TR,1100,1215,,NA,NA,Gailor Hall 011,20,9,Available: 11,,NA
20818,ASIA,210,A,Heroes and Heroines in Japanese Literature and Film,4,S Takahashi,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 306,20,9,Available: 11,,NA
20270,CHIN,103,A,Elementary Chinese I,4,J Xiao,MWF,1100,1150,T,1400,1450,Gailor Hall 114,16,16,Closed,,NA
20271,CHIN,203,A,Intermediate Chinese,4,J Xiao,MW,1000,1050,TR,930,1020,Gailor Hall 230,20,11,Available: 9,Prerequisite: CHIN 104,NA
20186,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,W,1400,1630,,NA,NA,Walsh-Ellett Hall 310,15,19,Closed,Writing Intensive; Prerequisite: ECON 101,NA
20343,HIST,211,A,History of China and East Asia I,4,H Goldberg,TR,930,1045,,NA,NA,Walsh-Ellett Hall 308,22,27,Closed,,NA
20272,JAPN,103,A,Elementary Japanese I,4,S Takahashi,MWF,900,950,T,1300,1350,Gailor Hall 230,20,6,Available: 14,,NA
20273,JAPN,203,A,Intermediate Japanese,4,S Takahashi,MWF,1100,1150,R,1300,1350,Gailor Hall 230,20,7,Available: 13,Prerequisite: JAPN 104,NA
20133,PHIL,215,A,Chinese Philosophy,4,J Peterman,MWF,1000,1050,,NA,NA,Guerry Hall 205,22,20,Available: 2,,NA
20165,POLS,249,A,China and the World,4,S Wilson,TR,1300,1415,,NA,NA,Guerry Hall 1,25,25,Closed,,NA
20084,THTR,226,A,Asian Theatre,4,D Backlund,T,1400,1700,,NA,NA,Tennessee Williams Center 114,9,7,Available: 2,,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20158,BIOL,105,A,Biology and People,4,K Jones,TR,1100,1215,,NA,NA,Woods Laboratories 113,16,22,Closed,Non-Lab Science,NA
20191,BIOL,109,A,Food and Hunger: Contemplation and Action,4,D Haskell,MWF,1100,1150,,NA,NA,Woods Laboratories 103,16,16,Closed,,NA
20192,BIOL,110,A,Biology and Women,4,H Croom,TR,1100,1215,,NA,NA,Woods Laboratories 103,19,20,Closed,Non-Lab Science,NA
20193,BIOL,110,B,Biology and Women,4,H Croom,TR,800,915,,NA,NA,Woods Laboratories 103,16,17,Closed,Non-Lab Science,NA
20194,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,K Zigler/D Haskell,MWF,800,850,W,1330,1630,Woods Laboratories 113,20,19,Available: 1,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
20195,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/D Haskell,MWF,900,950,R,1330,1630,Woods Laboratories 113,20,22,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
20196,BIOL,131,C,Evolution, Ecology and Biodiversity (Lab),0,J Evans/K Zigler,MWF,1000,1050,T,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
20197,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,N Berner/J Verdoni,MWF,1100,1150,M,1330,1630,Woods Laboratories 113,14,14,Closed,Lab Science; Open only to freshmen,NA
20198,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,N Berner/K Jones,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,14,12,Available: 2,Lab Science,NA
20199,BIOL,132,C,Cellular, Molecular and Physiological Biology (Lab),0,N Berner/K Jones,MWF,1100,1150,W,1330,1630,Woods Laboratories 113,14,14,Closed,Lab Science,NA
20201,BIOL,200,A,Entomology,4,K Zigler,M,1330,1630,,NA,NA,Woods Laboratories 121,16,16,Closed,Non-Lab Science; Prerequisite: BIOL 131; Waitlist - contact instructor,NA
20202,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,N Berner,MWF,800,950,,NA,NA,Woods Laboratories 128,16,14,Available: 2,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
20449,BIOL,219,M,The Molecular Revolution in Medicine,4,H Croom,MWF,900,950,,NA,NA,Woods Laboratories 103,16,13,Available: 3,Non-Lab Science; Prerequisite: BIOL 132,NA
20204,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,MWF,1100,1150,W,1330,1630,Woods Laboratories 128,16,11,Available: 5,Lab Science; Prerequisites: BIOL 131 (FORS 121 may be substituted for BIOL 131 with the permission of the instructor),NA
20206,BIOL,301,A,Genetics,4,L Jones,TR,930,1045,,NA,NA,Woods Laboratories 103,16,19,Closed,Non-Lab Science,NA
20208,BIOL,310,A,Plant Evolution and Systematics (Lab),4,J Evans,TR,1100,1215,R,1330,1630,Woods Laboratories G9,16,4,Available: 12,Lab Science; Prerequisites: One course in biology,NA
20211,BIOL,321,A,Cellular Biology (Lab),4,J Verdoni,MWF,1000,1050,R,1330,1630,Woods Laboratories 103,16,8,Available: 8,Lab Science,NA
20785,BIOL,401,B,Biology Tutorial,2,H Croom,TBA,NA,NA,,NA,NA,TBA,0,0,Closed,,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20241,CHEM,101,A,General Chemistry I (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,36,43,Closed,Lab Science; Reserved Seats: returning freshmen-20 (none available); Waitlist - contact instructor,NA
20242,CHEM,101,B,General Chemistry I (Lab),4,D Miles,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,36,33,Available: 3 Reserved,Lab Science; Reserved Seats: returning freshmen-17 (3 available); Waitlist - contact instructor,NA
20243,CHEM,101,L1,General Chemistry I (Lab),0,D Miles,M,1330,1630,,NA,NA,Woods Laboratories 202,18,20,Closed,Reserved Seats: returning freshmen-10 (3 available); Waitlist - contact instructor,NA
20244,CHEM,101,L2,General Chemistry I (Lab),0,J Bordley,T,1330,1630,,NA,NA,Woods Laboratories 202,18,20,Closed,Reserved Seats: returning freshmen-10 (none available); Waitlist - contact instructor,NA
20245,CHEM,101,L3,General Chemistry I (Lab),0,R Bachman,W,1330,1630,,NA,NA,Woods Laboratories 202,18,18,Closed,Reserved Seats: returning freshmen-10 (1 available); Waitlist - contact instructor,NA
20246,CHEM,101,L4,General Chemistry I (Lab),0,J Bordley,R,1330,1630,,NA,NA,Woods Laboratories 202,18,18,Closed,Reserved Seats: returning freshmen-10 (2 available); Waitlist - contact instructor,NA
20248,CHEM,102,A,General Chemistry II (Lab),4,J Shibata/D Miles,MWF,900,950,W,1330,1630,Woods Laboratories 216,16,12,Available: 4,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
20249,CHEM,103,A,Earth, Air, Water and Fire: An Introduction to Environmental Chemistry (Lab),4,R Bachman/J Shibata,MWF,1100,1150,M,1330,1630,Woods Laboratories 216,12,13,Closed,Lab Science; Reserved Seats: sophomores-1 (1 available), returning freshmen-11 (none available),NA
20250,CHEM,201,A,Organic Chemistry I (Lab),4,E Kirven,MWF,800,850,,NA,NA,Woods Laboratories 216,42,39,Available: 3,Lab Science; Prerequisite: CHEM 102; Waitlist - contact instructor,NA
20251,CHEM,201,L1,Organic Chemistry I (Lab),0,E Kirven,M,1330,1700,,NA,NA,Woods Laboratories 205,14,15,Closed,Lab Science; Prerequisite: CHEM 102; Waitlist - contact instructor,NA
20252,CHEM,201,L2,Organic Chemistry I (Lab),0,E Kirven,T,1330,1700,,NA,NA,Woods Laboratories 205,14,13,Available: 1,Lab Science; Prerequisite: CHEM 102; Waitlist - contact instructor,NA
20253,CHEM,201,L3,Organic Chemistry I (Lab),0,R Summers,W,1330,1700,,NA,NA,Woods Laboratories 205,14,11,Available: 3,Lab Science; Prerequisite: CHEM 102; Waitlist - contact instructor,NA
20254,CHEM,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,1100,1150,T,1330,1630,Woods Laboratories BLACKMAN,16,7,Available: 9,Lab Science; Prerequisites: CHEM 202 and BIOL 132,NA
20255,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Bordley/J Shibata,TR,800,915,R,1330,1700,Woods Laboratories 216,12,8,Available: 4,Lab Science; Prerequisites: CHEM 102 and MATH 102; Pre- or Corequisite: PHYS 102,NA
20256,CHEM,405,A,Advanced Topics in Organic Chemistry,4,E Kirven,TR,1100,1215,,NA,NA,Woods Laboratories 217,12,4,Available: 8,Non-Lab Science; Prerequisite: CHEM 202,NA
20257,CHEM,428,A,Advanced Topics in Analytical Chemistry,4,D Miles,TBA,NA,NA,,NA,NA,TBA,12,1,Available: 11,Non-Lab Science; Prerequisites: CHEM 311 and CHEM 352,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20044,GREK,103,A,Elementary Greek I,4,J Bruss,MWF,1200,1250,T,1420,1510,Gailor Hall 130,25,18,Available: 7,,NA
20045,GREK,203,A,Intermediate Greek,4,D Huber,MWF,1200,1307,,NA,NA,Gailor Hall 011,25,8,Available: 17,Prerequisite: GREK 104,NA
20046,GREK,404,A,Greek Philosophers,4,J Bruss,TR,930,1045,,NA,NA,Gailor Hall 019,25,3,Available: 22,Prerequisites: one course in Greek numbered 300 or higher,NA
20038,LATN,103,A,Elementary Latin I,4,C McDonough,MWF,1200,1250,R,1300,1350,Gailor Hall 019,15,19,Closed,,NA
20039,LATN,103,B,Elementary Latin I,4,D Seiters,MWF,900,950,T,1300,1350,Gailor Hall 019,15,15,Closed,,NA
20040,LATN,203,A,Intermediate Latin,4,C McDonough,MWF,1100,1150,T,1300,1350,Walsh-Ellett Hall 202,40,27,Available: 13,Prerequisite: LATN 104,NA
20855,LATN,203,B,Intermediate Latin,4,D Huber,MWF,1400,1515,,NA,NA,Gailor Hall 011,20,6,Available: 14,Prerequisite: LATN 104,NA
20041,LATN,301,A,Introduction to Latin Epic,4,D Seiters,MWF,1100,1150,,NA,NA,Gailor Hall 019,30,11,Available: 19,Prerequisite: LATN 203,NA
20042,LATN,407,A,Vergil,4,D Seiters,TR,1100,1215,,NA,NA,Gailor Hall 019,25,8,Available: 17,Prerequisite: LATN 301,NA
20043,LATN,409,A,Caesar,4,C McDonough,MW,1430,1545,,NA,NA,Gailor Hall 019,25,8,Available: 17,Prerequisite: LATN 301,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20110,NOND,101,A,The Struggle between Good and Evil: The Literature and Content of Fairy Tales,4,J Davidheiser,TR,1100,1215,,NA,NA,Gailor Hall 202,15,14,Available: 1,Writing Intensive; Open only to freshmen and sophomores; Instructor permission required,NA
20007,NOND,340,A,Linguistics,4,M Preslar,TR,930,1045,,NA,NA,Gailor Hall 224,18,18,Closed,,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20009,CSCI,157,A,Introduction to Programming,4,L Dale,TR,930,1045,R,1400,1700,Woods Laboratories 136,15,13,Available: 2,,NA
20011,CSCI,257,A,Data Structures,4,L Dale,TF,1300,1415,,NA,NA,Woods Laboratories 119,15,3,Available: 12,Prerequisite: CSCI 157,NA
20012,CSCI,270,A,Computer Organization,4,S Carl,MWF,1200,1250,,NA,NA,Woods Laboratories 136,15,3,Available: 12,Prerequisite: CSCI 157,NA
20013,CSCI,320,A,Analysis of Algorithms,4,L Dale,TR,1100,1215,,NA,NA,Woods Laboratories 136,15,5,Available: 10,Prerequisites: CSCI 257 and MATH 215,NA
20014,CSCI,376,A,Programming Languages,4,S Carl,MWF,900,950,,NA,NA,Woods Laboratories 136,15,5,Available: 10,Prerequisites: CSCI 257 and MATH 215,NA
20015,CSCI,411,A,Computer Networks and Architecture,4,L Lankewicz,TR,800,915,,NA,NA,Woods Laboratories 136,15,4,Available: 11,Prerequisite: CSCI 270,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20361,FORS,121,A,Introduction to Forestry (Lab),4,K Smith,MWF,1000,1050,M,1330,1630,Snowden Hall 211,15,18,Closed,Lab Science; Reserved Seats: sophomores-7 (none available), returning freshmen-8 (none available),NA
20362,FORS,121,B,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,T,1330,1630,Snowden Hall 211,18,20,Closed,Lab Science,NA
20363,FORS,211,A,Dendrology (Lab),4,K Kuers,MWF,900,950,W,1330,1630,Snowden Hall 211,18,13,Available: 5,Lab Science; Open only to sophomores, juniors, and seniors,NA
20364,FORS,303,A,Soils (Lab),4,S Torreano,MWF,800,850,M,1330,1630,Snowden Hall 208,12,3,Available: 9,Lab Science; Prerequisites: GEOL 121 or FORS 121 or BIOL 131,NA
20365,FORS,319,A,Natural Resource Management and Decisions,4,S Torreano,TR,930,1045,,NA,NA,Snowden Hall 209,15,22,Closed,Prerequisites: ECON 101 and FORS 121,NA
20366,FORS,332,A,Junior Presentations,2,S Shaver,MWF,1100,1150,,NA,NA,Snowden Hall 209,15,18,Closed,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
20368,GEOL,121,A,Physical Geology (Lab),4,B Potter,MWF,800,850,M,1330,1630,Snowden Hall 209,15,17,Closed,Lab Science; Open only to freshmen,NA
20369,GEOL,121,B,Physical Geology (Lab),4,S Shaver,TR,1100,1215,R,1330,1630,Snowden Hall 209,24,23,Available: 1,Lab Science; Waitlist - contact instructor,NA
20370,GEOL,225,A,Sedimentology (Lab),4,B Potter,MWF,1000,1050,R,1330,1630,Snowden Hall 102,24,21,Available: 3,Lab Science; Prerequisite: GEOL 121,NA
20371,GEOL,230,A,Paleoecology,4,M Knoll,TR,1100,1215,,NA,NA,Snowden Hall 208,24,20,Available: 4,Non-Lab Science; Prerequisite: GEOL 121,NA
20372,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,800,915,,NA,NA,Snowden Hall 209,25,24,Available: 1 Reserved,Non-Lab Science; Reserved Seats: returning freshmen-15 (11 available); Prerequisite: GEOL 121,NA
20367,GEOL,332,A,Junior Presentations,2,S Shaver,MWF,1100,1150,,NA,NA,Snowden Hall 209,15,18,Closed,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
20173,ECON,101,A,Introduction to Economics,4,D Williams,MW,835,950,,NA,NA,Walsh-Ellett Hall 310,20,21,Closed,Reserved Seats: returning freshmen-8 (none available),NA
20174,ECON,101,B,Introduction to Economics,4,M St-Pierre,TR,800,915,,NA,NA,Walsh-Ellett Hall 206,20,23,Closed,Reserved Seats: returning freshmen-9 (none available),NA
20175,ECON,101,C,Introduction to Economics,4,B Ford,TR,930,1045,,NA,NA,Walsh-Ellett Hall 206,20,22,Closed,Reserved Seats: returning freshmen-8 (none available),NA
20176,ECON,101,D,Introduction to Economics,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,22,Closed,Reserved Seats: returning freshmen-8 (none available),NA
20177,ECON,101,E,Introduction to Economics,4,B Kelly,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 310,20,21,Closed,Reserved Seats: returning freshmen-8 (none available),NA
20178,ECON,113,A,Economics of Social Issues,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,15,15,Closed,Writing Intensive; Open only to freshmen,NA
20179,ECON,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1530,,NA,NA,Walsh-Ellett Hall 308,20,16,Available: 4,,NA
20180,ECON,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1600,1730,,NA,NA,Walsh-Ellett Hall 308,20,14,Available: 6,,NA
20181,ECON,301,A,Money and Banking,4,B Kelly,TR,800,915,,NA,NA,Woods Laboratories 230,25,22,Available: 3,Prerequisite: ECON 101,NA
20182,ECON,301,B,Money and Banking,4,B Kelly,TR,930,1045,,NA,NA,Woods Laboratories 230,25,25,Closed,Prerequisite: ECON 101,NA
20183,ECON,302,A,Economics of Financial Markets,4,D Williams,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,23,Closed,Prerequisite: ECON 101,NA
20184,ECON,305,A,Microeconomic Theory,4,R Gottfried,TR,930,1045,,NA,NA,Walsh-Ellett Hall 302,20,18,Available: 2,Prerequisite: ECON 101,NA
20185,ECON,305,B,Microeconomic Theory,4,R Gottfried,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 302,20,27,Closed,Prerequisite: ECON 101,NA
20186,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,W,1400,1630,,NA,NA,Walsh-Ellett Hall 310,15,19,Closed,Writing Intensive; Prerequisite: ECON 101,NA
20808,ECON,315,A,Industrial Organization and Public Policy,4,M St-Pierre,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,20,14,Available: 6,Prerequisite: ECON 101,NA
20187,ECON,335,A,Environmental Economics,4,B Ford,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,Prerequisite: ECON 101,NA
20188,ECON,337,A,International Economics,4,S Ford,MF,835,950,,NA,NA,Walsh-Ellett Hall 308,20,17,Available: 3,Prerequisite: ECON 101,NA
20189,ECON,410,A,Research Seminar,4,M St-Pierre,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 308,25,20,Available: 5,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306 and ECON 333,NA
20190,ECON,411,A,Policy Seminar,4,R Gottfried,MW,1245,1400,,NA,NA,Walsh-Ellett Hall 312,25,11,Available: 14,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
