CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
10817,ANTH,304,A,Peoples and Cultures of Africa,4,J Hamer,TR,930,1045,,NA,NA,Woods Laboratories 342,20,10,Available: 10,,NA
10460,ANTH,306,A,Native Peoples of North America,4,C Ray,TR,1100,1215,,NA,NA,Woods Laboratories 342,20,18,Available: 2,,NA
10461,ANTH,313,A,Method and Theory in Archaeology,4,M McCollough,W,1530,1800,,NA,NA,Woods Laboratories 301,15,12,Available: 3,,NA
10727,ANTH,341,A,The Culture and History of Southeast Asia,4,W Leggett,W,1300,1530,,NA,NA,Woods Laboratories 342,20,14,Available: 6,,NA
10728,ANTH,401,A,Anthropological Field Methods,4,D Murdock,M,1300,1530,,NA,NA,Woods Laboratories 342,20,8,Available: 12,Writing Intensive; Open only to students pursuing majors in anthropology,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10315,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,M,1400,1630,,NA,NA,duPont Library G31,15,15,Closed,Instructor permission required; Studio Art Fee-Malde: $75,NA
10317,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,G Pond,T,1400,1700,,NA,NA,duPont Library G26,17,12,Available: 5 Reserved,Reserved Seats: returning freshmen-9 (6 available); Studio Art Fee-Malde: $110,NA
10321,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J Ryan,F,1300,1700,,NA,NA,Carnegie Hall 201,15,15,Closed,,NA
10671,ART,231,A,Intermediate Digital Arts,4,P Malde,R,1330,1630,,NA,NA,duPont Library G31,15,3,Available: 12,Prerequisites: ART 103 or ART 104,NA
10318,ART,243,A,Intermediate Video Production,4,G Pond,W,1330,1630,,NA,NA,duPont Library G26,15,10,Available: 5,Prerequisites: ART 104 or ART 143,NA
10383,ART,261,A,Intermediate Photography,4,P Malde,T,1330,1630,,NA,NA,Carnegie Hall 302,8,10,Closed,Prerequisites: ART 103 or ART 104 or ART 161; Studio Art Fee-Malde: $75,NA
10322,ART,291,A,Intermediate Painting,4,J Ryan,R,1300,1700,,NA,NA,Carnegie Hall 203,8,5,Available: 3,Prerequisites: ART 105 or ART 191,NA
10319,ART,343,A,Advanced Video Production,4,G Pond,R,1330,1630,,NA,NA,duPont Library G26,12,3,Available: 9,Prerequisite: ART 243,NA
10320,ART,361,A,Advanced Photography,4,P Malde,T,1330,1630,,NA,NA,Carnegie Hall 302,8,3,Available: 5,Prerequisite: ART 261; Studio Art Fee-Malde: $75,NA
10323,ART,391,A,Advanced Painting,4,J Ryan,R,1300,1700,,NA,NA,Carnegie Hall 203,8,4,Available: 4,Prerequisite: ART 291,NA
10325,ART,420,A,Seminar in Creativity,4,J Ryan,W,1330,1630,,NA,NA,Carnegie Hall 302,25,10,Available: 15,Writing Intensive; Open only to students pursuing majors in art,NA
10312,ARTH,103,A,Survey of Western Art I,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,20,25,Closed,,NA
10313,ARTH,103,B,Survey of Western Art I,4,M Brennecke,TR,1300,1415,,NA,NA,Carnegie Hall 306,20,22,Closed,,NA
10314,ARTH,307,A,Japanese Art,4,M Oba,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,12,Available: 8,,NA
10309,ARTH,312,A,Greek and Roman Art,4,G Clark,TBA,NA,NA,,NA,NA,TBA,20,21,Closed,Prerequisites: ARTH 103 or HUMN 101,NA
10310,ARTH,325,A,Italian Renaissance Art,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,20,11,Available: 9,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102 or AP Art History with a score of 4 or 5,NA
10311,ARTH,325,B,Italian Renaissance Art,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,13,Available: 7,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102 or AP Art History with a score of 4 or 5,NA
10307,ARTH,345,A,Modern Art,4,C Mansfield,MWF,1100,1150,,NA,NA,Carnegie Hall 306,20,18,Available: 2,Prerequisites: ARTH 104 or HUMN 201,NA
10308,ARTH,345,B,Modern Art,4,C Mansfield,MWF,1300,1350,,NA,NA,Carnegie Hall 306,20,17,Available: 3,Prerequisites: ARTH 104 or HUMN 201,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10727,ANTH,341,A,The Culture and History of Southeast Asia,4,W Leggett,W,1300,1530,,NA,NA,Woods Laboratories 342,20,14,Available: 6,,NA
10314,ARTH,307,A,Japanese Art,4,M Oba,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,12,Available: 8,,NA
10395,ASIA,100,A,Introduction to Asian Studies,4,J Oba,TR,1100,1215,,NA,NA,Gailor Hall 128,26,25,Available: 1,,NA
10672,ASIA,205,A,Reading Modern China through Fiction and Film,4,J Xiao,TR,1100,1215,,NA,NA,Gailor Hall 103,20,12,Available: 8,,NA
10398,CHIN,103,A,Elementary Chinese I,4,J Xiao,MW,900,950,TR,930,1020,Gailor Hall 230,15,12,Available: 3,,NA
10399,CHIN,203,A,Intermediate Chinese,4,J Xiao,MW,1100,1150,TR,830,920,Gailor Hall 128,15,3,Available: 12,Prerequisite: CHIN 104,NA
10623,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,R,1400,1630,,NA,NA,Walsh-Ellett Hall 310,20,23,Closed,Prerequisite: ECON 101,NA
10396,JAPN,103,A,Elementary Japanese I,4,M Oba,MWF,1000,1050,T,1300,1350,Gailor Hall 230,15,11,Available: 4,,NA
10397,JAPN,203,A,Intermediate Japanese,4,M Oba,MWF,1100,1150,R,1300,1350,Gailor Hall 230,15,7,Available: 8,Prerequisite: JAPN 104,NA
10392,PHIL,226,A,Philosophical Issues in Daoism,4,J Peterman,MWF,1000,1050,,NA,NA,Guerry Hall 205,22,17,Available: 5,,NA
10680,POLS,249,A,China and the World,4,S Wilson,MW,1300,1415,,NA,NA,Guerry Hall 1,25,28,Closed,,NA
10495,RELG,264,A,Hinduism,4,T Martin-i-Pardo,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 306,22,23,Closed,Waitlist - contact instructor,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10534,BIOL,105,A,Biology and People,4,C Jordan,TR,800,915,,NA,NA,Woods Laboratories 113,22,22,Closed,Non-Lab Science,NA
10535,BIOL,105,B,Biology and People,4,C Jordan,TR,1100,1215,,NA,NA,Woods Laboratories 113,22,24,Closed,Non-Lab Science,NA
10673,BIOL,109,A,Food and Hunger: Contemplation and Action,4,D Haskell,MWF,1100,1150,,NA,NA,Woods Laboratories 103,16,16,Closed,,NA
10536,BIOL,110,A,Biology and Women,4,H Croom,TR,930,1045,,NA,NA,Woods Laboratories 128,20,20,Closed,Non-Lab Science,NA
10674,BIOL,119,A,The Human Mind: Artistic and Scientific Creativity,4,J Palisano,TR,800,915,,NA,NA,Woods Laboratories 103,15,16,Closed,,NA
10537,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,D Haskell/D McGrath,MWF,900,950,R,1330,1630,Woods Laboratories 121,20,19,Available: 1,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
10538,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,K Zigler/J Evans,MWF,1000,1050,W,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-7 (none available),NA
10539,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,H Croom/C Jordan,MWF,900,950,M,1330,1630,Woods Laboratories 113,20,18,Available: 2,Lab Science,NA
10540,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,H Croom/J Verdoni,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,20,21,Closed,Lab Science,NA
10541,BIOL,202,A,Invertebrate Zoology (Lab),4,K Zigler,TR,1100,1215,R,1330,1630,Woods Laboratories 121,16,14,Available: 2,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
10542,BIOL,206,A,Plant Ecology (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Woods Laboratories 128,16,6,Available: 10,Lab Science; Prerequisites: One course in biology,NA
10543,BIOL,301,A,Genetics,4,L Jones,TR,930,1045,,NA,NA,Woods Laboratories 103,16,17,Closed,Non-Lab Science,NA
10544,BIOL,313,A,Ecosystems and Global Change (Lab),4,D McGrath,MWF,1100,1150,W,1330,1630,Woods Laboratories 128,16,7,Available: 9,Lab Science,NA
10545,BIOL,321,A,Cellular Biology (Lab),4,J Verdoni,MWF,900,950,M,1330,1630,Woods Laboratories 103,16,5,Available: 11,Lab Science,NA
10546,BIOL,330,A,Immunology (Lab),4,J Palisano,MWF,1000,1050,W,1330,1630,Woods Laboratories 103,16,15,Available: 1,Lab Science; Prerequisite: BIOL 132,NA
10824,BIOL,444,H,Independent Study,2 - 4,K Zigler,TBA,NA,NA,,NA,NA,TBA,99,2,Available: 97,,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10499,CHEM,101,A,General Chemistry I (Lab),4,E Kirven,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,30,42,Closed,Lab Science; Waitlist - contact instructor,NA
10500,CHEM,101,B,General Chemistry I (Lab),4,D Miles,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,30,33,Closed,Lab Science; Waitlist - contact instructor,NA
10501,CHEM,101,L1,General Chemistry I (Lab),0,E Kirven,M,1330,1630,,NA,NA,Woods Laboratories 202,20,26,Closed,Lab Science,NA
10502,CHEM,101,L2,General Chemistry I (Lab),0,D Miles,T,1330,1630,,NA,NA,Woods Laboratories 202,20,24,Closed,Lab Science,NA
10503,CHEM,101,L3,General Chemistry I (Lab),0,K Walsh,R,1330,1630,,NA,NA,Woods Laboratories 202,20,25,Closed,Lab Science,NA
10504,CHEM,102,A,General Chemistry II (Lab),4,R Summers/D Miles,MWF,900,950,R,1330,1630,Woods Laboratories 217,20,12,Available: 8,Lab Science; Prerequisite: CHEM 101,NA
10792,CHEM,103,A,Earth, Air, Water and Fire: An Introduction to Environmental Chemistry (Lab),4,R Bachman,MWF,900,950,T,1330,1630,Woods Laboratories 227,14,14,Closed,Lab Science,NA
10505,CHEM,201,A,Organic Chemistry I (Lab),4,K Walsh,MWF,800,850,,NA,NA,Woods Laboratories 216,30,29,Available: 1,Lab Science; Prerequisite: CHEM 102,NA
10506,CHEM,201,L1,Organic Chemistry I (Lab),0,K Walsh,M,1330,1630,,NA,NA,Woods Laboratories 205,15,17,Closed,Lab Science; Prerequisite: CHEM 102,NA
10507,CHEM,201,L2,Organic Chemistry I (Lab),0,E Kirven,W,1330,1630,,NA,NA,Woods Laboratories 205,15,11,Available: 4,Lab Science; Prerequisite: CHEM 102,NA
10508,CHEM,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,1100,1150,W,1330,1630,Woods Laboratories 217,15,13,Available: 2,Lab Science; Prerequisites: CHEM 202 and BIOL 132,NA
10509,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,TR,1100,1215,R,1400,1630,Woods Laboratories 216,20,7,Available: 13,Lab Science; Prerequisites: (CHEM 102 or CHEM 111) and PHYS 102; Pre- or Corequisite: MATH 102,NA
10510,CHEM,408,A,Advanced Topics in Inorganic Chemistry,4,R Bachman,TR,800,915,,NA,NA,Woods Laboratories 217,15,5,Available: 10,Non-Lab Science; Prerequisite: CHEM 308,NA
10511,CHEM,424,A,Topics in Physical Chemistry,4,J Shibata,MWF,1000,1050,,NA,NA,Woods Laboratories 216,15,4,Available: 11,Non-Lab Science; Prerequisites: CHEM 352 and CHEM 422,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10444,GREK,103,A,Elementary Greek I,4,J Bruss,MWF,1200,1250,R,1300,1350,Gailor Hall 112,25,16,Available: 9,,NA
10445,GREK,203,A,Intermediate Greek,4,D Seiters,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,Prerequisite: GREK 104,NA
10446,GREK,301,A,Homer I,4,D Huber,TBA,NA,NA,,NA,NA,TBA,25,2,Available: 23,Prerequisite: GREK 203,NA
10447,LATN,103,A,Elementary Latin I,4,C McDonough,MWF,1200,1250,R,1200,1250,Gailor Hall 019,15,18,Closed,,NA
10801,LATN,103,B,Elementary Latin I,4,D Seiters,MWF,900,950,T,1300,1350,Gailor Hall 019,15,14,Available: 1,,NA
10449,LATN,203,A,Intermediate Latin,4,D Seiters,TR,800,915,M,1300,1350,Gailor Hall 110,30,23,Available: 7,Prerequisite: LATN 104,NA
10450,LATN,301,A,Introduction to Latin Epic,4,D Huber,MWF,1300,1350,,NA,NA,Gailor Hall 128,30,16,Available: 14,Prerequisite: LATN 203,NA
10451,LATN,303,A,Lyric Poetry I,4,D Seiters,MWF,1100,1150,,NA,NA,Gailor Hall 019,25,9,Available: 16,Prerequisite: LATN 301,NA
10452,LATN,402,A,Roman Drama II,4,J Bruss,TR,930,1045,,NA,NA,Gailor Hall 019,25,2,Available: 23,Prerequisite: LATN 301,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10369,NOND,101,A,The Struggle between Good and Evil: The Literature and Content of Fairy Tales,4,J Davidheiser,TR,1100,1215,,NA,NA,Gailor Hall 202,15,16,Closed,Writing Intensive; Open only to freshmen,NA
10691,NOND,340,A,Linguistics,4,M Preslar,TR,930,1045,,NA,NA,Gailor Hall 224,18,14,Available: 4,,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10422,CSCI,101,A,Introduction to Computer Science,4,L Lankewicz/S Carl,TR,1100,1215,,NA,NA,Woods Laboratories 136,25,12,Available: 13,,NA
10677,CSCI,120,A,Introduction to Environmental Computing,4,L Dale,MW,1100,1215,,NA,NA,Woods Laboratories G9,20,17,Available: 3,,NA
10423,CSCI,157,A,Introduction to Programming,4,S Carl/L Dale,TR,930,1045,R,1300,1600,Woods Laboratories 136,25,3,Available: 22,,NA
10424,CSCI,257,A,Data Structures,4,S Carl,TR,1400,1515,,NA,NA,Woods Laboratories 119,25,2,Available: 23,Prerequisite: CSCI 157,NA
10425,CSCI,270,A,Computer Organization,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,25,6,Available: 19,Prerequisite: CSCI 157,NA
10426,CSCI,320,A,Analysis of Algorithms,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 119,25,5,Available: 20,Prerequisites: CSCI 257 and MATH 215,NA
10825,CSCI,444,D,Independent Study,2 - 4,S Carl,TBA,NA,NA,,NA,NA,TBA,99,1,Available: 98,,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10593,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,1000,1050,W,1330,1630,Snowden Hall 211,23,22,Available: 1,Lab Science; Reserved Seats: returning freshmen-5 (none available),NA
10594,FORS,121,B,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,T,1330,1630,Snowden Hall 211,24,24,Closed,Lab Science; Reserved Seats: returning freshmen-5 (none available),NA
10596,FORS,204,A,Forest Wildlife Management,4,S Torreano,TR,930,1045,T,1330,1630,Snowden Hall 209,20,12,Available: 8,Non-Lab Science; Prerequisites: FORS 121 or BIOL 131,NA
10595,FORS,211,A,Dendrology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Snowden Hall 211,20,7,Available: 13,Lab Science; Not open to freshmen,NA
10597,FORS,212,A,Forestry in the Developing World,4,K Smith,MWF,800,850,,NA,NA,Snowden Hall 211,20,24,Closed,Non-Lab Science,NA
10598,FORS,303,A,Soils (Lab),4,K Smith,TR,1100,1215,R,1330,1630,Snowden Hall 208,12,6,Available: 6,Lab Science; Prerequisites: GEOL 121 or FORS 121 or BIOL 131,NA
10599,FORS,332,A,Junior Presentations,2,K Kuers,MWF,1100,1150,,NA,NA,Snowden Hall 209,60,17,Available: 43,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
10601,GEOL,121,A,Physical Geology (Lab),4,B Potter,MWF,800,850,W,1330,1630,Snowden Hall 209,22,25,Closed,Lab Science; Open only to freshmen,NA
10602,GEOL,121,B,Physical Geology (Lab),4,M Knoll,TR,1100,1215,T,1330,1630,Snowden Hall 209,24,25,Closed,Lab Science,NA
10603,GEOL,221,A,Mineralogy (Lab),4,S Shaver,TR,1100,1215,T,1330,1630,Snowden Hall 109,12,9,Available: 3,Lab Science; Prerequisite: GEOL 121,NA
10604,GEOL,222,A,Historical Geology (Lab),4,B Potter,MWF,1000,1050,R,1330,1630,Snowden Hall 102,24,20,Available: 4,Lab Science; Prerequisite: GEOL 121,NA
10605,GEOL,230,A,Paleoecology,4,M Knoll,TR,800,915,,NA,NA,Snowden Hall 209,24,9,Available: 15,Non-Lab Science; Prerequisite: GEOL 121,NA
10732,GEOL,303,A,Soils (Lab),4,K Smith,TR,1100,1215,R,1330,1630,Snowden Hall 208,12,6,Available: 6,Lab Science; Prerequisites: FORS 121 or GEOL 121 or BIOL 131,NA
10600,GEOL,332,A,Junior Presentations,2,K Kuers,MWF,1100,1150,,NA,NA,Snowden Hall 209,60,17,Available: 43,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10611,ECON,101,A,Introduction to Economics,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,18,Available: 2,,NA
10612,ECON,101,B,Introduction to Economics,4,B Ford,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 304,20,20,Closed,,NA
10613,ECON,101,C,Introduction to Economics,4,J Ingles,MWF,900,950,,NA,NA,Walsh-Ellett Hall 310,20,11,Available: 9,,NA
10614,ECON,101,D,Introduction to Economics,4,J Ingles,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,20,19,Available: 1,,NA
10615,ECON,101,E,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 302,20,15,Available: 5,,NA
10616,ECON,101,F,Introduction to Economics,4,J Formby,MWF,800,850,,NA,NA,Walsh-Ellett Hall 310,20,15,Available: 5,,NA
10782,ECON,110,A,Women, Family, and Work in the Muslim World,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,15,11,Available: 4,Writing Intensive,NA
10617,ECON,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1530,,NA,NA,Walsh-Ellett Hall 308,20,19,Available: 1,,NA
10618,ECON,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1600,1730,,NA,NA,Walsh-Ellett Hall 308,20,14,Available: 6,,NA
10619,ECON,301,A,Money and Banking,4,J Formby,MWF,900,950,,NA,NA,Walsh-Ellett Hall 304,20,17,Available: 3,Prerequisite: ECON 101,NA
10620,ECON,301,B,Money and Banking,4,J Formby,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 310,20,19,Available: 1,Prerequisite: ECON 101,NA
10621,ECON,305,A,Microeconomic Theory,4,R Gottfried,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 304,20,24,Closed,Prerequisite: ECON 101,NA
10622,ECON,305,B,Microeconomic Theory,4,R Gottfried,MW,1230,1345,,NA,NA,Walsh-Ellett Hall 304,20,21,Closed,Prerequisite: ECON 101,NA
10623,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,R,1400,1630,,NA,NA,Walsh-Ellett Hall 310,20,23,Closed,Prerequisite: ECON 101,NA
10624,ECON,315,A,Industrial Organization and Public Policy,4,J Bradbury,TR,930,1045,,NA,NA,Walsh-Ellett Hall 206,20,26,Closed,Prerequisite: ECON 101,NA
10625,ECON,335,A,Environmental Economics,4,R Gottfried,R,1300,1530,,NA,NA,Walsh-Ellett Hall 302,20,11,Available: 9,Prerequisite: ECON 101,NA
10626,ECON,337,A,International Economics,4,S Ford,MF,1230,1345,,NA,NA,Walsh-Ellett Hall 306,20,9,Available: 11,Prerequisite: ECON 101,NA
10627,ECON,340,A,Introduction to Mathematical Economics,4,S Ford,MF,835,950,,NA,NA,duPont Library SUMMIT,20,3,Available: 17,Prerequisites: ECON 101 and (ECON 201 or STAT 204),NA
10628,ECON,410,A,Research Seminar,4,J Bradbury,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 312,15,10,Available: 5,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306 and ECON 333,NA
10629,ECON,410,B,Research Seminar,4,J Bradbury,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 312,15,7,Available: 8,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306 and ECON 333,NA
10630,ECON,411,A,Literature Seminar in Economics,4,J Ingles,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 204,15,13,Available: 2,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,NA
10827,ECON,444,H,Independent Study,2 - 4,J Formby,TBA,NA,NA,,NA,NA,TBA,99,1,Available: 98,Prerequisite: ECON 101,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10781,EDUC,161,A,Introduction to Educational Psychology,4,A Good,TR,1100,1215,,NA,NA,Woods Laboratories 341,20,18,Available: 2,,NA
10703,EDUC,201,A,Instructional Technology: Digital Literacy and Learning,4,L Lyle,R,1400,1700,,NA,NA,duPont Library SUMMIT,12,11,Available: 1,,NA
10705,EDUC,204,A,Anthropology of Education,4,M Wallace,M,1300,1530,,NA,NA,duPont Library G9D,12,13,Closed,Writing Intensive; Additional time required in schools,NA
10704,EDUC,220,A,Methods of Teaching Writing,1,B Clarkson,R,1240,1330,,NA,NA,Gailor Hall 103,15,5,Available: 10,,NA
10706,EDUC,341,A,Methods and Materials of Teaching,4,L Lyle,W,1300,1530,,NA,NA,duPont Library G9D,12,12,Closed,Prerequisites: One course in education; Additional time required in schools,NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10326,ENGL,101,A,Literature and Composition,4,J Reishman,MWF,800,850,,NA,NA,Gailor Hall 110,15,15,Closed,Writing Intensive,NA
10327,ENGL,101,B,Literature and Composition,4,J Gatta,MWF,1100,1150,,NA,NA,Carnegie Hall 304,15,15,Closed,Writing Intensive,NA
10815,ENGL,101,C,Literature and Composition,4,D Richardson,TR,1300,1415,,NA,NA,Gailor Hall 202,15,16,Closed,Writing Intensive,NA
10329,ENGL,101,D,Literature and Composition,4,B Benson,MWF,900,950,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
10330,ENGL,101,E,Literature and Composition,4,V Craighill,MWF,900,950,,NA,NA,Gailor Hall 202,15,15,Closed,Writing Intensive,NA
10331,ENGL,101,F,Literature and Composition,4,B Clarkson,MWF,1000,1050,,NA,NA,Gailor Hall 114,15,16,Closed,Writing Intensive,NA
10332,ENGL,101,G,Literature and Composition,4,J Michael,MWF,1000,1050,,NA,NA,Gailor Hall 103,15,15,Closed,Writing Intensive,NA
10333,ENGL,101,H,Literature and Composition,4,D Richardson,MWF,1100,1150,,NA,NA,Gailor Hall 114,15,17,Closed,Writing Intensive,NA
10334,ENGL,101,I,Literature and Composition,4,K Malone,MWF,1100,1150,,NA,NA,Gailor Hall 103,15,16,Closed,Writing Intensive,NA
10335,ENGL,101,J,Literature and Composition,4,V Craighill,MWF,1200,1250,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
10336,ENGL,101,K,Literature and Composition,4,B Engel,TR,800,915,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
10337,ENGL,101,L,Literature and Composition,4,E Grammer,TR,800,915,,NA,NA,Gailor Hall 128,15,15,Closed,Writing Intensive,NA
10338,ENGL,101,M,Literature and Composition,4,E Outka,TR,930,1045,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
10339,ENGL,101,N,Literature and Composition,4,E Grammer,TR,930,1045,,NA,NA,Gailor Hall 128,15,15,Closed,Writing Intensive,NA
10340,ENGL,101,O,Literature and Composition,4,B Engel,TR,1100,1215,,NA,NA,Gailor Hall 110,15,15,Closed,Writing Intensive,NA
10341,ENGL,101,P,Literature and Composition,4,T Carlson,TR,1100,1215,,NA,NA,duPont Library 215,15,16,Closed,Writing Intensive,NA
10342,ENGL,200,A,Representative Masterpieces,4,B Benson,TR,930,1045,,NA,NA,Gailor Hall 110,20,20,Closed,Prerequisites: ENGL 101 or (HUMN 101 and HUMN 102),NA
