CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
50580,MUSC,223,A,American Music,4,S Miller,TR,1100,1215,,NA,NA,Guerry Hall 131,15,15,Closed,Prerequisites: MUSC 101 or HUMN 202,NA
50603,PHIL,311,A,American Philosophy,4,B Garland,TR,930,1045,,NA,NA,Guerry Hall 204,22,12,Available: 10,Prerequisites: One course in philosophy at the 100- or 200-level (excluding PHIL 201),NA
50609,POLS,203,A,The Presidency,4,C Brockett,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 210,25,30,Closed,Waitlist - contact instructor,NA
50615,POLS,332,A,Contemporary Constitutional Law,4,A Hatcher,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 304,25,25,Closed,,NA
50620,POLS,390,A,The United Nations,4,E Dunn,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 306,25,14,Available: 11,,NA
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50315,ANTH,104,A,Introductory Cultural Anthropology,4,C Ray,MWF,1000,1050,,NA,NA,Guerry Hall 1,25,26,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-8 (2 available),NA
50316,ANTH,104,B,Introductory Cultural Anthropology,4,C Ray,MWF,1100,1150,,NA,NA,Guerry Hall 1,25,29,Closed,Reserved Seats: sophomores-6 (none available), returning freshmen-8 (none available),NA
50708,ANTH,106,A,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,930,1045,,NA,NA,Guerry Hall 1,25,26,Closed,,NA
50861,ANTH,106,B,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,1100,1215,,NA,NA,Guerry Hall 1,22,24,Closed,,NA
50314,ANTH,107,A,Human Evolution and Variation,4,D Murdock,TR,800,915,,NA,NA,Woods Laboratories 342,25,22,Available: 3 Reserved,Reserved Seats: sophomores-7 (none available), returning freshmen-10 (5 available),NA
50317,ANTH,301,A,American Culture,4,R O'Connor,TR,1100,1215,,NA,NA,Woods Laboratories 342,15,13,Available: 2,Waitlist - contact instructor,NA
50319,ANTH,311,A,Gender and Class in Latin America,4,D Murdock,TR,1330,1445,,NA,NA,Woods Laboratories 342,15,10,Available: 5,Prerequisite: ANTH 104; Waitlist - contact instructor,NA
50318,ANTH,317,A,The Anthropology of Development,4,D Murdock,TR,930,1045,,NA,NA,Woods Laboratories 342,15,15,Closed,Prerequisite: ANTH 104; Waitlist - contact instructor,NA
50725,ANTH,318,A,North American Archaeology,4,S Sherwood,T,1900,2130,,NA,NA,Guerry Hall 1,15,14,Available: 1,,NA
50320,ANTH,391,A,Junior Tutorial,4,R O'Connor,T,1500,1730,,NA,NA,Woods Laboratories 342,15,12,Available: 3,Writing Intensive; Open only to students pursuing majors in anthropology; Prerequisite: ANTH 104,NA
50321,ANTH,403,A,Social Theory,4,C Ray,M,1400,1630,,NA,NA,Gailor Hall 114,15,14,Available: 1,,NA
50835,ANTH,405,A,Honors Thesis,4,C Ray,TBA,NA,NA,,NA,NA,TBA,3,3,Closed,,NA
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50331,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,R,1400,1630,,NA,NA,duPont Library G31,12,13,Closed,Instructor permission required; Studio Art Fee-Malde: $350,NA
50332,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,G Pond,W,1400,1630,,NA,NA,Nabit Art Building 116,18,17,Available: 1,Reserved Seats: returning freshmen-9 (1 available); Instructor permission required; Studio Art Fee-Pond: $115,NA
50333,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J P,W,1400,1630,,NA,NA,Nabit Art Building 102,18,18,Closed,Waitlist - contact instructor; Studio Art Fee-Wohl: $140,NA
50334,ART,251,A,Intermediate Drawing,4,J P,T,1400,1630,,NA,NA,Nabit Art Building 102,15,12,Available: 3,Prerequisites: ART 105 or ART 151; Studio Art Fee-Wohl: $170,NA
50697,ART,261,A,Intermediate Photography,4,P Malde,F,1400,1630,,NA,NA,Carnegie Hall 304,7,4,Available: 3,Prerequisites: ART 103 or ART 161; Studio Art Fee-Malde: $400,NA
50336,ART,281,A,Intermediate Sculpture,4,G Pond,T,1400,1630,,NA,NA,Nabit Art Building 116,15,4,Available: 11,Prerequisites: ART 104 or ART 181; Sculpture Fee: $175,NA
50337,ART,343,A,Advanced Video Production,4,G Pond,R,1400,1630,,NA,NA,duPont Library G26,15,4,Available: 11,Prerequisite: ART 243,NA
50338,ART,351,A,Advanced Drawing,4,J P,T,1400,1630,,NA,NA,Nabit Art Building 102,10,0,Available: 10,Prerequisite: ART 251; Studio Art Fee-Wohl: $170,NA
50698,ART,361,A,Advanced Photography,4,P Malde,F,1400,1630,,NA,NA,Carnegie Hall 304,6,5,Available: 1,Prerequisite: ART 261; Studio Art Fee-Malde: $400,NA
50339,ART,381,A,Advanced Sculpture,4,G Pond,T,1400,1630,,NA,NA,Nabit Art Building 116,10,5,Available: 5,Prerequisite: ART 281; Sculpture Fee: $225,NA
50340,ART,419,A,Junior Tutorial in Art-II,4,J P,M,1400,1630,,NA,NA,Carnegie Hall 304,15,6,Available: 9,Writing Intensive; Open only to juniors pursuing majors in art,NA
50341,ART,430,A,Senior Seminar,4,P Malde,M,1400,1630,,NA,NA,Nabit Art Building 103,15,6,Available: 9,Writing Intensive; Open only to seniors pursuing majors in art,NA
50322,ARTH,104,A,Survey of Western Art II,4,M Brennecke,MWF,1100,1150,,NA,NA,Carnegie Hall 306,20,22,Closed,Reserved Seats: seniors-5 (5 available), juniors-5 (none available), sophomores-5 (none available),NA
50323,ARTH,104,B,Survey of Western Art II,4,M Brennecke,MWF,1200,1250,,NA,NA,Carnegie Hall 306,20,23,Closed,Reserved Seats: seniors-5 (2 available), juniors-5 (none available), sophomores-5 (none available),NA
50330,ARTH,104,C,Survey of Western Art II,4,J Curley,MW,1300,1415,,NA,NA,Carnegie Hall 306,20,26,Closed,Reserved Seats: seniors-5 (2 available), juniors-5 (none available), sophomores-5 (none available),NA
50679,ARTH,107,A,The Films of Alfred Hitchcock,4,L Richardson,TR,1100,1215,,NA,NA,Gailor Hall 011,20,22,Closed,Reserved Seats: seniors-9 (none available), juniors-1 (none available),NA
50700,ARTH,206,A,History of Architecture,4,M Beasley,MWF,1000,1050,,NA,NA,Carnegie Hall 306,20,24,Closed,,NA
50781,ARTH,220,A,Italian Art 1850-1980: Tradition, Modernity, and National Identity,4,M Aguirre,MW,1300,1415,,NA,NA,Carnegie Hall 302,20,20,Closed,,NA
50327,ARTH,317,A,Junior Seminar,4,G Clark,T,1330,1600,,NA,NA,Carnegie Hall 304,7,7,Closed,Writing Intensive; Open only to students pursuing majors in art history; Instructor permission required,NA
50328,ARTH,317,B,Junior Seminar,4,G Clark,R,1330,1600,,NA,NA,Carnegie Hall 304,7,8,Closed,Writing Intensive; Open only to students pursuing majors in art history,NA
50324,ARTH,325,A,Italian Renaissance Art and Architecture,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,20,23,Closed,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102 or AP Art History with a score of 4 or 5; Instructor permission required,NA
50325,ARTH,346,A,Contemporary Art,4,J Curley,TR,1100,1215,,NA,NA,Carnegie Hall 302,15,17,Closed,,NA
50326,ARTH,346,B,Contemporary Art,4,J Curley,TR,1330,1445,,NA,NA,Carnegie Hall 302,15,17,Closed,,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50739,ASIA,204,A,New Chinese Cinema,4,X Ning,TR,1500,1615,,NA,NA,Gailor Hall 130,25,23,Available: 2,,NA
50685,ASIA,218,A,Comparative Environmental Movements in Asia,4,S Matsuzawa,TR,1500,1615,,NA,NA,Gailor Hall 224,18,12,Available: 6,,NA
50770,ASIA,320,A,Gender and Sexuality in Japanese Culture,4,S Takahashi,M,1400,1700,,NA,NA,Gailor Hall 233,18,15,Available: 3,,NA
50686,CHIN,104,A,Elementary Chinese II,4,X Ning,MWF,1000,1050,T,1230,1320,Gailor Hall 225,18,13,Available: 5,Prerequisites: CHIN 103 or placement,NA
50687,CHIN,301,A,Advanced Chinese,4,X Ning,MWF,1300,1350,,NA,NA,Gailor Hall 230,18,9,Available: 9,Prerequisites: CHIN 203 or placement,NA
50369,ECON,309,A,Women in the Economy,4,Y Mohiuddin,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 310,20,24,Closed,Prerequisite: ECON 101,NA
50769,ENST,120,A,Perspectives on the Environmnt,4,S Matsuzawa,MWF,1000,1050,,NA,NA,Gailor Hall 132,18,20,Closed,,NA
50702,ENST,216,A,Global Environmental Problems and International Politics,4,S Matsuzawa,MWF,1300,1350,,NA,NA,Gailor Hall 233,25,20,Available: 5,,NA
50489,HIST,216,A,History of Japan,4,H Goldberg,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,22,31,Closed,,NA
50499,HIST,388,A,The United States and Vietnam since 1945,4,H Goldberg,TR,800,915,,NA,NA,Walsh-Ellett Hall 308,22,26,Closed,Open only to students pursuing majors in Asian studies, history, or politics; ASIA/HIST/POLS,NA
50689,JAPN,104,A,Elementary Japanese II,4,S Takahashi,MWF,900,950,T,1230,1320,Gailor Hall 230,18,5,Available: 13,Prerequisites: JAPN 103 or placement,NA
50690,JAPN,301,A,Composition and Conversation,4,S Takahashi,MWF,1100,1150,,NA,NA,Gailor Hall 230,18,4,Available: 14,Prerequisites: JAPN 203 or placement,NA
50627,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,900,950,,NA,NA,Walsh-Ellett Hall 210,20,20,Closed,,NA
50720,RELG,162,B,Introduction to Asian Religions,4,S Brown,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 210,20,19,Available: 1,Reserved Seats: sophomores-3 (none available), returning freshmen-3 (none available),NA
50628,RELG,353,A,Buddhism and the Environment,4,S Brown,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,15,15,Closed,,NA
50630,RELG,361,A,New Religions,4,J Smith,MWF,900,950,,NA,NA,duPont Library G31,18,25,Closed,,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50350,BIOL,105,A,Biology and People,4,L Jones,TR,930,1045,,NA,NA,Woods Laboratories 128,16,11,Available: 5,Non-Lab Science,NA
50351,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),4,J Evans and others,MWF,1100,1150,,NA,NA,Woods Laboratories BLACKMAN,60,60,Closed,Lab Science,NA
50352,BIOL,131,L1,Evolution, Ecology and Biodiversity (Lab),0,D Kuppinger,M,1330,1630,,NA,NA,duPont Library G31,15,15,Closed,Lab Science,NA
50356,BIOL,131,L2,Evolution, Ecology and Biodiversity (Lab),0,D Haskell,T,1330,1630,,NA,NA,duPont Library G31,15,15,Closed,Lab Science,NA
50360,BIOL,131,L3,Evolution, Ecology and Biodiversity (Lab),0,D Kuppinger,W,1330,1630,,NA,NA,duPont Library G31,15,14,Available: 1,Lab Science,NA
50361,BIOL,131,L4,Evolution, Ecology and Biodiversity (Lab),0,J Evans,R,1330,1630,,NA,NA,duPont Library SUMMIT,15,16,Closed,Lab Science,NA
50364,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),4,J Verdoni,MWF,1100,1150,,NA,NA,Woods Laboratories 113,45,43,Available: 2,Lab Science; Waitlist - contact instructor,NA
50366,BIOL,132,L1,Cellular, Molecular and Physiological Biology (Lab),0,N Berner,M,1330,1630,,NA,NA,Woods Laboratories 114,15,15,Closed,Lab Science,NA
50368,BIOL,132,L2,Cellular, Molecular and Physiological Biology (Lab),0,K Zigler,T,1330,1630,,NA,NA,Woods Laboratories 114,15,14,Available: 1,Lab Science,NA
50370,BIOL,132,L3,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano,W,1330,1630,,NA,NA,Woods Laboratories 114,15,14,Available: 1,Lab Science,NA
50372,BIOL,201,A,Ornithology (Lab),4,D Haskell,MWF,800,850,R,1330,1630,Woods Laboratories 128,16,18,Closed,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
50788,BIOL,209,A,Advanced Conservation Biology,4,J Evans,TR,1100,1215,,NA,NA,Woods Laboratories 128,16,16,Closed,Non-Lab Science; Prerequisite: BIOL 131,NA
50381,BIOL,213,A,Evolutionary Biology,4,K Zigler,MWF,1000,1050,,NA,NA,Woods Laboratories 128,16,18,Closed,Non-Lab Science; Prerequisites: One course in biology,NA
50379,BIOL,309,A,Ecology and Biodiversity Seminar,4,K Zigler,W,1330,1630,,NA,NA,Woods Laboratories 128,16,8,Available: 8,Non-Lab Science; Open only to students pursuing majors in biology or ecology and biodiversity; Prerequisite: BIOL 131,NA
50376,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,900,950,W,1330,1630,Woods Laboratories 128,16,6,Available: 10,Lab Science; Prerequisites: BIOL 132 and CHEM 202,NA
50786,BIOL,317,A,Wildfire in the Southern Appalachians,4,D Kuppinger,TR,930,1045,,NA,NA,Woods Laboratories 340,16,5,Available: 11,Non-Lab Science,NA
50691,BIOL,331,A,Immunology,4,J Palisano,MWF,1100,1150,,NA,NA,Woods Laboratories 128,16,18,Closed,Non-Lab Science; Prerequisite: BIOL 132,NA
50378,BIOL,350,A,Environmental Physiology and Biochemistry of Animals (Lab),4,N Berner,TR,800,915,T,1330,1630,Woods Laboratories 128,12,14,Closed,Lab Science,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50382,CHEM,102,A,General Chemistry II (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,40,26,Available: 14,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50384,CHEM,102,B,General Chemistry II (Lab),4,R Bachman,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,40,38,Available: 2,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50392,CHEM,102,L1,General Chemistry II (Lab),0,D Miles,M,1300,1600,,NA,NA,Woods Laboratories 211,12,14,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50394,CHEM,102,L2,General Chemistry II (Lab),0,J Bordley,T,1330,1630,,NA,NA,Woods Laboratories 211,12,14,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50396,CHEM,102,L3,General Chemistry II (Lab),0,J Shibata,W,1300,1600,,NA,NA,Woods Laboratories 211,12,11,Available: 1,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50397,CHEM,102,L4,General Chemistry II (Lab),0,C Fitz,R,1330,1630,,NA,NA,Woods Laboratories 211,12,13,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50398,CHEM,102,L5,General Chemistry II (Lab),0,J Bordley,F,1300,1600,,NA,NA,Woods Laboratories 211,12,12,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
50727,CHEM,108,A,Chemistry and Art (Lab),4,J Bordley/C Fitz,TR,930,1045,M,1300,1600,Carnegie Hall 203,16,14,Available: 2,Lab Science,NA
50407,CHEM,202,A,Organic Chemistry II (Lab),4,J Lowe,MWF,800,850,,NA,NA,Woods Laboratories 216,40,35,Available: 5,Lab Science; Prerequisite: CHEM 201,NA
50411,CHEM,202,L1,Organic Chemistry II (Lab),0,R Bachman,M,1300,1630,,NA,NA,Woods Laboratories 205,14,14,Closed,Lab Science; Prerequisite: CHEM 201,NA
50414,CHEM,202,L2,Organic Chemistry II (Lab),0,J Lowe,T,1330,1700,,NA,NA,Woods Laboratories 205,14,14,Closed,Lab Science; Prerequisite: CHEM 201,NA
50416,CHEM,202,L3,Organic Chemistry II (Lab),0,J Lowe,W,1300,1630,,NA,NA,Woods Laboratories 205,12,7,Available: 5,Lab Science; Prerequisite: CHEM 201,NA
50418,CHEM,301,A,Junior Seminar,2,R Summers,F,1330,1430,,NA,NA,Woods Laboratories BLACKMAN,20,8,Available: 12,Open only to juniors pursuing majors in chemistry,NA
50420,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,1100,1150,R,1330,1700,Woods Laboratories 216,20,9,Available: 11,Lab Science; Writing Intensive; Prerequisite: CHEM 102,NA
50852,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,J Verdoni,MWF,900,950,W,1330,1630,Woods Laboratories 128,16,6,Available: 10,Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
50422,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,TR,800,915,T,1330,1700,Woods Laboratories 216,20,9,Available: 11,Lab Science; Prerequisites: CHEM 102 and MATH 102; Pre- or Corequisite: PHYS 102,NA
50425,CHEM,401,A,Senior Seminar,2,R Summers,F,1330,1430,,NA,NA,Woods Laboratories BLACKMAN,20,3,Available: 17,Open only to seniors pursuing majors in chemistry,NA
50429,CHEM,417,A,Advanced Biochemistry,4,R Summers,TR,1100,1215,,NA,NA,Woods Laboratories 217,20,7,Available: 13,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50349,CLST,101,A,Classical Mythology,4,C McDonough,MWF,1100,1150,,NA,NA,Gailor Hall 011,25,29,Closed,,NA
50346,GREK,104,A,Elementary Greek II,4,A Ring,MWF,1200,1250,T,1230,1320,Gailor Hall 110,16,5,Available: 11,Prerequisites: GREK 103 or placement,NA
50347,GREK,301,A,Homer I,4,D Huber,MWF,1200,1300,,NA,NA,Gailor Hall 011,25,4,Available: 21,Prerequisites: GREK 203 or placement,NA
50696,GREK,402,A,Greek Tragedy II,4,A Ring,TR,1500,1615,,NA,NA,Gailor Hall 128,16,3,Available: 13,Prerequisite: GREK 301,NA
50342,LATN,104,A,Elementary Latin II,4,A Ring,MWF,900,950,R,1230,1320,Gailor Hall 019,16,14,Available: 2,Prerequisites: LATN 103 or placement,NA
50707,LATN,203,A,Intermediate Latin,4,D Seiters,MWF,800,850,T,1230,1320,Gailor Hall 019,16,11,Available: 5,Prerequisites: LATN 104 or placement,NA
50344,LATN,301,A,Introduction to Latin Epic,4,D Seiters,TR,1100,1215,,NA,NA,Gailor Hall 128,30,25,Available: 5,Prerequisites: LATN 203 or placement,NA
50692,LATN,310,A,The Roman Novel,4,C McDonough,MW,1300,1415,,NA,NA,Gailor Hall 019,16,10,Available: 6,Prerequisite: LATN 301,NA
50345,LATN,401,A,Roman Drama I,4,D Seiters,TR,930,1045,,NA,NA,Gailor Hall 019,16,11,Available: 5,Prerequisite: LATN 301,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50699,NOND,201,A,The Spirit and Forms of Anglicanism,4,J Gatta,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 206,25,8,Available: 17,,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50766,CSCI,101,A,Introduction to Computer Science,4,L Dale,TR,1100,1215,,NA,NA,Woods Laboratories 136,25,23,Available: 2,,NA
50523,CSCI,157,A,Introduction to Programming,4,S Carl,TR,930,1045,R,1400,1700,Woods Laboratories 136,25,7,Available: 18,,NA
50525,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 119,25,3,Available: 22,Prerequisite: CSCI 157,NA
50531,CSCI,360,A,Principles of Interactive Computer Graphics,4,L Dale,WF,930,1045,,NA,NA,Woods Laboratories 136,25,1,Available: 24,Prerequisites: CSCI 257 and MATH 215,NA
50533,CSCI,428,A,Operating Systems,4,S Carl,TR,1100,1215,,NA,NA,Woods Laboratories 119,25,1,Available: 24,Prerequisites: CSCI 270 and MATH 215,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50545,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,1100,1150,W,1330,1630,Snowden Hall 211,18,18,Closed,Lab Science; Not open to seniors; Reserved Seats: returning freshmen-5 (none available),NA
50546,FORS,121,B,Introduction to Forestry (Lab),4,L Lentile,TR,930,1045,T,1330,1630,Snowden Hall 211,18,18,Closed,Lab Science; Not open to seniors; Reserved Seats: returning freshmen-5 (none available),NA
50548,FORS,201,A,Natural Resources Issues and Policies,4,L Lentile,MWF,800,850,,NA,NA,Snowden Hall 211,20,19,Available: 1,,NA
50550,FORS,240,A,Special Topics in Forestry: Forest Pathology,4,B Dolan,MWF,800,850,,NA,NA,Snowden Hall 209,20,5,Available: 15,Non-Lab Science,NA
50551,FORS,305,A,Forest Ecology (Lab),4,B Dolan,MWF,1000,1050,M,1330,1630,Snowden Hall 211,20,14,Available: 6,Lab Science; Prerequisites: FORS 121 or FORS 211,NA
50553,FORS,307,A,Biometrics,4,S Torreano,R,1330,1630,,NA,NA,Snowden Hall 208,10,5,Available: 5,Non-Lab Science; Prerequisites: FORS 121 and (MATH 101 or STAT 204),NA
50554,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,T,1330,1630,Snowden Hall 209,24,5,Available: 19,Lab Science; Prerequisite: GEOL 121,NA
50555,FORS,432,A,Senior Field Project,4,S Torreano,MWF,900,950,F,1300,1600,Snowden Hall 209,24,10,Available: 14,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
50561,GEOL,121,A,Physical Geology (Lab),4,V Reynolds,MWF,1100,1150,W,1330,1630,Snowden Hall 102,22,17,Available: 5,Lab Science,NA
50563,GEOL,121,B,Physical Geology (Lab),4,B Potter,MWF,1000,1050,W,1330,1630,Snowden Hall 209,22,23,Closed,Lab Science,NA
50712,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,930,1045,,NA,NA,Snowden Hall 209,24,27,Closed,Non-Lab Science,NA
50564,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,T,1330,1630,Snowden Hall 209,24,13,Available: 11,Lab Science; Prerequisite: GEOL 121,NA
50569,GEOL,320,A,Igneous and Metamorphic Petrology (Lab),4,V Reynolds,TR,1100,1215,R,1330,1630,Snowden Hall 109,16,10,Available: 6,Lab Science; Prerequisite: GEOL 221; Forestry & Geology Fee: $50,NA
50567,GEOL,322,A,Geology of the Western United States,4,B Potter,MWF,1100,1150,,NA,NA,Snowden Hall 209,28,30,Closed,Non-Lab Science; Open only to juniors and seniors; Prerequisite: GEOL 121,NA
50572,GEOL,432,A,Senior Field Project,4,S Torreano,MWF,900,950,F,1300,1600,Snowden Hall 209,24,10,Available: 14,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
50785,ACCT,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1715,,NA,NA,Walsh-Ellett Hall 308,20,21,Closed,Prerequisites: ACCT 215 or ECON 215,NA
50354,ECON,101,B,Introduction to Economics,4,M St-Pierre,MWF,900,950,,NA,NA,Walsh-Ellett Hall 306,25,25,Closed,,NA
50357,ECON,101,D,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 302,25,25,Closed,,NA
50358,ECON,101,E,Introduction to Economics,4,B Ford,MWF,1300,1350,,NA,NA,Walsh-Ellett Hall 302,25,26,Closed,,NA
50359,ECON,101,F,Introduction to Economics,4,R Gottfried,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 304,25,23,Available: 2,,NA
50859,ECON,301,A,Money and Banking,4,R Ott,TR,800,915,,NA,NA,Walsh-Ellett Hall 302,25,26,Closed,Prerequisite: ECON 101,NA
50367,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,25,Closed,Prerequisite: ECON 101,NA
50365,ECON,306,B,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,25,Closed,Prerequisite: ECON 101,NA
50369,ECON,309,A,Women in the Economy,4,Y Mohiuddin,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 310,20,24,Closed,Prerequisite: ECON 101,NA
50790,ECON,320,A,Investments,4,R Ott,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 208,20,20,Closed,Prerequisite: ECON 302,NA
50789,ECON,326,A,Growth Theory,4,M St-Pierre,TR,800,915,,NA,NA,Walsh-Ellett Hall 306,20,27,Closed,Prerequisite: ECON 101,NA
50791,ECON,330,A,Dynamics of the Financial System,4,R Ott,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 310,20,27,Closed,Prerequisite: ECON 101,NA
50371,ECON,331,A,Public Finance and Fiscal Policy,4,S Ford,MF,1300,1415,,NA,NA,Walsh-Ellett Hall 206,20,25,Closed,Prerequisite: ECON 101,NA
50373,ECON,333,A,Econometrics,4,D Williams,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 306,20,27,Closed,Prerequisites: ECON 101 and (STAT 204 or ECON 201),NA
50855,ECON,335,A,Environmental Economics,4,B Ford,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 302,20,21,Closed,Prerequisite: ECON 101,NA
50839,ECON,341,A,Game Theory,4,M St-Pierre,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 304,20,20,Closed,Prerequisites: ECON 101 and MATH 101,NA
