CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10340,BIOL,105,A,Biology and People,4,N Berner,TR,800,915,,NA,NA,Woods Laboratories 216,20,20,Closed,Non-Lab Science,NA
10341,BIOL,105,B,Biology and People,4,N Berner,MWF,800,850,,NA,NA,Woods Laboratories 113,20,19,Available: 1,Non-Lab Science,NA
10688,BIOL,107,A,People and the Environment,4,D McGrath,TR,1100,1215,,NA,NA,Woods Laboratories 113,20,22,Closed,Non-Lab Science,NA
10342,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,D McGrath,MWF,900,950,W,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science,NA
10343,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,K Zigler,MWF,1000,1050,R,1330,1630,Woods Laboratories 113,20,19,Available: 1,Lab Science,NA
10344,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/N Berner,MWF,1100,1150,M,1330,1630,Woods Laboratories 113,20,19,Available: 1,Lab Science,NA
10345,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,J Palisano/L Jones,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,20,16,Available: 4,Lab Science,NA
10346,BIOL,201,A,Ornithology (Lab),4,D Haskell,MWF,800,850,M,1330,1630,Woods Laboratories 103,16,17,Closed,Lab Science; Prerequisites: BIOL 131 or BIOL 132,NA
10347,BIOL,209,A,Advanced Conservation Biology,4,J Evans,TR,1100,1215,,NA,NA,Woods Laboratories 103,16,17,Closed,Non-Lab Science; Prerequisite: BIOL 131,NA
10348,BIOL,220,A,The Molecular Revolution in Medicine (Lab),4,H Croom,TR,930,1045,W,1330,1630,Woods Laboratories 103,16,13,Available: 3,Lab Science; Prerequisite: BIOL 132,NA
10689,BIOL,303,A,Applied Biological Statistics,4,C Butler,TR,930,1045,,NA,NA,Woods Laboratories G9,10,3,Available: 7,Non-Lab Science; Prerequisite: STAT 204,NA
10349,BIOL,306,A,Biochemistry,4,H Croom,MWF,1100,1150,,NA,NA,Woods Laboratories 103,16,11,Available: 5,Non-Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
10705,BIOL,334,A,Developmental Biology,4,K Zigler,TR,1100,1215,,NA,NA,Woods Laboratories 121,16,9,Available: 7,Non-Lab Science; Prerequisites: BIOL 131 and BIOL 132,NA
10351,BIOL,340,A,Microbiology (Lab),4,J Palisano,MWF,900,950,T,1330,1630,Woods Laboratories 103,16,12,Available: 4,Lab Science,NA
10700,BIOL,341,A,GIS and Ecology (Lab),4,C Butler,TR,800,915,R,1330,1630,Woods Laboratories G9,10,4,Available: 6,Lab Science; Prerequisite: BIOL 131,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10474,CHEM,102,A,General Chemistry II (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,30,10,Available: 20,Lab Science; Prerequisite: CHEM 101,NA
10475,CHEM,102,B,General Chemistry II (Lab),4,E Kirven,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,30,21,Available: 9,Lab Science; Prerequisite: CHEM 101,NA
10476,CHEM,102,L1,General Chemistry II (Lab),0,R Summers,M,1330,1630,,NA,NA,Woods Laboratories 202,20,10,Available: 10,Lab Science; Prerequisite: CHEM 101,NA
10477,CHEM,102,L2,General Chemistry II (Lab),0,R Summers,T,1330,1630,,NA,NA,Woods Laboratories 202,20,14,Available: 6,Lab Science; Prerequisite: CHEM 101,NA
10478,CHEM,102,L3,General Chemistry II (Lab),0,E Kirven,W,1330,1630,,NA,NA,Woods Laboratories 202,20,7,Available: 13,Lab Science; Prerequisite: CHEM 101,NA
10479,CHEM,108,A,Chemistry and Art (Lab),4,J Bordley,TR,930,1045,M,1330,1630,Woods Laboratories BLACKMAN,20,30,Closed,Lab Science; Not offered Easter 2006,NA
10480,CHEM,202,A,Organic Chemistry II (Lab),4,K Walsh,MWF,800,850,,NA,NA,Woods Laboratories 216,42,29,Available: 13,Lab Science; Prerequisite: CHEM 201,NA
10481,CHEM,202,L1,Organic Chemistry II (Lab),0,E Kirven,M,1330,1630,,NA,NA,Woods Laboratories 205,14,7,Available: 7,Lab Science; Prerequisite: CHEM 201,NA
10482,CHEM,202,L2,Organic Chemistry II (Lab),0,K Walsh,T,1330,1630,,NA,NA,Woods Laboratories 205,14,11,Available: 3,Lab Science; Prerequisite: CHEM 201,NA
10483,CHEM,202,L3,Organic Chemistry II (Lab),0,K Walsh,W,1330,1630,,NA,NA,Woods Laboratories 205,14,11,Available: 3,Lab Science; Prerequisite: CHEM 201,NA
10484,CHEM,301,A,Junior Seminar,2,D Miles,F,1330,1430,,NA,NA,Woods Laboratories 216,10,6,Available: 4,Non-Lab Science; Open only to juniors pursuing majors in chemistry,NA
10485,CHEM,306,A,Biochemistry,4,H Croom,MWF,1100,1150,,NA,NA,Woods Laboratories 103,16,11,Available: 5,Non-Lab Science; Prerequisites: CHEM 201 and BIOL 132,NA
10486,CHEM,308,A,Inorganic Chemistry (Lab),4,R Bachman,MWF,1000,1050,T,1330,1630,Woods Laboratories 216,20,5,Available: 15,Lab Science; Pre- or Corequisite: CHEM 202,NA
10487,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,900,950,R,1330,1630,Woods Laboratories 216,20,6,Available: 14,Lab Science; Prerequisite: CHEM 102,NA
10488,CHEM,401,A,Senior Seminar,2,D Miles,F,1330,1430,,NA,NA,Woods Laboratories 216,10,2,Available: 8,Non-Lab Science; Open only to seniors pursuing majors in chemistry,NA
10489,CHEM,417,A,Advanced Biochemistry,4,R Summers,TR,1100,1215,,NA,NA,Woods Laboratories 217,20,4,Available: 16,Non-Lab Science; Prerequisites: (BIOL 306 or CHEM 306) or CHEM 307,NA
10490,CHEM,422,A,Quantum Chemistry and Spectroscopy,4,J Bordley,TR,1100,1215,,NA,NA,Woods Laboratories 216,20,5,Available: 15,Non-Lab Science; Prerequisites: PHYS 101 and MATH 102 and (CHEM 111 or CHEM 102),NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10303,CLST,101,A,Classical Mythology,4,J Bruss,MWF,1100,1150,,NA,NA,St. Luke's 112,30,29,Available: 1,,NA
10301,GREK,104,A,Elementary Greek II,4,J Bruss,MWF,900,950,R,1300,1350,St. Luke's 104,15,3,Available: 12,Prerequisite: GREK 103,NA
10747,GREK,401,A,Greek Tragedy I,4,J Bruss,T,1215,1330,F,1215,1330,St. Luke's 104,15,7,Available: 8,Prerequisite: GREK 301,NA
10296,LATN,104,A,Elementary Latin II,4,C McDonough,MWF,1100,1150,T,1300,1350,St. Luke's 202,25,19,Available: 6,Prerequisite: LATN 103,NA
10297,LATN,203,A,Intermediate Latin,4,D Seiters,TR,1100,1215,M,1230,1320,Walsh-Ellett Hall 202,25,18,Available: 7,Prerequisite: LATN 104,NA
10298,LATN,301,A,Introduction to Latin Epic,4,D Seiters,TR,800,915,,NA,NA,St. Luke's 112,25,22,Available: 3,Prerequisite: LATN 203,NA
10299,LATN,309,A,Roman Historians II,4,C McDonough,TR,930,1045,,NA,NA,St. Luke's 100,20,11,Available: 9,Prerequisite: LATN 301,NA
10300,LATN,401,A,Roman Drama I,4,D Seiters,MWF,1100,1150,,NA,NA,St. Luke's 104,20,11,Available: 9,Prerequisite: LATN 301,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10426,CSCI,157,A,Introduction to Programming,4,S Carl/L Dale,TR,930,1045,R,1300,1600,Woods Laboratories 136,15,10,Available: 5,,NA
10427,CSCI,257,A,Data Structures,4,S Carl,MWF,1000,1050,,NA,NA,Woods Laboratories 136,15,4,Available: 11,Prerequisite: CSCI 157,NA
10428,CSCI,326,A,Functional Programming,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,15,5,Available: 10,Prerequisite: CSCI 257,NA
10429,CSCI,348,A,Databases,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 136,15,5,Available: 10,Prerequisites: CSCI 257 and MATH 215,NA
10430,CSCI,428,A,Operating Systems,4,L Dale,MW,1300,1415,,NA,NA,Woods Laboratories 136,15,3,Available: 12,Prerequisites: CSCI 270 and MATH 215,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10518,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,TR,930,1045,R,1330,1630,Snowden Hall 211,20,22,Closed,Lab Science,NA
10519,FORS,201,A,Natural Resources Issues and Policies,4,K Smith,MWF,1000,1050,,NA,NA,Snowden Hall 211,18,21,Closed,Waitlist - contact instructor,NA
10520,FORS,230,A,Urban Forest Management,4,K Kuers,TR,1100,1215,,NA,NA,Snowden Hall 211,24,14,Available: 10,Non-Lab Science; Prerequisite: FORS 121,NA
10521,FORS,312,A,Silviculture (Lab),4,K Kuers/S Torreano,MWF,900,950,M,1330,1630,Snowden Hall 211,20,11,Available: 9,Lab Science; Prerequisite: FORS 121,NA
10522,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Snowden Hall 209,24,20,Available: 4,Lab Science; Prerequisite: GEOL 121,NA
10523,FORS,432,A,Senior Field Project,2,M Knoll,MWF,1200,1250,F,1330,1630,Snowden Hall 209,30,20,Available: 10,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Western Field Trip Fee: $50,NA
10524,GEOL,121,A,Physical Geology (Lab),4,M Knoll,TR,1100,1215,R,1330,1630,Snowden Hall 209,24,28,Closed,Lab Science,NA
10525,GEOL,121,B,Physical Geology (Lab),4,S Shaver,MWF,1100,1150,M,1330,1630,Snowden Hall 102,20,19,Available: 1,Lab Science,NA
10526,GEOL,215,A,Economic Geological Resources (Lab),4,S Shaver,TR,1100,1215,R,1330,1630,Snowden Hall 102,15,16,Closed,Lab Science; Open only to juniors and seniors; Prerequisite: GEOL 121,NA
10527,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,T,1330,1630,Snowden Hall 209,24,20,Available: 4,Lab Science; Prerequisite: GEOL 121,NA
10528,GEOL,325,A,Field and Structural Geology (Lab),4,B Potter,MWF,1100,1150,W,1330,1630,Snowden Hall 209,20,9,Available: 11,Lab Science; Prerequisite: GEOL 121,NA
10529,GEOL,432,A,Senior Field Project,2,M Knoll,MWF,1200,1250,F,1330,1630,Snowden Hall 209,30,20,Available: 10,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Western Field Trip Fee: $50,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10532,ECON,101,A,Introduction to Economics,4,D Williams,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 306,20,21,Closed,,NA
10533,ECON,101,B,Introduction to Economics,4,D Williams,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,Reserved Seats: returning freshmen-5 (none available),NA
10537,ECON,101,C,Introduction to Economics,4,J Bradbury,TR,800,915,,NA,NA,Woods Laboratories 230,20,20,Closed,Reserved Seats: returning freshmen-5 (none available),NA
10540,ECON,101,D,Introduction to Economics,4,R Gottfried,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,20,18,Available: 2,Reserved Seats: returning freshmen-5 (1 available),NA
10542,ECON,101,E,Introduction to Economics,4,G Dempster,MW,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,17,Available: 3,Reserved Seats: returning freshmen-5 (none available),NA
10715,ECON,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1730,,NA,NA,Walsh-Ellett Hall 308,15,17,Closed,Prerequisite: ECON 215,NA
10543,ECON,301,A,Money and Banking,4,G Dempster,MW,800,915,,NA,NA,Walsh-Ellett Hall 310,25,24,Available: 1,Prerequisite: ECON 101,NA
10544,ECON,301,B,Money and Banking,4,G Dempster,MW,1200,1315,,NA,NA,Walsh-Ellett Hall 310,25,25,Closed,Prerequisite: ECON 101,NA
10534,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,15,19,Closed,Prerequisite: ECON 101,NA
10535,ECON,306,B,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,15,20,Closed,Prerequisite: ECON 101,NA
10536,ECON,309,A,Women in the Economy,4,Y Mohiuddin,R,1400,1630,,NA,NA,Walsh-Ellett Hall 306,20,20,Closed,Writing Intensive; Prerequisite: ECON 101,NA
10539,ECON,331,A,Public Finance and Fiscal Policy,4,J Bradbury,TR,930,1045,,NA,NA,Woods Laboratories 113,20,20,Closed,Prerequisite: ECON 101,NA
10538,ECON,333,A,Econometrics,4,J Bradbury,MW,1245,1400,,NA,NA,duPont Library G10,15,20,Closed,Prerequisites: ECON 101 and (STAT 204 or ECON 201),NA
10531,ECON,380,A,Seminar in the Economics of Rural Development in the United States,4,R Gottfried,MW,1415,1530,,NA,NA,Woods Laboratories 103,15,15,Closed,Prerequisite: ECON 101,NA
10541,ECON,381,A,The Political Economy of Sustainable Development,4,R Gottfried,MW,1100,1215,,NA,NA,Walsh-Ellett Hall 312,15,16,Closed,Prerequisite: ECON 101,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10304,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,930,1045,,NA,NA,Woods Laboratories 340,13,19,Closed,Reserved Seats: seniors-4 (none available), juniors-2 (none available), sophomores-3 (none available), returning freshmen-4 (none available); Waitlist - contact instructor; School visits in addition to class time.,NA
10305,EDUC,161,B,Introduction to Educational Psychology,4,M Wallace,TR,1100,1215,,NA,NA,Woods Laboratories 340,17,18,Closed,Reserved Seats: seniors-6 (none available), juniors-3 (none available), sophomores-4 (none available), returning freshmen-4 (none available); Waitlist - contact instructor; School visits in addition to class time.,NA
10306,EDUC,201,A,Instructional Technology: Digital Literacy and Learning,4,V Sells,MW,1400,1600,,NA,NA,duPont Library G31,12,11,Available: 1,,NA
10690,EDUC,255,A,Introduction to Special Education,4,H Bateman,TR,800,915,,NA,NA,Woods Laboratories 341,20,11,Available: 9,Prerequisite: EDUC 161; School visits in addition to class time,NA
10307,EDUC,279,A,History of American Education,4,W Register,MW,1100,1215,,NA,NA,St. Luke's 214,20,23,Closed,,NA
10707,EDUC,342,A,Student Teaching,8,E Meliza,MTWRF,800,1500,,NA,NA,TBA,10,2,Available: 8,Open only to seniors; Prerequisite: EDUC 341; Corequisite: EDUC 342; Co-req with Educ 401,NA
10309,EDUC,343,A,Methods and Materials for Teaching Art,4,E Carlos,W,1300,1700,,NA,NA,Carnegie Hall 201,10,6,Available: 4,Prerequisite: ART 151; School visits during class time.,NA
10310,EDUC,401,A,Senior Seminar,4,E Meliza,T,1600,1830,,NA,NA,TBA,10,2,Available: 8,Open only to seniors; Corequisite: EDUC 401; Co-req with Educ 342,NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10584,ENGL,101,A,Literature and Composition,4,B Engel,MWF,800,850,,NA,NA,St. Luke's 204,15,14,Available: 1,Writing Intensive,NA
10585,ENGL,101,B,Literature and Composition,4,J Reishman,MWF,800,850,,NA,NA,Guerry Hall 1,15,15,Closed,Writing Intensive,NA
10586,ENGL,101,C,Literature and Composition,4,J Grammer,MWF,900,950,,NA,NA,St. Luke's 112,15,15,Closed,Writing Intensive,NA
10587,ENGL,101,D,Literature and Composition,4,K Malone,MWF,1200,1250,,NA,NA,St. Luke's 204,15,16,Closed,Writing Intensive; Waitlist - contact instructor,NA
