CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
45584,POLS,331,A,Constitutional Law: Balancing Powers,4,A Hatcher,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 304,25,24,Available: 1,Not open to freshmen; Consent of professor required for late entry,
45571,PSYC,403,A,Psychology and Popular Culture in the U.S.,4,N Barenbaum,M,1400,1700,,NA,NA,Woods Laboratories 340,12,11,Available: 1,Prerequisites: Four courses in any combination from psychology and American studies; Consent of professor required for late entry,
45554,WMST,100,A,Introduction to Women's and Gender Studies,4,J Berebitsky,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 202,18,20,Closed,Not open to seniors; Consent of professor required for late entry,G4: Exploring Past and Present
Anthropology,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45543,ANTH,104,B,Introductory Cultural Anthropology,4,R O'Connor,MWF,900,950,,NA,NA,Woods Laboratories 342,15,14,Available: 1,Writing Intensive; Community Engagement; Consent of professor required for late entry,G4: Exploring Past and Present
45544,ANTH,104,C,Introductory Cultural Anthropology,4,R O'Connor,MWF,1000,1050,,NA,NA,Woods Laboratories 342,15,15,Closed,Writing Intensive; Community Engagement; Consent of professor required for late entry,G4: Exploring Past and Present
45545,ANTH,106,A,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,800,915,,NA,NA,Snowden Hall 215,24,22,Available: 2 Reserved,Reserved Seats: returning freshmen-15 (3 available); Consent of professor required for late entry,G4: Exploring Past and Present,G5: Observing-Experimenting-Modeling
45546,ANTH,106,B,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,1100,1215,,NA,NA,Snowden Hall 215,24,23,Available: 1 Reserved,Reserved Seats: returning freshmen-15 (3 available); Consent of professor required for late entry,G4: Exploring Past and Present,G5: Observing-Experimenting-Modeling
45547,ANTH,109,A,World Prehistory,4,C Ray,TR,930,1045,,NA,NA,Walsh-Ellett Hall 210,19,19,Closed,Consent of professor required for late entry,G3: Seeking Meaning,G4: Exploring Past and Present
45548,ANTH,109,B,World Prehistory,4,C Ray,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,19,21,Closed,Consent of professor required for late entry,G3: Seeking Meaning,G4: Exploring Past and Present
45852,ANTH,303,A,The Anthropology of Europe,4,C Ray,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 210,19,19,Closed,Consent of professor required for late entry,
45549,ANTH,305,A,Cultures of Latin America,4,D Murdock,MWF,1000,1050,,NA,NA,Spencer Hall 262,16,14,Available: 2,Prerequisite: ANTH 104; Waitlist - contact instructor,
45551,ANTH,316,A,Archaeology of the Cumberland Plateau,4,S Sherwood,F,1300,1630,,NA,NA,Woods Laboratories G9,9,9,Closed,Instructor permission required,
45552,ANTH,391,A,Junior Tutorial,4,R O'Connor,W,1300,1530,,NA,NA,Woods Laboratories 342,15,8,Available: 7,Writing Intensive; Open only to students pursuing majors in anthropology; Prerequisite: ANTH 104; Consent of professor required for late entry,
45553,ANTH,403,A,Social Theory,4,D Murdock,M,1330,1600,,NA,NA,Woods Laboratories 342,16,7,Available: 9,Open only to seniors pursuing majors in anthropology; Consent of professor required for late entry,
Arabic,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45851,ARAB,104,A,Elementary Arabic II,4,L King,MWF,900,950,M,1000,1050,Gailor Hall 230,18,3,Available: 15,Prerequisite: ARAB 103; Consent of professor required for late entry,
Art and Art History,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45675,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,W,1300,1630,,NA,NA,Carnegie Hall 311,14,14,Closed,Instructor permission required; Studio Art Fee-Malde: $350,
45676,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,C Lewis,TR,930,1045,F,1300,1350,Carnegie Hall 311,15,9,Available: 6,Instructor permission required; Studio Art Fee-Pond: $150,
45677,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J Wohl,W,1300,1630,,NA,NA,Nabit Art Building 102,16,15,Available: 1,Instructor permission required; Studio Art Fee-Wohl: $200,
45922,ART,251,A,Intermediate Drawing,4,J Wohl,T,1330,1700,,NA,NA,Nabit Art Building 101,7,10,Closed,Prerequisites: ART 105 or ART 151; Consent of professor required for late entry; Studio Art Fee-Wohl: $275,G2: Understanding the Arts
45679,ART,261,A,Intermediate Photography,4,P Malde,R,1330,1700,,NA,NA,Carnegie Hall 311,7,9,Closed,Prerequisites: ART 103 or ART 161; Instructor permission required; Studio Art Fee-Malde: $450,G2: Understanding the Arts
45678,ART,282,A,Sustainable Structures,4,C Lewis,M,1200,1250,W,1300,1630,Carnegie Hall 311,16,11,Available: 5,Prerequisites: ART 104 or ENST 200; Consent of professor required for late entry; Studio Art Fee-Pond: $165,G2: Understanding the Arts
45923,ART,351,A,Advanced Drawing,4,J Wohl,T,1330,1700,,NA,NA,Nabit Art Building 101,5,3,Available: 2,Prerequisite: ART 251; Consent of professor required for late entry; Studio Art Fee-Wohl: $275,
45682,ART,361,A,Advanced Photography,4,P Malde,R,1330,1700,,NA,NA,Carnegie Hall 311,7,5,Available: 2,Writing Intensive; Community Engagement; Prerequisite: ART 261; Instructor permission required; Studio Art Fee-Malde: $450,
45683,ART,381,A,Advanced Sculpture,4,C Lewis,T,1330,1700,,NA,NA,Nabit Art Building 116,15,5,Available: 10,Prerequisite: ART 281; Instructor permission required; Sculpture Fee: $275,
45685,ART,419,A,Junior Tutorial in Art-II,4,J Wohl,M,1300,1630,,NA,NA,Nabit Art Building 103,14,12,Available: 2,Writing Intensive; Open only to students pursuing majors in art; Consent of professor required for late entry,
45686,ART,430,A,Senior Seminar,4,P Malde,M,1300,1630,,NA,NA,Carnegie Hall 311,14,9,Available: 5,Writing Intensive; Open only to students pursuing majors in art; Consent of professor required for late entry,
45668,ARTH,103,A,Survey of Western Art I,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,20,22,Closed,Reserved Seats: returning freshmen-8 (none available); Consent of professor required for late entry,G2: Understanding the Arts
45669,ARTH,103,B,Survey of Western Art I,4,M Brennecke,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,23,Closed,Reserved Seats: returning freshmen-8 (none available); Consent of professor required for late entry,G2: Understanding the Arts
45670,ARTH,104,A,Survey of Western Art II,4,J Thompson,TR,930,1045,,NA,NA,Carnegie Hall 302,20,21,Closed,Consent of professor required for late entry,G2: Understanding the Arts
45421,ARTH,107,A,The Films of Alfred Hitchcock,4,L Richardson,TR,1100,1215,,NA,NA,Gailor Hall 011,20,20,Closed,Instructor permission required,
45864,ARTH,202,A,History of Photography,4,J Thompson,MWF,1100,1150,,NA,NA,Carnegie Hall 302,18,20,Closed,Consent of professor required for late entry,
45671,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,800,915,,NA,NA,Carnegie Hall 302,20,21,Closed,Reserved Seats: returning freshmen-8 (1 available); Consent of professor required for late entry,G2: Understanding the Arts
45673,ARTH,312,A,Greek and Roman Art and Architecture,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,21,Closed,Prerequisites: ARTH 103 or HUMN 102; Consent of professor required for late entry,
45674,ARTH,325,A,Italian Renaissance Art and Architecture,4,G Clark,MW,1300,1415,,NA,NA,Carnegie Hall 302,20,14,Available: 6,Prerequisites: ARTH 103 or ARTH 104 or HUMN 102; Consent of professor required for late entry,
45951,ARTH,333,A,French Art,4,M Brennecke,MW,1430,1545,,NA,NA,Carnegie Hall 306,18,14,Available: 4,Prerequisites: ARTH 104 or HUMN 201; Consent of professor required for late entry,G6FR: Comprehending Cross-Culturally (French Culture)
Asian Studies,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45418,ASIA,204,A,Themes in New Chinese Cinema,4,W Yang,MW,1300,1415,,NA,NA,Carnegie Hall 306,20,17,Available: 3,Consent of professor required for late entry,G6CH: Comprehending Cross-Culturally (Chinese Culture)
45970,ASIA,225,A,Bows, Blades, and Bushido:  The Samurai in Context,4,J Sather,TR,1100,1215,,NA,NA,Gailor Hall 224,20,18,Available: 2,Consent of professor required for late entry,
45416,CHIN,104,A,Elementary Chinese II,4,W Yang,MWF,1000,1050,T,1230,1320,Gailor Hall 230,20,6,Available: 14,Prerequisites: CHIN 103 or placement; Consent of professor required for late entry,
45417,CHIN,301,A,Advanced Chinese,4,W Yang,MWF,1100,1150,,NA,NA,Gailor Hall 230,20,5,Available: 15,Prerequisites: CHIN 203 or placement; Consent of professor required for late entry,G6: Comprehending Cross-Culturally (Language)
45756,ECON,309,A,Women in the Economy,4,Y Mohiuddin,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,Community Engagement; Prerequisite: ECON 101; Consent of professor required for late entry,
45782,HIST,388,A,The United States and Vietnam since 1945,4,H Goldberg,TR,1330,1445,M,1900,1950,Walsh-Ellett Hall 302,25,20,Available: 5,Prerequisites: HIST 100 or (HUMN 101 and HUMN 102); Consent of professor required for late entry,
45939,INGS,304,A,Politics and Society in Modern India,4,R Kalyan,TR,930,1045,,NA,NA,Gailor Hall 103,16,9,Available: 7,Writing Intensive; Consent of professor required for late entry,
45732,JAPN,104,A,Elementary Japanese II,4,J Sather,MWF,1000,1050,T,1230,1320,Gailor Hall 102,20,2,Available: 18,Prerequisites: JAPN 103 or placement; Consent of professor required for late entry,
45733,JAPN,301,A,Composition and Conversation,4,J Sather,MWF,1200,1250,,NA,NA,Gailor Hall 212,20,9,Available: 11,Prerequisites: JAPN 203 or placement; Consent of professor required for late entry,G6: Comprehending Cross-Culturally (Language)
45661,RELG,162,A,Introduction to Asian Religions,4,D Mote,MWF,900,950,,NA,NA,Walsh-Ellett Hall 210,18,18,Closed,Consent of professor required for late entry,G3: Seeking Meaning
45662,RELG,162,B,Introduction to Asian Religions,4,D Mote,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 210,18,20,Closed,Consent of professor required for late entry,G3: Seeking Meaning
Biology,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45885,BIOL,105,A,Biology and People,4,J Palisano,MWF,900,950,,NA,NA,Spencer Hall 251,18,18,Closed,Non-Lab Science; Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
45446,BIOL,118,A,Current Issues in Biology,4,L Jones,MW,1100,1215,,NA,NA,Spencer Hall 164,18,18,Closed,Non-Lab Science; Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
45432,BIOL,130,A,Field Investigations in Biology,4,D Haskell,M,1330,1700,,NA,NA,Woods Laboratories G10,18,20,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45433,BIOL,130,B,Field Investigations in Biology,4,K Zigler,T,1330,1700,,NA,NA,Woods Laboratories G10,18,22,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45434,BIOL,130,C,Field Investigations in Biology,4,D McGrath,W,1330,1700,,NA,NA,Woods Laboratories G10,18,20,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45955,BIOL,130,D,Field Investigations in Biology,4,H Liere-Ardon,R,1330,1700,,NA,NA,Woods Laboratories G10,18,18,Closed,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45967,BIOL,130,E,Field Investigations in Biology,4,H Liere-Ardon,F,1330,1700,,NA,NA,Woods Laboratories G10,18,16,Available: 2,Non-Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45435,BIOL,133,A,Introductory Molecular Biology,4,M Farris,MWF,900,950,,NA,NA,Spencer Hall 257,18,18,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45436,BIOL,133,B,Introductory Molecular Biology,4,M Farris,MWF,1000,1050,,NA,NA,Spencer Hall 257,18,20,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45437,BIOL,133,C,Introductory Molecular Biology,4,E Kikis,MWF,1100,1150,,NA,NA,Spencer Hall 257,18,17,Available: 1,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45445,BIOL,201,A,Ornithology (Lab),4,D Haskell,MWF,800,850,W,1330,1630,Woods Laboratories 128,16,18,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
45886,BIOL,222,A,Advanced Conservation Biology (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Spencer Hall 173,16,19,Closed,Lab Science; Writing Intensive; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
45879,BIOL,232,A,Human Health and the Environment (Lab),4,D McGrath,TR,930,1045,R,1330,1630,Spencer Hall 251,14,20,Closed,Lab Science; Community Engagement; Prerequisite: BIOL 130; Consent of professor required for late entry,
45439,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,A Summers,MWF,1000,1050,,NA,NA,Woods Laboratories 216,28,30,Closed,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Instructor permission required,
45440,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,A Summers,T,1330,1630,,NA,NA,Spencer Hall 257,14,14,Closed,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Instructor permission required,
45441,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,M Farris,R,1330,1630,,NA,NA,Spencer Hall 257,14,16,Closed,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Instructor permission required,
45448,BIOL,241,A,Rainforests and Coral Reefs,2,J Evans,TBA,NA,NA,,NA,NA,TBA,16,8,Available: 8,Consent of professor required for late entry,
45442,BIOL,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,MWF,1000,1050,M,1300,1600,Woods Laboratories 113,12,14,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 201; Instructor permission required,
45883,BIOL,316,B,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis/B Seballos,MWF,1000,1050,T,1330,1630,Woods Laboratories 113,12,13,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 201; Instructor permission required,
45444,BIOL,330,A,Immunology (Lab),4,J Palisano,TR,930,1045,W,1330,1630,Spencer Hall 164,16,8,Available: 8,Lab Science; Prerequisites: (BIOL 132 or BIOL 233) and (CHEM 102 or CHEM 111); Consent of professor required for late entry,
45449,BIOL,333,A,Developmental Biology (Lab),4,K Zigler,MWF,900,950,M,1330,1630,Spencer Hall 164,16,16,Closed,Lab Science; Prerequisites: (BIOL 130 or BIOL 131) and (BIOL 132 or BIOL 233); Consent of professor required for late entry,
45887,BIOL,388,A,Epigenetics,4,A Summers,R,1330,1630,,NA,NA,Spencer Hall 151,16,13,Available: 3,Non-Lab Science; Prerequisite: BIOL 233; Consent of professor required for late entry,
Business,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45974,BUSI,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1715,,NA,NA,Walsh-Ellett Hall 308,20,10,Available: 10,Prerequisites: ACCT 215 or BUSI 215; Consent of professor required for late entry,
45979,BUSI,217,A,Marketing Strategy,4,G Miller,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 308,20,20,Closed,Prerequisite: ECON 101; Pre- or Corequisites: (PSYC 100 or PSYC 101 or ANTH 104); Consent of professor required for late entry,
Chemistry,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45488,CHEM,102,A,General Chemistry II (Lab),4,E White,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,40,29,Available: 11,Lab Science; Prerequisite: CHEM 101; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45489,CHEM,102,B,General Chemistry II (Lab),4,R Bachman,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,40,41,Closed,Lab Science; Prerequisite: CHEM 101; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45490,CHEM,102,L1,General Chemistry II (Lab),0,D Miles,M,1300,1600,,NA,NA,Spencer Hall 269,17,17,Closed,Lab Science; Prerequisite: CHEM 101,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45491,CHEM,102,L2,General Chemistry II (Lab),0,E White,T,1330,1630,,NA,NA,Spencer Hall 269,17,17,Closed,Lab Science; Prerequisite: CHEM 101,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45492,CHEM,102,L3,General Chemistry II (Lab),0,J Shibata,W,1300,1600,,NA,NA,Spencer Hall 269,17,19,Closed,Lab Science; Prerequisite: CHEM 101,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45493,CHEM,102,L4,General Chemistry II (Lab),0,B Seballos,R,1330,1630,,NA,NA,Spencer Hall 269,17,17,Closed,Lab Science; Prerequisite: CHEM 101,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45494,CHEM,202,A,Organic Chemistry II (Lab),4,R Pongdee,MWF,1100,1150,,NA,NA,Woods Laboratories BLACKMAN,54,42,Available: 12,Lab Science; Prerequisite: CHEM 201; Consent of professor required for late entry,
45495,CHEM,202,L1,Organic Chemistry II (Lab),0,R Pongdee,M,1300,1630,,NA,NA,Spencer Hall 268,18,18,Closed,Lab Science; Prerequisite: CHEM 201,
45496,CHEM,202,L2,Organic Chemistry II (Lab),0,R Bachman,T,1330,1700,,NA,NA,Spencer Hall 268,18,6,Available: 12,Lab Science; Prerequisite: CHEM 201,
45497,CHEM,202,L3,Organic Chemistry II (Lab),0,R Summers,W,1300,1630,,NA,NA,Spencer Hall 268,18,18,Closed,Lab Science; Prerequisite: CHEM 201,
45850,CHEM,211,A,Environmental Chemistry,4,E White,MW,1300,1415,W,1415,1600,Spencer Hall 251,16,6,Available: 10,Non-Lab Science; Prerequisites: CHEM 102 or CHEM 111; Consent of professor required for late entry,
45498,CHEM,301,A,Junior Seminar,2,R Pongdee,F,1330,1420,,NA,NA,Woods Laboratories 216,20,8,Available: 12,Open only to juniors pursuing majors in chemistry; Consent of professor required for late entry,
45499,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,900,950,R,1330,1700,Spencer Hall 262,15,8,Available: 7,Lab Science; Writing Intensive; Prerequisite: CHEM 102; Consent of professor required for late entry,
45443,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis,MWF,1000,1050,M,1300,1600,Woods Laboratories 113,12,14,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 201; Instructor permission required,
45884,CHEM,316,B,Biochemistry of Metabolism and Molecular Biology (Lab),0,E Kikis/B Seballos,MWF,1000,1050,T,1330,1630,Woods Laboratories 113,12,13,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 201; Instructor permission required,
45500,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Shibata,TR,800,915,M,1300,1630,Woods Laboratories 216,20,18,Available: 2,Lab Science; Prerequisites: (CHEM 102 or CHEM 111) and MATH 102; Pre- or Corequisite: (PHYS 101 or PHYS 103); Consent of professor required for late entry,
45501,CHEM,401,A,Senior Seminar,2,R Pongdee,F,1330,1420,,NA,NA,Woods Laboratories 216,20,4,Available: 16,Open only to seniors pursuing majors in chemistry; Consent of professor required for late entry,
45502,CHEM,408,A,Advanced Topics in Inorganic Chemistry,4,R Bachman,MWF,1100,1150,,NA,NA,Spencer Hall 262,20,3,Available: 17,Non-Lab Science; Prerequisite: CHEM 308; Consent of professor required for late entry,
45503,CHEM,417,A,Advanced Biochemistry,4,B Seballos,TR,1100,1215,,NA,NA,Spencer Hall 262,20,9,Available: 11,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316; Consent of professor required for late entry,
Classics,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45504,CLST,101,A,Classical Mythology,4,C McDonough,TR,1330,1445,,NA,NA,Gailor Hall 011,50,52,Closed,Consent of professor required for late entry,
45505,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1200,1250,T,1230,1320,Gailor Hall 019,20,7,Available: 13,Prerequisites: GREK 103 or placement; Consent of professor required for late entry,
45506,GREK,403,A,Greek Comedy,4,D Holmes,MWF,1000,1050,,NA,NA,Gailor Hall 019,15,2,Available: 13,Prerequisite: GREK 301; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
45507,LATN,104,A,Elementary Latin II,4,T True,MWF,1200,1250,T,1230,1320,Gailor Hall 114,20,14,Available: 6,Prerequisites: LATN 103 or placement; Consent of professor required for late entry,
45508,LATN,203,A,Intermediate Latin,4,D Huber,MWF,1100,1150,R,1230,1320,Gailor Hall 011,20,6,Available: 14,Prerequisites: LATN 104 or placement; Consent of professor required for late entry,
45509,LATN,301,A,Introduction to Latin Epic,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 011,15,14,Available: 1,Prerequisites: LATN 203 or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
45510,LATN,401,A,Roman Drama I,4,D Holmes,TR,1100,1215,,NA,NA,Gailor Hall 019,15,9,Available: 6,Prerequisite: LATN 301; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
45511,LATN,405,A,Medieval Latin,4,C McDonough,TR,930,1045,,NA,NA,Gailor Hall 019,20,14,Available: 6,Writing Intensive; Prerequisite: LATN 301; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
Computer Science,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45596,CSCI,101,A,Introduction to Computer Science,4,L Lankewicz,MWF,800,850,,NA,NA,Woods Laboratories 136,16,15,Available: 1,Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
45597,CSCI,157,A,Introduction to Modeling and Programming,0,S Carl,MWF,1000,1050,T,1400,1700,Woods Laboratories 136,16,16,Closed,Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
45598,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,16,7,Available: 9,Prerequisite: CSCI 157; Consent of professor required for late entry,
45599,CSCI,284,A,Database Design with Web Applications,4,L Dale,MWF,1200,1250,,NA,NA,Woods Laboratories 136,16,3,Available: 13,Prerequisites: CSCI 101 or CSCI 157; Consent of professor required for late entry,
45600,CSCI,290,A,Data Mining,4,L Lankewicz,MW,1430,1545,,NA,NA,Woods Laboratories 136,16,5,Available: 11,Prerequisites: CSCI 257 or CSCI 284; Consent of professor required for late entry,
45601,CSCI,344,A,Robotics,4,L Dale,TR,1100,1215,,NA,NA,Woods Laboratories 136,16,4,Available: 12,Prerequisites: CSCI 257 and MATH 215; Consent of professor required for late entry,
45602,CSCI,428,A,Operating Systems,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,16,3,Available: 13,Prerequisites: CSCI 270 and MATH 215; Consent of professor required for late entry,
Earth & Environmental Systems,,NA,,,NA,,,NA,NA,,NA,NA,,NA,NA,,,
45628,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,TR,930,1045,R,1330,1630,Snowden Hall 202,18,19,Closed,Lab Science; Instructor permission required,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45629,FORS,230,A,Urban Forest Management,4,K Kuers,MWF,1100,1150,,NA,NA,Snowden Hall 202,20,19,Available: 1,Non-Lab Science; Prerequisite: FORS 121; Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
45630,FORS,260,A,Forest Watershed Measurements,2,K Kuers,W,1330,1630,,NA,NA,Snowden Hall 217,8,4,Available: 4,Prerequisites: FORS 121 or GEOL 121; Instructor permission required,
45631,FORS,262,A,Forest and Watershed Restoration (Lab),4,K Smith,TR,1100,1215,T,1330,1630,Snowden Hall 202,16,27,Closed,Lab Science; Prerequisites: FORS 121 or GEOL 121 or BIOL 130 or BIOL 131; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
45632,FORS,312,A,Silviculture (Lab),4,K Kuers/S Torreano,MWF,900,950,M,1330,1630,Snowden Hall 202,20,17,Available: 3,Lab Science; Prerequisite: FORS 121; Consent of professor required for late entry,
45633,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,930,1045,R,1330,1630,Snowden Hall 215,24,30,Closed,Lab Science; Prerequisite: GEOL 121; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
