CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
10029,ART,151,A,Beginning Drawing,4,E Carlos,T,1300,1700,,NA,NA,Gailor Hall ,12,20,Closed,Instructor permission required,NA
10030,ART,161,A,Beginning Photography,4,R Paris,T,1400,1630,,NA,NA,Carnegie Hall 302,12,15,Closed,Instructor permission required,NA
10031,ART,181,A,Beginning Sculpture,4,G Pond,R,1400,1700,,NA,NA,Dairy Sculpture Studio ,12,12,Closed,Instructor permission required; Sculpture Fee: $175,NA
10137,ART,243,A,Intermediate Video Production,4,G Pond,T,1400,1700,,NA,NA,duPont Library G26,10,6,Available: 4,Instructor permission required,NA
10032,ART,251,A,Intermediate Drawing,4,E Carlos,W,1300,1700,,NA,NA,Gailor Hall ,24,16,Available: 8,Instructor permission required,NA
10138,ART,261,A,Intermediate Photography,4,R Paris,R,1400,1630,,NA,NA,Carnegie Hall 302,12,3,Available: 9,Instructor permission required,NA
10432,ART,344,A,Lighting Design,4,D Backlund,TR,1100,1215,T,1400,1630,Tennessee Williams Center ,9,8,Available: 1,,NA
10033,ART,351,A,Advanced Drawing,4,E Carlos,W,1300,1700,,NA,NA,Gailor Hall ,24,16,Available: 8,Instructor permission required,NA
10034,ART,418,A,Junior Tutorial in Art-I,4,E Carlos,M,1300,1630,,NA,NA,Gailor Hall ,15,3,Available: 12,Open only to students pursuing majors in art; Instructor permission required,NA
10035,ART,420,A,Seminar in Creativity,4,E Carlos,M,1300,1630,,NA,NA,Gailor Hall ,15,15,Closed,Open only to students pursuing majors in art; Instructor permission required,NA
10036,ART,444,A,Independent Study,2 - 4,E Carlos,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,Instructor permission required,NA
10529,ART,444,B,Independent Study,2 - 4,R Paris,TBA,NA,NA,,NA,NA,TBA,15,3,Available: 12,,NA
10020,ARTH,104,A,Survey of Western Art II,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,20,20,Closed,,NA
10021,ARTH,104,B,Survey of Western Art II,4,M Brennecke,TR,1100,1215,,NA,NA,Carnegie Hall 306,20,23,Closed,,NA
10022,ARTH,326,A,Northern Renaissance Art,4,S Gregory,TR,930,1045,,NA,NA,Carnegie Hall 302,20,12,Available: 8,,NA
10023,ARTH,326,B,Northern Renaissance Art,4,S Gregory,TR,1100,1215,,NA,NA,Carnegie Hall 302,20,16,Available: 4,,NA
10024,ARTH,345,A,Modern Art,4,C Mansfield,MWF,800,850,,NA,NA,Carnegie Hall 306,20,14,Available: 6,,NA
10025,ARTH,345,B,Modern Art,4,C Mansfield,MWF,1100,1150,,NA,NA,Carnegie Hall 306,20,16,Available: 4,,NA
10026,ARTH,402,A,Senior Seminar Historiography,4,S Gregory,W,1400,1630,,NA,NA,Carnegie Hall 304,12,9,Available: 3,Writing Intensive; Instructor permission required,NA
10414,ARTH,440,A,Independent Study,2 - 4,S Gregory,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,,NA
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10037,ASIA,100,A,Introduction to Asian Studies,4,J Oba,TR,1100,1215,,NA,NA,Guerry Hall 1,20,13,Available: 7,,NA
10507,ASIA,201,A,China Today: Economy, Politics, and Culture,4,M Li,TR,1100,1215,,NA,NA,duPont Library 217,15,6,Available: 9,,NA
10038,ASIA,444,A,Independent Study,2 - 4,Staff,TBA,NA,NA,,NA,NA,TBA,25,0,Available: 25,,NA
10069,CHIN,103,A,Elementary Chinese I,4,J Yang,MWF,1400,1450,R,1400,1450,St. Luke's 102,25,10,Available: 15,,NA
10070,CHIN,203,A,Intermediate Chinese,4,J Yang,MWF,1000,1050,T,1300,1350,St. Luke's 102,25,3,Available: 22,,NA
10089,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,13,12,Available: 1,,NA
10155,HIST,211,A,History of China and East Asia I,4,H Goldberg,TR,930,1045,,NA,NA,Walsh-Ellett Hall 308,25,25,Closed,,NA
10215,JAPN,103,A,Elementary Japanese I,4,A Yamakawa,MWF,1000,1050,T,1400,1450,duPont Library 217,15,5,Available: 10,,NA
10216,JAPN,203,A,Intermediate Japanese,4,T Tsuji,MWF,1300,1350,T,1300,1350,duPont Library 217,25,6,Available: 19,,NA
10360,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,800,850,,NA,NA,Walsh-Ellett Hall 202,20,25,Closed,Open only to freshmen and sophomores,NA
10361,RELG,162,B,Introduction to Asian Religions,4,S Brown,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 202,20,22,Closed,,NA
10365,RELG,364,A,Buddhist Ethics,4,S Brown,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 202,15,16,Closed,,NA
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10039,BIOL,105,A,Biology and People,4,A Fraser,TR,1100,1215,,NA,NA,Woods Laboratories 113,24,27,Closed,,NA
10040,BIOL,131,A,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/J Evans,TR,930,1045,W,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),NA
10041,BIOL,131,B,Evolution, Ecology and Biodiversity (Lab),0,D McGrath/A Fraser,TR,930,1045,R,1330,1630,Woods Laboratories 113,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),NA
10055,BIOL,132,A,Cellular, Molecular and Physiological Biology (Lab),0,H Croom/A Fraser,MWF,1100,1150,M,1330,1630,Woods Laboratories 113,20,12,Available: 8,Lab Science,NA
10042,BIOL,132,B,Cellular, Molecular and Physiological Biology (Lab),0,H Croom/K McGlothlin,MWF,1100,1150,T,1330,1630,Woods Laboratories 113,20,15,Available: 5,Lab Science,NA
10043,BIOL,202,A,Invertebrate Zoology (Lab),4,K McGlothlin,MWF,1000,1050,W,1330,1630,Woods Laboratories 103,16,17,Closed,Lab Science,NA
10044,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,N Berner,MWF,1100,1150,T,1330,1630,Woods Laboratories 128,16,17,Closed,Lab Science,NA
10045,BIOL,214,A,Bioterrorism,4,J Palisano,TR,800,915,,NA,NA,Woods Laboratories 103,24,25,Closed,,NA
10046,BIOL,220,A,The Molecular Revolution in Medicine (Lab),4,H Croom,MWF,900,950,R,1330,1630,Woods Laboratories 103,16,3,Available: 13,Lab Science,NA
10047,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,MWF,900,950,R,1330,1630,Woods Laboratories 113,16,12,Available: 4,Lab Science,NA
10048,BIOL,301,A,Genetics,4,L Jones,TR,930,1045,,NA,NA,Woods Laboratories 103,24,23,Available: 1,Open only to juniors or seniors pursuing majors in biology,NA
10049,BIOL,310,A,Plant Evolution and Systematics (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Woods Laboratories G9,16,5,Available: 11,Lab Science,NA
10050,BIOL,330,A,Immunology (Lab),4,J Palisano,MWF,1000,1050,W,1330,1630,Woods Laboratories 113,16,5,Available: 11,Lab Science,NA
10051,BIOL,401,A,Biology Tutorial,2,Staff,TBA,NA,NA,,NA,NA,TBA,25,0,Available: 25,,NA
10052,BIOL,444,A,Independent Study,2 - 4,K McGlothlin,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,,NA
10511,BIOL,444,B,Independent Study,2 - 4,J Palisano,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,,NA
10530,BIOL,444,C,Independent Study,2 - 4,J Palisano,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,,NA
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10053,CHEM,101,A,General Chemistry I (Lab),4,J Bordley,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,42,39,Available: 3,Lab Science; Corequisite: CHEM 101,NA
10057,CHEM,101,B,General Chemistry I (Lab),4,J Shibata,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,42,42,Closed,Lab Science,NA
10054,CHEM,101,L1,General Chemistry I (Lab),0,J Bordley,M,1330,1630,,NA,NA,Woods Laboratories 202,21,16,Available: 5,,NA
10056,CHEM,101,L2,General Chemistry I (Lab),0,J Shibata,T,1330,1630,,NA,NA,Woods Laboratories 202,21,22,Closed,Lab Science,NA
10058,CHEM,101,L3,General Chemistry I (Lab),0,R Summers,W,1330,1630,,NA,NA,Woods Laboratories 202,21,21,Closed,Lab Science,NA
10059,CHEM,101,L4,General Chemistry I (Lab),0,R Bachman,R,1330,1630,,NA,NA,Woods Laboratories 202,21,22,Closed,Lab Science,NA
10060,CHEM,111,A,Advanced General Chemistry (Lab),4,R Bachman,MWF,900,950,M,1330,1630,Woods Laboratories 217,14,13,Available: 1,Lab Science; Writing Intensive; Open only to freshmen,NA
10061,CHEM,201,A,Organic Chemistry I (Lab),4,E Kirven,MWF,800,850,,NA,NA,Woods Laboratories 216,36,36,Closed,Lab Science,NA
10062,CHEM,201,L1,Organic Chemistry I (Lab),0,E Kirven,M,1330,1630,,NA,NA,Woods Laboratories 205,18,20,Closed,Lab Science,NA
10063,CHEM,201,L2,Organic Chemistry I (Lab),0,E Kirven,W,1330,1630,,NA,NA,Woods Laboratories 205,18,16,Available: 2,Lab Science,NA
10064,CHEM,305,A,Quantitative Chemistry (Lab),4,D Miles,MWF,1000,1050,M,1330,1630,Woods Laboratories 216,20,11,Available: 9,Lab Science,NA
10065,CHEM,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,1100,1150,T,1330,1630,Woods Laboratories 216,15,9,Available: 6,Lab Science,NA
10066,CHEM,351,A,Quantum Chemistry and Spectroscopy,4,J Bordley,TR,1100,1215,,NA,NA,Woods Laboratories 216,20,4,Available: 16,,NA
10067,CHEM,415,A,Instrumental Analysis (Lab),4,D Miles/J Shibata,TR,930,1045,R,1330,1630,Woods Laboratories 217,15,3,Available: 12,Lab Science,NA
10068,CHEM,444,A,Research/Independent Study,2 - 4,R Bachman,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,Instructor permission required,NA
10531,CHEM,444,B,Research/Independent Study,2 - 4,E Kirven,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,,NA
10532,CHEM,444,C,Research/Independent Study,2 - 4,R Summers,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10201,GREK,103,A,Elementary Greek I,4,C McDonough,MWF,1300,1350,T,1400,1450,St. Luke's 112,25,7,Available: 18,,NA
10202,GREK,203,A,Intermediate Greek,4,W Bonds,MWF,1300,1350,T,1400,1450,St. Luke's 102,25,3,Available: 22,,NA
10203,GREK,302,A,Homer II,4,W Bonds,TR,1100,1215,,NA,NA,St. Luke's 102,25,2,Available: 23,,NA
10217,LATN,103,A,Elementary Latin I,4,D Seiters,MWF,1200,1250,R,1230,1320,St. Luke's 102,35,29,Available: 6,,NA
10218,LATN,104,A,Elementary Latin II,4,D Huber,MWF,1100,1150,R,1230,1320,St. Luke's 112,25,14,Available: 11,,NA
10219,LATN,203,A,Intermediate Latin,4,C McDonough,MWF,1100,1150,R,1230,1320,Walsh-Ellett Hall 310,30,29,Available: 1,,NA
10220,LATN,301,A,Introduction to Latin Epic,4,D Seiters,MWF,800,850,,NA,NA,St. Luke's 112,25,16,Available: 9,,NA
10221,LATN,303,A,Lyric Poetry I,4,D Seiters,TR,930,1045,,NA,NA,St. Luke's 204,25,12,Available: 13,,NA
10222,LATN,309,A,Roman Historians II,4,W Bonds,MWF,900,950,,NA,NA,St. Luke's 102,25,6,Available: 19,,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10433,NOND,101,A,The Struggle between Good and Evil: Fairy Tales in Literature and Music,4,J Davidheiser/S Shrader,TR,1100,1215,,NA,NA,St. Luke's 214,14,15,Closed,Writing Intensive; Open only to freshmen,NA
10267,NOND,340,A,Linguistics,4,M Preslar,TR,930,1045,,NA,NA,St. Luke's 214,25,29,Closed,,NA
10268,NOND,401,A,Literary Criticism,4,D Richardson,M,1400,1700,,NA,NA,TBA,15,9,Available: 6,,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10071,CSCI,157,A,Algorithmic Problem Solving,4,L Dale/W Haight,TR,930,1045,R,1400,1700,Woods Laboratories 136,16,9,Available: 7,,NA
10072,CSCI,257,A,Data Structures,4,W Haight,MWF,900,950,,NA,NA,Woods Laboratories 119,25,4,Available: 21,,NA
10073,CSCI,344,A,Robotics,4,L Dale,MWF,1100,1150,,NA,NA,Woods Laboratories 119,25,2,Available: 23,,NA
10074,CSCI,348,A,Databases,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 136,25,9,Available: 16,,NA
10415,CSCI,411,A,Computer Networks and Architecture,4,L Lankewicz,TR,800,915,,NA,NA,Woods Laboratories 119,15,12,Available: 3,,NA
10075,CSCI,444,A,Independent Study,2 - 4,Staff,TBA,NA,NA,,NA,NA,TBA,25,0,Available: 25,,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10143,FORS,121,A,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,T,1330,1630,Snowden Hall 211,22,22,Closed,Lab Science,NA
10144,FORS,121,B,Introduction to Forestry (Lab),4,K Smith,TR,800,915,W,1330,1630,Snowden Hall 211,25,25,Closed,Lab Science,NA
10172,FORS,211,A,Dendrology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Snowden Hall 211,20,10,Available: 10,Lab Science,NA
10173,FORS,212,A,Forestry in the Developing World,4,K Smith,MWF,1000,1050,,NA,NA,Snowden Hall 209,30,36,Closed,Non-Lab Science,NA
10174,FORS,303,A,Soils (Lab),4,S Torreano,MWF,800,850,W,1330,1630,Snowden Hall 211,20,6,Available: 14,Lab Science,NA
10175,FORS,319,A,Natural Resource Management and Decisions,4,S Torreano,R,1300,1600,,NA,NA,Snowden Hall 211,15,22,Closed,,NA
10431,FORS,332,A,Junior Presentations,2,S Torreano,MWF,1100,1150,,NA,NA,Snowden Hall 209,30,20,Available: 10,,NA
10176,FORS,444,A,Independent Study,2 - 4,K Kuers,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,,NA
10522,FORS,444,B,Independent Study,2 - 4,K Smith,TBA,NA,NA,,NA,NA,TBA,15,3,Available: 12,,NA
10194,GEOL,121,A,Physical Geology (Lab),4,S Shaver,TR,930,1045,T,1330,1630,Snowden Hall 209,22,22,Closed,Lab Science,NA
10195,GEOL,121,B,Physical Geology (Lab),4,B Potter,MWF,800,850,M,1330,1630,Snowden Hall 209,22,27,Closed,Lab Science; Open only to freshmen,NA
10196,GEOL,225,A,Sedimentology (Lab),4,B Potter,TR,930,1045,W,1330,1630,Snowden Hall 102,20,12,Available: 8,Lab Science,NA
10197,GEOL,230,A,Paleoecology,4,M Knoll,TR,800,915,,NA,NA,Snowden Hall 209,30,9,Available: 21,Non-Lab Science,NA
10198,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,1100,1215,,NA,NA,Snowden Hall 209,30,17,Available: 13,Non-Lab Science,NA
10199,GEOL,332,A,Junior Presentations,2,S Torreano,MWF,1100,1150,,NA,NA,Snowden Hall 209,30,20,Available: 10,Open only to juniors pursuing majors in forestry, geology, or natural resources,NA
10200,GEOL,444,A,Independent Study,2 - 4,B Potter,TBA,NA,NA,,NA,NA,TBA,25,1,Available: 24,,NA
10534,GEOL,444,B,Independent Study,2 - 4,B Potter,TBA,NA,NA,,NA,NA,TBA,15,1,Available: 14,,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10076,ECON,101,A,Introduction to Economics,4,J Ingles,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 306,18,16,Available: 2,,NA
10077,ECON,101,B,Introduction to Economics,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 304,18,15,Available: 3,,NA
10078,ECON,101,C,Introduction to Economics,4,Y Mohiuddin,WF,1300,1415,,NA,NA,Walsh-Ellett Hall 304,18,12,Available: 6,,NA
10079,ECON,101,D,Introduction to Economics,4,J Bradbury,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 306,18,18,Closed,,NA
10080,ECON,101,E,Introduction to Economics,4,A Schaefer,TR,800,915,,NA,NA,Walsh-Ellett Hall 208,18,16,Available: 2,,NA
10081,ECON,101,F,Introduction to Economics,4,A Schaefer,TR,930,1045,,NA,NA,Walsh-Ellett Hall 208,18,14,Available: 4,,NA
10082,ECON,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1530,,NA,NA,Walsh-Ellett Hall 306,15,11,Available: 4,,NA
10083,ECON,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1600,1730,,NA,NA,Walsh-Ellett Hall 306,15,5,Available: 10,,NA
10084,ECON,301,A,Money and Banking,4,J Hendrickson,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 312,15,15,Closed,,NA
10085,ECON,301,B,Money and Banking,4,J Hendrickson,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 312,15,15,Closed,,NA
10086,ECON,304,A,Labor Economics,4,D Williams,TR,930,1045,,NA,NA,Walsh-Ellett Hall 306,15,9,Available: 6,,NA
10087,ECON,305,A,Microeconomic Theory,4,D Williams,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 306,20,23,Closed,,NA
10088,ECON,305,B,Microeconomic Theory,4,D Williams,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 306,20,15,Available: 5,,NA
10089,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,13,12,Available: 1,,NA
10090,ECON,326,A,Growth Theory,4,J Bradbury,TR,1300,1415,,NA,NA,Walsh-Ellett Hall 304,15,9,Available: 6,Writing Intensive,NA
10091,ECON,330,A,Dynamics of the Financial System,4,J Hendrickson,MWF,900,950,,NA,NA,Walsh-Ellett Hall 312,15,7,Available: 8,Writing Intensive,NA
10092,ECON,331,A,Public Finance and Fiscal Policy,4,J Bradbury,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 308,15,11,Available: 4,Writing Intensive,NA
10093,ECON,340,A,Introduction to Mathematical Economics,4,A Schaefer,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 204,18,2,Available: 16,,NA
10094,ECON,401,A,History of Economic Thought,4,J Ingles,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,12,15,Closed,,NA
10095,ECON,401,B,History of Economic Thought,4,J Ingles,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,12,16,Closed,,NA
10096,ECON,444,A,Independent Study,2 - 4,D Williams,TBA,NA,NA,,NA,NA,TBA,25,2,Available: 23,,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10097,EDUC,161,A,Introduction to Educational Psychology,4,G Coker,TR,1100,1215,,NA,NA,Woods Laboratories 341,25,26,Closed,,NA
10139,EDUC,204,A,Anthropology of Education,4,R O'Connor,M,1400,1630,,NA,NA,Woods Laboratories 342,12,11,Available: 1,,NA
10099,EDUC,220,A,Methods of Teaching Writing,1,B Clarkson,T,1240,1330,,NA,NA,St. Luke's 204,20,8,Available: 12,,NA
10100,EDUC,341,A,Methods and Materials of Teaching,4,G Coker,T,1300,1500,,NA,NA,duPont Library ,10,3,Available: 7,Open only to seniors pursuing majors in education,NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
10104,ENGL,101,A,Literature and Composition,4,J Reishman,MWF,800,850,,NA,NA,Guerry Hall 1,15,15,Closed,Writing Intensive,NA
10105,ENGL,101,B,Literature and Composition,4,P Macfie,MWF,800,850,,NA,NA,St. Luke's 204,15,10,Available: 5,Writing Intensive,NA
10106,ENGL,101,C,Literature and Composition,4,B Clarkson,MWF,1100,1150,,NA,NA,St. Luke's 210,15,14,Available: 1,Writing Intensive,NA
10107,ENGL,101,D,Literature and Composition,4,B Benson,MWF,900,950,,NA,NA,Walsh-Ellett Hall 206,15,15,Closed,Writing Intensive,NA
10108,ENGL,101,E,Literature and Composition,4,V Craighill,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,15,15,Closed,Writing Intensive,NA
10109,ENGL,101,F,Literature and Composition,4,K Malone,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 206,15,11,Available: 4,Writing Intensive,NA
10110,ENGL,101,G,Literature and Composition,4,J Michael,MWF,1100,1150,,NA,NA,St. Luke's 204,15,9,Available: 6,Writing Intensive,NA
10111,ENGL,101,H,Literature and Composition,4,D Richardson,TR,930,1045,,NA,NA,duPont Library 217,15,15,Closed,Writing Intensive,NA
10112,ENGL,101,I,Literature and Composition,4,L Tucker,TR,930,1045,,NA,NA,Carnegie Hall 304,15,13,Available: 2,Writing Intensive,NA
10113,ENGL,101,J,Literature and Composition,4,E Outka,TR,930,1045,,NA,NA,St. Luke's 202,15,15,Closed,Writing Intensive,NA
10114,ENGL,101,K,Literature and Composition,4,L Tucker,TR,1100,1215,,NA,NA,Carnegie Hall 304,15,15,Closed,Writing Intensive,NA
10435,ENGL,101,L,Literature and Composition,4,W Prunty,TR,1100,1215,,NA,NA,St. Luke's 100,15,15,Closed,Writing Intensive,NA
10115,ENGL,101,M,Literature and Composition,4,K Malone,TR,1100,1215,,NA,NA,St. Luke's 210,15,11,Available: 4,Writing Intensive,NA
10116,ENGL,101,N,Literature and Composition,4,T Carlson,TR,1400,1515,,NA,NA,duPont Library 215,12,7,Available: 5,Writing Intensive; Open only to freshmen,NA
10117,ENGL,200,A,Representative Masterpieces,4,B Benson,TR,930,1045,,NA,NA,Walsh-Ellett Hall 206,20,23,Closed,,NA
10118,ENGL,200,B,Representative Masterpieces,4,T Carlson,TR,1100,1215,,NA,NA,duPont Library 215,15,16,Closed,Writing Intensive,NA
10119,ENGL,210,A,Studies in Poetry,4,L Tucker,TR,1400,1515,,NA,NA,St. Luke's 202,20,19,Available: 1,,NA
10120,ENGL,211,A,Studies in Fiction,4,V Craighill,MWF,900,950,,NA,NA,Walsh-Ellett Hall 310,20,20,Closed,,NA
10121,ENGL,352,A,Chaucer,4,B Benson,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 206,25,26,Closed,,NA
