CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
30500,POLS,390,A,The United Nations,4,E Dunn,TR,1100,1215,,NA,NA,Guerry Hall 205,25,25,Closed,Open only to sophomores, juniors, and seniors,
30717,PSYC,403,A,Psychology and Popular Culture in the U.S.,4,N Barenbaum,M,1400,1700,,NA,NA,Woods Laboratories 340,14,12,Available: 2,Prerequisites: Four courses in any combination from psychology and American studies,
30788,RELG,393,A,Rural Religion,4,J Smith,MW,1100,1150,R,1330,1630,duPont Library G31,18,21,Closed,Community Engagement,
30478,SPAN,308,A,U.S. Latino and Latina literature and Culture,4,B Sandlin,MWF,1000,1050,,NA,NA,Gailor Hall 233,15,17,Closed,Prerequisites: One course in Spanish numbered 300 or higher,
30560,WMST,100,A,Introduction to Women's Studies,4,J Berebitsky,TR,930,1045,,NA,NA,Walsh-Ellett Hall 202,21,20,Available: 1,Waitlist - contact instructor,
Anthropology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30648,ANTH,104,A,Introductory Cultural Anthropology,4,D Murdock,MWF,800,850,,NA,NA,Woods Laboratories 342,24,22,Available: 2,,
30649,ANTH,104,B,Introductory Cultural Anthropology,4,R O'Connor,MWF,900,950,,NA,NA,Woods Laboratories 342,15,13,Available: 2,Writing Intensive; Community Engagement; Reserved Seats: returning freshmen-10 (none available),
30650,ANTH,104,C,Introductory Cultural Anthropology,4,R O'Connor,MWF,1000,1050,,NA,NA,Woods Laboratories 342,15,17,Closed,Writing Intensive; Community Engagement; Reserved Seats: returning freshmen-10 (none available),
30651,ANTH,106,A,Introductory Physical Anthropology and Archaeology,4,S Sherwood,TR,930,1045,,NA,NA,Snowden Hall 215,25,24,Available: 1,,
30652,ANTH,109,A,World Prehistory,4,C Ray,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 210,24,28,Closed,,
30653,ANTH,109,B,World Prehistory,4,C Ray,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 210,24,23,Available: 1,,
30654,ANTH,311,A,Gender and Class in Latin America,4,D Murdock,MWF,1000,1050,,NA,NA,Woods Laboratories 340,16,12,Available: 4,Prerequisite: ANTH 104,
30655,ANTH,341,A,The Culture and History of Southeast Asia,4,R O'Connor,TR,1100,1215,,NA,NA,Woods Laboratories 342,16,16,Closed,,
30656,ANTH,399,A,Anthropology of Education,4,M Wallace,W,1330,1630,,NA,NA,Carnegie Hall 013,15,8,Available: 7,Writing Intensive; Community Engagement; Prerequisites: One course in education or anthropology,
30657,ANTH,401,A,Anthropological Field Methods,4,C Ray,W,1330,1700,T,1900,2200,TBA,15,7,Available: 8,Writing Intensive; Community Engagement; Open only to students pursuing majors in anthropology,
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30658,ART,103,A,Introduction to Lens and Time-based Media,4,P Malde,MWF,800,850,,NA,NA,Carnegie Hall 311,12,9,Available: 3 Reserved,Reserved Seats: returning freshmen-5 (3 available); Instructor permission required; Studio Art Fee-Malde: $350,
30883,ART,103,B,Introduction to Lens and Time-based Media,4,P Malde,MWF,900,950,,NA,NA,Carnegie Hall 311,12,13,Closed,Studio Art Fee-Malde: $350,
30659,ART,104,A,Introduction to Three- and Four-Dimensional Media,4,G Pond,T,1400,1630,,NA,NA,Nabit Art Building 101,16,16,Closed,Reserved Seats: returning freshmen-8 (1 available); Instructor permission required; Studio Art Fee-Pond: $150,
30660,ART,105,A,Introduction to Painting and Drawing Processes and Theory,4,J P,T,1400,1630,,NA,NA,Nabit Art Building 102,15,16,Closed,Reserved Seats: returning freshmen-6 (none available); Instructor permission required; Studio Art Fee-Wohl: $150,
30885,ART,105,B,Introduction to Painting and Drawing Processes and Theory,4,J P,M,1400,1630,,NA,NA,Nabit Art Building 102,12,13,Closed,Reserved Seats: returning freshmen-6 (none available); Instructor permission required; Studio Art Fee-Wohl: $150,
30662,ART,243,A,Intermediate Video Production,4,G Pond,W,1400,1630,,NA,NA,Carnegie Hall 311,12,8,Available: 4,Prerequisite: ART 104; Studio Art Fee-Pond: $35,
30663,ART,251,A,Intermediate Drawing,4,J Wohl,W,1400,1630,,NA,NA,Nabit Art Building 102,8,6,Available: 2,Prerequisite: ART 105; Studio Art Fee-Wohl: $200,G2: Understanding the Arts
30664,ART,263,A,Intermediate Documentary Projects in Photography,4,P Malde,TR,930,1045,F,1400,1630,Carnegie Hall 311,8,10,Closed,Community Engagement; Instructor permission required; Studio Art Fee-Malde: $450,G2: Understanding the Arts
30665,ART,291,A,Intermediate Painting,4,J P,R,1400,1630,,NA,NA,Nabit Art Building 102,8,4,Available: 4,Prerequisite: ART 105; Studio Art Fee-Wohl: $200,G2: Understanding the Arts
30667,ART,343,A,Advanced Video Production,4,G Pond,W,1300,1530,,NA,NA,Carnegie Hall 311,12,2,Available: 10,Prerequisite: ART 243; Studio Art Fee-Pond: $35,
30668,ART,351,A,Advanced Drawing,4,J Wohl,W,1400,1630,,NA,NA,Nabit Art Building 102,8,4,Available: 4,Prerequisite: ART 251; Studio Art Fee-Wohl: $200,
30669,ART,363,A,Advanced Documentary Projects in Photography,4,P Malde,TR,930,1045,F,1400,1630,Carnegie Hall 311,8,3,Available: 5,Community Engagement; Prerequisite: ART 263; Instructor permission required; Studio Art Fee-Malde: $450,
30670,ART,391,A,Advanced Painting,4,J P,R,1400,1630,,NA,NA,Nabit Art Building 102,6,0,Available: 6,Prerequisite: ART 291; Studio Art Fee-Wohl: $200,
30671,ART,420,A,Seminar in Creativity,4,G Pond,M,1400,1630,,NA,NA,Nabit Art Building 103,12,9,Available: 3,Writing Intensive; Open only to seniors pursuing majors in art,
30672,ARTH,103,A,Survey of Western Art I,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,18,18,Closed,Reserved Seats: returning freshmen-6 (none available),
30673,ARTH,103,B,Survey of Western Art I,4,M Brennecke,TR,1100,1215,,NA,NA,Carnegie Hall 306,18,20,Closed,Reserved Seats: returning freshmen-6 (none available),
30674,ARTH,104,A,Survey of Western Art II,4,J Thompson,TR,1330,1445,,NA,NA,Carnegie Hall 302,18,18,Closed,,
30675,ARTH,212,A,American Animation, 1910-1960,4,G Clark,TR,800,915,,NA,NA,Carnegie Hall 302,18,20,Closed,Reserved Seats: returning freshmen-6 (1 available),
30676,ARTH,212,B,American Animation, 1910-1960,4,G Clark,TR,930,1045,,NA,NA,Carnegie Hall 302,18,22,Closed,Reserved Seats: returning freshmen-6 (none available),
30677,ARTH,320,A,Medieval Art and Architecture,4,G Clark,MW,1300,1415,,NA,NA,Carnegie Hall 302,18,16,Available: 2,Prerequisites: ARTH 103 or HUMN 102; Instructor permission required,
30678,ARTH,345,A,Modern Art,4,J Thompson,TR,1100,1215,,NA,NA,Carnegie Hall 302,18,19,Closed,,
30679,ARTH,351,A,Conceptual Art,4,J Thompson,MWF,1000,1050,,NA,NA,Carnegie Hall 302,16,7,Available: 9,Prerequisites: ARTH 104 or HUMN 202,
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30655,ANTH,341,A,The Culture and History of Southeast Asia,4,R O'Connor,TR,1100,1215,,NA,NA,Woods Laboratories 342,16,16,Closed,,
30798,ASIA,204,A,Themes in New Chinese Cinema,4,X Zhang,TR,1100,1215,,NA,NA,Gailor Hall 212,15,13,Available: 2,,
30412,ASIA,209,A,Introduction to Japanese Civilization: From Samurai to Sony,4,N Carter,MWF,1430,1520,,NA,NA,Gailor Hall 212,15,11,Available: 4,,
30408,CHIN,103,A,Elementary Chinese I,4,X Zhang,MWF,1000,1050,T,1230,1320,Gailor Hall 019,20,9,Available: 11,,
30409,CHIN,203,A,Intermediate Chinese,4,X Zhang,MWF,1100,1150,R,1230,1320,Gailor Hall 230,20,5,Available: 15,Prerequisites: CHIN 104 or placement,
30741,ECON,310,A,Economic Development,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 308,20,23,Closed,Community Engagement; Prerequisite: ECON 101,
30410,JAPN,103,A,Elementary Japanese I,4,N Carter,MWF,1300,1350,R,1230,1320,Gailor Hall 225,20,11,Available: 9,,
30411,JAPN,203,A,Intermediate Japanese,4,N Carter,MWF,1000,1050,T,1230,1320,Gailor Hall 102,20,9,Available: 11,Prerequisites: JAPN 104 or placement,
30454,PHIL,215,A,Chinese Philosophy,4,J Peterman,MW,1300,1415,,NA,NA,Carnegie Hall 201,18,17,Available: 1,,
30784,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 210,22,22,Closed,Reserved Seats: returning freshmen-13 (3 available),
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30748,BIOL,130,A,Field Investigations in Biology,4,K Zigler,M,1330,1700,,NA,NA,Woods Laboratories G9,19,20,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-8 (none available),
30749,BIOL,130,B,Field Investigations in Biology,4,D Haskell,T,1330,1700,,NA,NA,Woods Laboratories G9,18,20,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available),
30750,BIOL,130,C,Field Investigations in Biology,4,D McGrath,W,1330,1700,,NA,NA,Woods Laboratories G9,18,21,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (1 available),
30751,BIOL,130,D,Field Investigations in Biology,4,J Evans,R,1330,1700,,NA,NA,Woods Laboratories G9,18,21,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (none available),
30752,BIOL,133,A,Introductory Molecular Biology,4,J Palisano,MWF,900,950,,NA,NA,Spencer Hall 257,22,17,Available: 5,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-13 (4 available),
30753,BIOL,133,B,Introductory Molecular Biology,4,A Summers,MWF,1000,1050,,NA,NA,Spencer Hall 257,23,24,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-14 (none available),
30754,BIOL,133,C,Introductory Molecular Biology,4,N Berner,MWF,1100,1150,,NA,NA,Spencer Hall 257,24,24,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-15 (none available),
30755,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,N Berner,MWF,800,950,,NA,NA,Woods Laboratories 128,16,15,Available: 1,Lab Science; Prerequisites: One course in biology,
30756,BIOL,211,A,Biodiversity: Pattern and Process (Lab),4,D Haskell,MWF,1000,1050,W,1330,1630,Spencer Hall 151,16,17,Closed,Lab Science; Writing Intensive; Prerequisites: BIOL 130 or BIOL 131,
30759,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,TR,930,1045,R,1330,1630,Spencer Hall 169,16,11,Available: 5,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
30762,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 271,16,15,Available: 1,Lab Science; Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Waitlist - contact instructor,
30763,BIOL,280,A,Molecular Genetics (Lab),4,A Summers,MWF,1100,1150,R,1330,1630,Spencer Hall 151,16,5,Available: 11,Lab Science; Prerequisites: BIOL 132 or BIOL 233,
30760,BIOL,301,A,Genetics,4,L Jones,MW,1100,1215,,NA,NA,Spencer Hall 164,16,14,Available: 2,Non-Lab Science; Prerequisites: Two courses in biology at the 300 level and CHEM 120,
30803,BIOL,307,A,Mechanistic Biochemistry (Lab),4,B Seballos,MWF,1000,1050,,NA,NA,Woods Laboratories 216,24,32,Closed,Lab Science; Prerequisite: CHEM 201,
30804,BIOL,307,L1,Mechanistic Biochemistry (Lab),0,B Seballos,W,1300,1600,,NA,NA,Spencer Hall 272,15,16,Closed,Lab Science; Prerequisite: CHEM 201,
30805,BIOL,307,L2,Mechanistic Biochemistry (Lab),0,M Keogh,R,1300,1600,,NA,NA,Spencer Hall 272,12,16,Closed,Lab Science; Prerequisite: CHEM 201,
30758,BIOL,310,A,Plant Evolution and Systematics (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Spencer Hall 173,16,4,Available: 12,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
30761,BIOL,320,A,Cancer Cell Biology,4,J Verdoni,M,1330,1630,,NA,NA,Spencer Hall 164,16,6,Available: 10,Non-Lab Science; Prerequisites: BIOL 132 or BIOL 233,
30764,BIOL,333,A,Developmental Biology (Lab),4,K Zigler,MWF,1000,1050,T,1330,1630,Spencer Hall 164,16,7,Available: 9,Lab Science; Prerequisites: (BIOL 130 or BIOL 131) and (BIOL 132 or BIOL 233),
30757,BIOL,340,A,Microbiology (Lab),4,J Palisano,TR,800,1045,,NA,NA,Spencer Hall 164,16,7,Available: 9,Lab Science; Prerequisites: BIOL 233 and CHEM 102 or 111 or 120,
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30680,CHEM,101,A,General Chemistry I (Lab),4,J Shibata,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,50,53,Closed,Lab Science; Reserved Seats: returning freshmen-34 (none available),
30681,CHEM,101,B,General Chemistry I (Lab),4,E White,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,49,49,Closed,Lab Science; Reserved Seats: returning freshmen-29 (none available),
30682,CHEM,101,L1,General Chemistry I (Lab),0,R Summers,M,1300,1600,,NA,NA,Spencer Hall 269,20,22,Closed,Lab Science; Reserved Seats: returning freshmen-11 (none available),
30683,CHEM,101,L2,General Chemistry I (Lab),0,M Keogh,T,1330,1630,,NA,NA,Spencer Hall 269,20,19,Available: 1 Reserved,Lab Science; Reserved Seats: returning freshmen-8 (1 available),
30684,CHEM,101,L3,General Chemistry I (Lab),0,E White,W,1300,1600,,NA,NA,Spencer Hall 269,20,22,Closed,Lab Science; Reserved Seats: returning freshmen-13 (none available),
30685,CHEM,101,L4,General Chemistry I (Lab),0,E White,R,1330,1630,,NA,NA,Spencer Hall 269,20,21,Closed,Lab Science; Reserved Seats: returning freshmen-12 (none available),
30799,CHEM,101,L5,General Chemistry I (Lab),0,M Keogh,F,1300,1600,,NA,NA,Spencer Hall 269,20,18,Available: 2 Reserved,Lab Science; Reserved Seats: returning freshmen-20 (2 available),
30802,CHEM,111,A,Advanced General Chemistry (Lab),4,D Miles,MWF,900,950,M,1300,1600,Woods Laboratories 216,16,16,Closed,Lab Science; Open only to freshmen; Instructor permission required,
30687,CHEM,201,A,Organic Chemistry I (Lab),4,R Pongdee,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,60,49,Available: 11,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
30688,CHEM,201,L1,Organic Chemistry I (Lab),0,R Pongdee,M,1300,1630,,NA,NA,Spencer Hall 268,20,17,Available: 3,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
30689,CHEM,201,L2,Organic Chemistry I (Lab),0,B Seballos,T,1330,1700,,NA,NA,Spencer Hall 268,20,19,Available: 1,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
30690,CHEM,201,L3,Organic Chemistry I (Lab),0,R Pongdee,W,1300,1630,,NA,NA,Spencer Hall 268,20,13,Available: 7,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
30806,CHEM,307,A,Mechanistic Biochemistry (Lab),4,B Seballos,MWF,1000,1050,,NA,NA,Woods Laboratories 216,24,32,Closed,Lab Science; Prerequisite: CHEM 201,
30807,CHEM,307,L1,Mechanistic Biochemistry (Lab),0,B Seballos,W,1300,1630,,NA,NA,Spencer Hall 272,15,16,Closed,Lab Science; Prerequisite: CHEM 201,
30808,CHEM,307,L2,Mechanistic Biochemistry (Lab),0,M Keogh,R,1330,1700,,NA,NA,Spencer Hall 272,12,16,Closed,Lab Science; Prerequisite: CHEM 201,
30692,CHEM,422,A,Quantum Chemistry and Spectroscopy,4,J Shibata,TR,1100,1215,,NA,NA,Spencer Hall 262,15,4,Available: 11,Non-Lab Science; Prerequisites: CHEM 201 and MATH 102 and (PHYS 102 or PHYS 104),
30693,CHEM,428,A,Advanced Topics in Analytical Chemistry,4,D Miles,TR,1100,1215,,NA,NA,Spencer Hall 251,15,3,Available: 12,Non-Lab Science; Prerequisite: CHEM 311,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30563,CLST,353,A,Latin Literature in Translation,4,C McDonough,TR,1330,1445,,NA,NA,Snowden Hall 215,20,22,Closed,,
30564,GREK,103,A,Elementary Greek I,4,D Huber,MWF,1200,1250,T,1230,1320,Gailor Hall 011,20,4,Available: 16,,
30565,GREK,203,A,Intermediate Greek,4,D Holmes,MWF,1200,1250,T,1230,1320,Walsh-Ellett Hall 208,20,4,Available: 16,Prerequisites: GREK 104 or placement,
30566,LATN,103,A,Elementary Latin I,4,D Huber,MWF,1100,1150,R,1230,1320,Gailor Hall 011,20,14,Available: 6,Prerequisites: Placement,
30567,LATN,113,A,Accelerated Beginning Latin,4,C McDonough,MWF,1100,1150,R,1230,1320,Gailor Hall 019,20,7,Available: 13,Prerequisites: Placement,
30568,LATN,203,A,Intermediate Latin,4,D Holmes,MWF,1100,1150,R,1230,1320,Walsh-Ellett Hall 208,20,15,Available: 5,Prerequisites: LATN 104 or placement,
30569,LATN,302,A,Cicero,4,C McDonough,MW,1300,1415,,NA,NA,Gailor Hall 128,22,20,Available: 2,Prerequisites: LATN 203 or placement,
30570,LATN,303,A,Lyric Poetry I,4,D Holmes,TR,930,1045,,NA,NA,Gailor Hall 011,20,19,Available: 1,Prerequisites: Latin 301 or placement,
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30544,NOND,340,A,Linguistics,4,M Preslar,MW,1300,1415,,NA,NA,Gailor Hall 224,15,15,Closed,,
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30421,CSCI,101,A,Introduction to Computer Science,4,H Craft,TR,800,915,,NA,NA,Woods Laboratories 136,16,15,Available: 1,,
30422,CSCI,157,A,Introduction to Modeling and Programming,0,L Dale,TR,930,1045,R,1400,1700,Woods Laboratories 136,16,8,Available: 8,,
30423,CSCI,320,A,Analysis of Algorithms,4,L Dale,MW,1100,1215,,NA,NA,Woods Laboratories 136,16,7,Available: 9,Writing Intensive; Prerequisites: CSCI 257 and MATH 215,
30858,CSCI,360,A,Principles of Interactive Computer Graphics,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 119,16,3,Available: 13,Prerequisites: CSCI 257 and MATH 215,
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30766,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,800,850,W,1330,1630,Snowden Hall 202,20,18,Available: 2,Lab Science,
30767,FORS,121,B,Introduction to Forestry (Lab),4,K Smith,TR,800,915,T,1330,1630,Snowden Hall 202,18,22,Closed,Lab Science,
30768,FORS,121,C,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,R,1330,1630,Snowden Hall 202,20,22,Closed,Lab Science; Reserved Seats: returning freshmen-3 (none available),
30770,FORS,204,A,Forest Wildlife Management,4,S Torreano,TR,930,1045,,NA,NA,Snowden Hall 102,20,25,Closed,Non-Lab Science; Prerequisites: FORS 121 or BIOL 131,
30769,FORS,211,A,Dendrology (Lab),4,K Kuers,MWF,900,950,M,1330,1630,Snowden Hall 202,12,13,Closed,Lab Science; Open only to sophomores, juniors, and seniors,
30771,FORS,262,A,Forest and Watershed Restoration (Lab),4,K Smith,TR,1100,1215,R,1330,1630,Snowden Hall 202,18,17,Available: 1,Lab Science; Prerequisites: FORS 121 or GEOL 121 or BIOL 130 or BIOL 131,
30772,FORS,332,A,Junior Presentations,2,K Kuers,MWF,1100,1150,,NA,NA,Snowden Hall 215,30,22,Available: 8,Open only to juniors pursuing majors in forestry, geology, or natural resources and the environment,
30773,GEOL,121,A,Physical Geology (Lab),4,B Potter,MWF,800,850,W,1330,1630,Snowden Hall 215,22,23,Closed,Lab Science,
30774,GEOL,121,B,Physical Geology (Lab),4,M Knoll,TR,1100,1215,M,1330,1630,Snowden Hall 215,22,25,Closed,Lab Science,
30775,GEOL,221,A,Mineralogy (Lab),4,S Shaver,TR,930,1045,R,1330,1630,Snowden Hall 121,13,13,Closed,Lab Science; Prerequisite: GEOL 121,
30776,GEOL,222,A,Historical Geology (Lab),4,B Potter,MWF,1000,1050,M,1330,1630,Snowden Hall 119,22,20,Available: 2,Lab Science; Prerequisite: GEOL 121,
30777,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,800,915,,NA,NA,Snowden Hall 215,30,37,Closed,Non-Lab Science,
30778,GEOL,332,A,Junior Presentations,2,K Kuers,MWF,1100,1150,,NA,NA,Snowden Hall 215,30,22,Available: 8,Open only to juniors pursuing majors in forestry, geology, or natural resources and the environment,
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30734,ACCT,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 308,20,20,Closed,,
30735,ACCT,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 308,20,21,Closed,,
30728,ECON,101,A,Introduction to Economics,4,K Theyson,MWF,900,950,,NA,NA,Walsh-Ellett Hall 304,23,25,Closed,,
30729,ECON,101,B,Introduction to Economics,4,K Theyson,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 304,21,25,Closed,,
30730,ECON,101,C,Introduction to Economics,4,B Ford,MWF,1200,1250,,NA,NA,Walsh-Ellett Hall 302,23,25,Closed,,
30731,ECON,101,D,Introduction to Economics,4,D Williams,TR,930,1045,,NA,NA,Walsh-Ellett Hall 304,23,25,Closed,,
30732,ECON,101,E,Introduction to Economics,4,D Williams,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 304,23,25,Closed,,
30733,ECON,101,F,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 304,23,24,Closed,,
30736,ECON,301,A,Money and Banking,4,R Ott,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 308,20,20,Closed,Prerequisite: ECON 101,
30737,ECON,301,B,Money and Banking,4,R Ott,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 308,20,21,Closed,Prerequisite: ECON 101,
30738,ECON,305,A,Microeconomic Theory,4,M St-Pierre,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,14,Available: 6,Prerequisite: ECON 101,
30739,ECON,305,B,Microeconomic Theory,4,M St-Pierre,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,21,Closed,Prerequisite: ECON 101,
30740,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,20,11,Available: 9,Prerequisite: ECON 101,
30741,ECON,310,A,Economic Development,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 308,20,23,Closed,Community Engagement; Prerequisite: ECON 101,
30742,ECON,333,A,Econometrics,4,D Williams,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 304,20,20,Closed,Prerequisites: ECON 101 and (STAT 204 or ECON 201),
30743,ECON,335,A,Environmental Economics,4,B Ford,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,20,24,Closed,Prerequisite: ECON 101,
30744,ECON,341,A,Game Theory,4,M St-Pierre,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 304,20,20,Closed,Prerequisites: ECON 101 and MATH 101,
30745,ECON,343,A,International Trade,4,K Theyson,MWF,1200,1250,,NA,NA,Walsh-Ellett Hall 304,20,24,Closed,Prerequisite: ECON 101,
30746,ECON,360,A,Finance I,4,S Ford,MF,1300,1415,,NA,NA,Walsh-Ellett Hall 310,20,13,Available: 7,Prerequisites: ECON 101 and STAT 204,
30747,ECON,361,A,Finance II,4,R Ott,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 310,20,12,Available: 8,Prerequisites: ECON 302 or ECON 360,
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
30793,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,800,915,,NA,NA,Carnegie Hall 013,17,19,Closed,Community Engagement; Reserved Seats: seniors-3 (none available), juniors-3 (1 available), sophomores-5 (none available), returning freshmen-6 (none available),
30794,EDUC,161,B,Introduction to Educational Psychology,4,M Wallace,TR,930,1045,,NA,NA,Carnegie Hall 013,18,19,Closed,Community Engagement; Reserved Seats: seniors-3 (none available), juniors-4 (none available), sophomores-5 (none available), returning freshmen-6 (1 available),
30844,EDUC,220,A,Methods of Teaching Writing,1,V Craighill,T,1300,1350,,NA,NA,Gailor Hall 114,10,5,Available: 5,,
