CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
50616,ANTH,311,A,Gender and Class in Latin America,4,D Murdock,MWF,1000,1050,,NA,NA,Spencer Hall 262,17,16,Available: 1,Prerequisite: ANTH 104; Consent of professor required for late entry,
50617,ANTH,319,A,Medical Anthropology,4,R O'Connor,TR,1100,1215,,NA,NA,Woods Laboratories 342,16,16,Closed,Waitlist - contact instructor,
50455,ANTH,399,A,Anthropology of Education,4,M Wallace,W,1300,1600,,NA,NA,Carnegie Hall 013,15,8,Available: 7,GMWI: Upper-Level (Major) Writing Intensive; Community Engagement; Prerequisites: One course in education or anthropology; Consent of professor required for late entry,
50460,ANTH,399,C1,Anthropology of Education,0,M Wallace,M,1430,1700,,NA,NA,TBA,5,1,Available: 4,Community Engagement; Prerequisites: One course in education or anthropology,
50461,ANTH,399,C2,Anthropology of Education,0,M Wallace,T,1430,1700,,NA,NA,TBA,5,1,Available: 4,Community Engagement; Prerequisites: One course in education or anthropology,
50462,ANTH,399,C3,Anthropology of Education,0,M Wallace,R,1430,1700,,NA,NA,TBA,5,1,Available: 4,Community Engagement; Prerequisites: One course in education or anthropology,
50463,ANTH,399,C4,Anthropology of Education,0,M Wallace,F,1430,1700,,NA,NA,TBA,5,0,Available: 5,Community Engagement; Prerequisites: One course in education or anthropology,
50618,ANTH,401,A,Anthropological Field Methods,4,C Ray,T,1900,2200,W,1330,1700,Spencer Hall 164,15,5,Available: 10,GMWI: Upper-Level (Major) Writing Intensive; Community Engagement; Open only to students pursuing majors in anthropology; Consent of professor required for late entry,
Arabic,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50771,ARAB,103,A,Elementary Arabic I,4,L King,MWF,900,950,F,1200,1250,Gailor Hall 230,18,5,Available: 13,Consent of professor required for late entry,
Art and Art History,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50650,ART,101,A,Line, Form and Space:  Studies in Drawing, Photography and Sculpture,4,C Lewis and others,T,1330,1630,,NA,NA,Carnegie Hall 311,15,15,Closed,Reserved Seats: returning freshmen-5 (none available); students pursuing programs in art-5 (5 available); Consent of professor required for late entry; Studio Art Fee-Wohl: $285,G2: Understanding the Arts
50651,ART,102,A,Color, Motion, and Time:  Studies in Digital Art, Painting, and Video,4,P Malde and others,T,1330,1630,,NA,NA,Nabit Art Building 103,15,12,Available: 3 Reserved,Reserved Seats: returning freshmen-5 (none available); students pursuing programs in art-5 (5 available); Consent of professor required for late entry; Studio Art Fee-Wohl: $225,G2: Understanding the Arts
50652,ART,231,A,Topics in Electronic and Interactive Art,4,P Malde,R,1330,1630,,NA,NA,Carnegie Hall 311,15,15,Closed,Reserved Seats: students pursuing programs in art-3 (1 available); Consent of professor required for late entry; Studio Art Fee-Wohl: $150,G2: Understanding the Arts
50653,ART,242,A,The Lens and the Landscape:  Documentary Studies and the Environment,4,C Lewis,W,1300,1630,,NA,NA,Carnegie Hall 311,15,15,Closed,Consent of professor required for late entry; Studio Art Fee-Wohl: $50,G2: Understanding the Arts
50800,ART,281,A,Material, Space, and Form:  Topics in Contemporary Sculpture,4,C Lewis,R,1330,1630,,NA,NA,Nabit Art Building 116,15,11,Available: 4,Consent of professor required for late entry; Sculpture Fee: $225,G2: Understanding the Arts
50654,ART,291,A,Topics in Contemporary Painting,4,J Wohl,W,1300,1630,,NA,NA,Nabit Art Building 102,14,12,Available: 2,Reserved Seats: students pursuing programs in art-1 (none available); Consent of professor required for late entry; Studio Art Fee-Wohl: $250,G2: Understanding the Arts
50655,ART,361,A,Advanced Photography,4,P Malde,F,1300,1630,,NA,NA,Carnegie Hall 311,15,6,Available: 9,Prerequisites: ART 101 or ART 103 or ART 261 or ART 263; Consent of professor required for late entry; Studio Art Fee-Malde: $400,
50656,ART,420,A,Seminar in Creativity,4,J Wohl and others,M,1300,1630,,NA,NA,Nabit Art Building 103,10,11,Closed,GMWI: Upper-Level (Major) Writing Intensive; Open only to seniors pursuing majors in art; Consent of professor required for late entry,
50658,ARTH,103,A,Survey of Western Art I,4,G Clark,TR,800,915,,NA,NA,Carnegie Hall 302,24,24,Closed,Reserved Seats: returning freshmen-9 (none available); Consent of professor required for late entry,G2: Understanding the Arts
50659,ARTH,104,A,Survey of Western Art II,4,M Brennecke,MWF,1000,1050,,NA,NA,Carnegie Hall 306,24,24,Closed,Reserved Seats: returning freshmen-11 (1 available); Consent of professor required for late entry,G2: Understanding the Arts
50763,ARTH,104,B,Survey of Western Art II,4,M Brennecke,MWF,1100,1150,,NA,NA,Carnegie Hall 306,24,23,Available: 1,Reserved Seats: returning freshmen-6 (none available); Consent of professor required for late entry,G2: Understanding the Arts
50802,ARTH,210,A,Islamic Art and Architecture,4,A Momplet,MWF,900,950,,NA,NA,Carnegie Hall 306,18,12,Available: 6,Consent of professor required for late entry,
50657,ARTH,317,A,Approaches to Art History,4,G Clark,W,1330,1600,,NA,NA,Carnegie Hall 304,12,11,Available: 1,GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: ARTH 103 and ARTH 104; Consent of professor required for late entry,
50660,ARTH,320,A,Medieval Art and Architecture,4,G Clark,TR,1100,1215,,NA,NA,Carnegie Hall 302,18,10,Available: 8,Prerequisites: ARTH 103 or HUMN 102; Consent of professor required for late entry,
50661,ARTH,335,A,Nineteenth-Century Art,4,M Brennecke,TR,930,1045,,NA,NA,Carnegie Hall 306,18,16,Available: 2,Prerequisites: ARTH 104 or HUMN 202; Consent of professor required for late entry,
50662,ARTH,350,A,Spanish Painting,4,A Momplet,MWF,1300,1350,,NA,NA,Carnegie Hall 306,18,24,Closed,Consent of professor required for late entry,G2: Understanding the Arts,G6SP: Comprehending Cross-Culturally (Spanish/Hispanic Culture)
50776,ARTH,365,A,Modern and Postmodern Architecture,4,S MacLaren,TR,1330,1445,,NA,NA,Carnegie Hall 302,18,9,Available: 9,Consent of professor required for late entry,G2: Understanding the Arts
Asian Studies,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50489,ASIA,205,A,Modern China through Fiction and Film,4,W Yang,MW,1400,1515,,NA,NA,Gailor Hall 132,20,12,Available: 8,Consent of professor required for late entry,G6CH: Comprehending Cross-Culturally (Chinese Culture)
50854,ASIA,209,A,Japanese Literature and Culture,4,M Manabe,TR,1500,1615,,NA,NA,Gailor Hall 128,20,13,Available: 7,Consent of professor required for late entry,
50487,CHIN,103,A,Elementary Chinese I,4,W Yang,MWF,1000,1050,T,1230,1320,Gailor Hall 102,20,11,Available: 9,Consent of professor required for late entry,
50488,CHIN,203,A,Intermediate Chinese,4,W Yang,MWF,1200,1250,T,1330,1420,Gailor Hall 230,20,9,Available: 11,Prerequisites: CHIN 104 or placement; Consent of professor required for late entry,
50671,ECON,309,A,Women in the Economy,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 206,20,25,Closed,Prerequisite: ECON 101; Consent of professor required for late entry,
50672,ECON,310,A,Economic Development,4,Y Mohiuddin,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 308,20,25,Closed,Prerequisite: ECON 101; Consent of professor required for late entry,
50794,JAPN,103,A,Elementary Japanese I,4,M Manabe,MWF,1300,1350,T,1230,1320,Gailor Hall 103,18,10,Available: 8,Consent of professor required for late entry,
50643,RELG,162,A,Introduction to Asian Religions,4,S Brown,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 206,22,22,Closed,Community Engagement; Reserved Seats: returning freshmen-7 (none available); Consent of professor required for late entry,G3: Seeking Meaning
50646,RELG,353,A,Buddhism and the Environment,4,S Brown,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 208,18,15,Available: 3,Consent of professor required for late entry,G3: Seeking Meaning
Biology,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50783,BIOL,105,A,Biology and People,4,F Lochner,MWF,1100,1150,,NA,NA,Woods Laboratories 216,34,34,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-19 (4 available); Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
50588,BIOL,130,A,Field Investigations in Biology,4,H Liere-Ardon,M,1330,1700,,NA,NA,Woods Laboratories G10,21,20,Available: 1 Reserved,Non-Lab Science; Reserved Seats: returning freshmen-13 (4 available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50589,BIOL,130,B,Field Investigations in Biology,4,D Neely,T,1330,1700,,NA,NA,Woods Laboratories G10,21,21,Closed,Non-Lab Science; Reserved Seats: returning freshmen-13 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50590,BIOL,130,C,Field Investigations in Biology,4,K Cecala,W,1330,1700,,NA,NA,Woods Laboratories G10,21,21,Closed,Non-Lab Science; Reserved Seats: returning freshmen-13 (1 available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50591,BIOL,130,D,Field Investigations in Biology,4,H Liere-Ardon,R,1330,1700,,NA,NA,Woods Laboratories G10,21,21,Closed,Non-Lab Science; Reserved Seats: returning freshmen-13 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50592,BIOL,133,A,Introductory Molecular Biology,4,M Farris,MWF,1100,1150,,NA,NA,Spencer Hall 257,18,19,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-9 (2 available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50593,BIOL,133,B,Introductory Molecular Biology,4,E Kikis,MWF,1000,1050,,NA,NA,Woods Laboratories 216,38,38,Closed,Non-Lab Science; Open only to freshmen and sophomores; Reserved Seats: returning freshmen-17 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50805,BIOL,200,A,Entomology,4,H Liere-Ardon,T,1330,1700,,NA,NA,Spencer Hall 173,16,16,Closed,Non-Lab Science; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
50595,BIOL,203,A,Comparative Vertebrate Anatomy (Lab),4,F Lochner,MWF,800,950,,NA,NA,Woods Laboratories 128,16,16,Closed,Lab Science; Prerequisites: One course in biology; Consent of professor required for late entry,
50598,BIOL,210,A,Ecology (Lab),4,J Evans,TR,1100,1215,T,1330,1630,Spencer Hall 173,16,18,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
50594,BIOL,211,A,Biodiversity: Pattern and Process (Lab),4,K Zigler,MWF,1000,1050,W,1330,1630,Spencer Hall 164,16,20,Closed,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: (BIOL 130 or BIOL 131) and BIOL 133; Consent of professor required for late entry,
50596,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,TR,930,1045,R,1330,1630,Spencer Hall 169,16,12,Available: 4,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 130 or BIOL 131; Consent of professor required for late entry,
50597,BIOL,233,A,Intermediate Cell and Molecular Biology (Lab),4,E Kikis,MWF,900,950,,NA,NA,Woods Laboratories 216,30,29,Available: 1,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120; Consent of professor required for late entry,
50784,BIOL,233,L1,Intermediate Cell and Molecular Biology (Lab),0,A Summers,T,1330,1630,,NA,NA,Spencer Hall 257,15,12,Available: 3,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
50785,BIOL,233,L2,Intermediate Cell and Molecular Biology (Lab),0,A Summers,R,1330,1630,,NA,NA,Spencer Hall 257,15,17,Closed,Lab Science; GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: BIOL 133 and CHEM 120,
50804,BIOL,235,A,Freshwater Conservation,4,K Cecala,M,1330,1700,,NA,NA,Spencer Hall 173,16,16,Closed,Prerequisites: BIOL 130 or FORS 121; Consent of professor required for late entry,
50601,BIOL,301,A,Genetics,4,L Jones,MWF,1100,1150,,NA,NA,Spencer Hall 164,16,16,Closed,Non-Lab Science; Prerequisites: Two courses in biology at the 300 level and CHEM 120; Consent of professor required for late entry,
50408,BIOL,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,900,950,,NA,NA,Snowden Hall 215,24,24,Closed,Lab Science; Prerequisite: CHEM 201; Consent of professor required for late entry,
50860,BIOL,307,L1,Mechanistic Biochemistry (Lab),0,R Summers,M,1300,1630,,NA,NA,Spencer Hall 272,12,12,Closed,Lab Science; Prerequisite: CHEM 201,
50861,BIOL,307,L2,Mechanistic Biochemistry (Lab),0,R Summers,T,1330,1700,,NA,NA,Spencer Hall 272,12,12,Closed,Lab Science; Prerequisite: CHEM 201,
50599,BIOL,325,A,Biology of Aging,4,E Kikis,TR,1100,1215,,NA,NA,Spencer Hall 164,16,10,Available: 6,Prerequisite: BIOL 233; Consent of professor required for late entry,
50600,BIOL,340,A,Microbiology (Lab),4,M Farris,TR,800,1045,,NA,NA,Woods Laboratories 114,16,16,Closed,Lab Science; Prerequisites: BIOL 233 and CHEM 102 or 111 or 120; Consent of professor required for late entry,
Business,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50754,BUSI,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1400,1515,,NA,NA,Walsh-Ellett Hall 308,20,23,Closed,Consent of professor required for late entry,
50755,BUSI,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1530,1645,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,Consent of professor required for late entry,
50788,BUSI,217,A,Marketing Strategy,4,G Miller,MW,1400,1515,,NA,NA,Spencer Hall 251,20,19,Available: 1,Prerequisite: ECON 101; Pre- or Corequisites: (PSYC 100 or PSYC 101 or ANTH 104); Consent of professor required for late entry,
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50397,CHEM,100,A,Foundations of Chemistry,4,E White,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,60,43,Available: 17 Reserved,Non-Lab Science; Reserved Seats: returning freshmen-44 (20 available); Consent of professor required for late entry,G5: Observing-Experimenting-Modeling
50798,CHEM,110,A,The Science of Food and Cooking,4,D Miles,TR,930,1045,W,1300,1600,Spencer Hall 262,16,16,Closed,Lab Science; Reserved Seats: sophomores-4 (1 available), returning freshmen-12 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50398,CHEM,120,A,General Chemistry (Lab),4,R Bachman,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,80,76,Available: 4,Lab Science; Reserved Seats: returning freshmen-51 (none available); Prerequisites: One course with attribute G5 or placement; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50399,CHEM,120,L1,General Chemistry (Lab),0,J Shibata,M,1300,1600,,NA,NA,Spencer Hall 269,20,19,Available: 1 Reserved,Lab Science; Reserved Seats: returning freshmen-12 (1 available); Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50400,CHEM,120,L2,General Chemistry (Lab),0,E White,T,1330,1630,,NA,NA,Spencer Hall 269,20,19,Available: 1,Lab Science; Reserved Seats: returning freshmen-15 (none available); Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50401,CHEM,120,L3,General Chemistry (Lab),0,J Shibata,W,1300,1600,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-12 (none available); Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50402,CHEM,120,L4,General Chemistry (Lab),0,D Miles,R,1330,1630,,NA,NA,Spencer Hall 269,20,18,Available: 2,Lab Science; Reserved Seats: returning freshmen-12 (none available); Waitlist - contact instructor,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50403,CHEM,201,A,Organic Chemistry I (Lab),4,R Pongdee,MWF,1100,1150,,NA,NA,Woods Laboratories BLACKMAN,48,53,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111; Consent of professor required for late entry,
50404,CHEM,201,L1,Organic Chemistry I (Lab),0,R Pongdee,M,1300,1630,,NA,NA,Spencer Hall 268,16,18,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
50405,CHEM,201,L2,Organic Chemistry I (Lab),0,P Byers,T,1330,1700,,NA,NA,Spencer Hall 268,16,18,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
50406,CHEM,201,L3,Organic Chemistry I (Lab),0,P Byers,W,1300,1630,,NA,NA,Spencer Hall 268,16,17,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
50407,CHEM,307,A,Mechanistic Biochemistry (Lab),4,R Summers,MWF,900,950,,NA,NA,Snowden Hall 215,24,24,Closed,Lab Science; Prerequisite: CHEM 201; Consent of professor required for late entry,
50862,CHEM,307,L1,Mechanistic Biochemistry (Lab),0,R Summers,M,1300,1630,,NA,NA,Spencer Hall 272,12,12,Closed,Lab Science; Prerequisite: CHEM 201,
50863,CHEM,307,L2,Mechanistic Biochemistry (Lab),0,R Summers,T,1330,1700,,NA,NA,Spencer Hall 272,12,12,Closed,Lab Science; Prerequisite: CHEM 201,
50799,CHEM,405,A,Organic Synthesis,4,P Byers,MWF,1100,1150,,NA,NA,Spencer Hall 262,16,4,Available: 12,Prerequisite: CHEM 202; Consent of professor required for late entry,
50409,CHEM,418,A,Structural Methods,4,R Bachman,TR,1100,1215,,NA,NA,Spencer Hall 251,16,5,Available: 11,Prerequisite: CHEM 202; Consent of professor required for late entry,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50465,CLST,353,A,Latin Literature in Translation,4,S McCarter,TR,1330,1445,,NA,NA,Gailor Hall 224,20,13,Available: 7,Consent of professor required for late entry,G1: Reading Closely,G6GK: Comprehending Cross-Culturally (Greek Culture),G6LT: Comprehending Cross-Culturally (Latin Culture),GFWI: Foundational Writing Intensive
50466,GREK,103,A,Elementary Greek I,4,D Holmes,MWF,1200,1250,T,1230,1320,Gailor Hall 019,25,11,Available: 14,Consent of professor required for late entry,
50467,GREK,203,A,Intermediate Greek,4,D Holmes,MWF,1000,1050,R,1230,1320,Gailor Hall 019,25,4,Available: 21,Prerequisites: GREK 104 or placement; Consent of professor required for late entry,
50468,LATN,103,A,Elementary Latin I,4,S McCarter,MWF,900,950,T,1230,1320,Guerry Hall 205,25,11,Available: 14,Prerequisites: Placement; Consent of professor required for late entry,
50469,LATN,203,A,Intermediate Latin,4,D Huber,MWF,1100,1150,R,1230,1320,Gailor Hall 011,25,15,Available: 10,Prerequisites: LATN 104 or placement; Consent of professor required for late entry,
50470,LATN,308,A,Roman Historians I,4,C McDonough,TR,930,1045,,NA,NA,Gailor Hall 019,25,16,Available: 9,Prerequisites: LATN 301 or placement; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
50471,LATN,403,A,Lucretius,4,S McCarter,TR,1100,1215,,NA,NA,Gailor Hall 019,25,7,Available: 18,Prerequisites: Latin 301 or higher; Consent of professor required for late entry,G1: Reading Closely,G6: Comprehending Cross-Culturally (Language)
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50543,CSCI,101,A,Introduction to Computer Science,4,L Lankewicz,MWF,900,950,,NA,NA,Woods Laboratories 134,24,25,Closed,Reserved Seats: returning freshmen-19 (none available); Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
50770,CSCI,101,B,Introduction to Computer Science,4,S Carl,TR,1100,1215,,NA,NA,Woods Laboratories 134,24,25,Closed,Reserved Seats: returning freshmen-9 (2 available); Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
50544,CSCI,157,A,Introduction to Modeling and Programming,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,21,19,Available: 2 Reserved,Reserved Seats: returning freshmen-9 (2 available); Consent of professor required for late entry,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
50889,CSCI,157,L1,Introduction to Modeling and Programming,0,L Dale,T,1400,1700,,NA,NA,Woods Laboratories 136,9,7,Available: 2 Reserved,Reserved Seats: returning freshmen-9 (2 available),G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
50890,CSCI,157,L2,Introduction to Modeling and Programming,0,L Dale,R,1400,1700,,NA,NA,Woods Laboratories 136,12,12,Closed,,G5Q: Observing-Experimenting-Modeling (Quantitative/Algorithmic/Abstract Logical Reasoning)
50545,CSCI,270,A,Computer Organization,4,L Lankewicz,MWF,1100,1150,,NA,NA,Woods Laboratories 136,16,6,Available: 10,Prerequisite: CSCI 157; Consent of professor required for late entry,
50546,CSCI,276,A,Multimedia Programming and Design,4,S Carl,T,1400,1700,,NA,NA,Woods Laboratories 119,16,7,Available: 9,Prerequisite: CSCI 157; Consent of professor required for late entry,G2: Understanding the Arts
50547,CSCI,320,A,Analysis of Algorithms,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 119,8,4,Available: 4,GMWI: Upper-Level (Major) Writing Intensive; Prerequisites: CSCI 257 and MATH 215; Consent of professor required for late entry,
50773,CSCI,326,A,Functional Programming,4,S Carl,MW,1400,1515,,NA,NA,Woods Laboratories 119,8,2,Available: 6,Prerequisite: CSCI 257; Consent of professor required for late entry,
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
50619,FORS,121,A,Introduction to Forestry (Lab),4,S Torreano,MWF,800,850,W,1330,1630,Snowden Hall 202,22,22,Closed,Lab Science; Reserved Seats: returning freshmen-2 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50620,FORS,121,B,Introduction to Forestry (Lab),4,K Smith,TR,800,915,T,1330,1630,Snowden Hall 202,18,23,Closed,Lab Science; Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50621,FORS,121,C,Introduction to Forestry (Lab),4,K Kuers,TR,930,1045,R,1330,1630,Snowden Hall 202,22,22,Closed,Lab Science; Reserved Seats: returning freshmen-6 (none available); Consent of professor required for late entry,G5E: Observing-Experimenting-Modeling (Experimental/Experiential)
50623,FORS,204,A,Forest Wildlife Management,4,S Torreano,TR,930,1045,,NA,NA,Snowden Hall 215,25,29,Closed,Non-Lab Science; Prerequisites: FORS 121 or BIOL 131; Waitlist - contact instructor,G5: Observing-Experimenting-Modeling
