CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
70563,CHEM,102,L3,General Chemistry II (Lab),0,P Arthasery,W,1300,1600,,NA,NA,Spencer Hall 269,18,10,Available: 8,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
70564,CHEM,102,L4,General Chemistry II (Lab),0,J Shibata,R,1330,1630,,NA,NA,Spencer Hall 269,18,18,Closed,Lab Science; Prerequisites: CHEM 101 or CHEM 103,NA
70565,CHEM,108,A,Chemistry and Art (Lab),4,J Bordley,M,1300,1600,TR,930,1045,Woods Laboratories 211,16,11,Available: 5,Lab Science,NA
70566,CHEM,202,A,Organic Chemistry II (Lab),4,S Borella,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,28,24,Available: 4,Lab Science; Prerequisite: CHEM 201,NA
70567,CHEM,202,L1,Organic Chemistry II (Lab),0,S Borella,M,1300,1630,,NA,NA,Spencer Hall 268,14,14,Closed,Lab Science; Prerequisite: CHEM 201,NA
70568,CHEM,202,L2,Organic Chemistry II (Lab),0,S Borella,T,1330,1700,,NA,NA,Spencer Hall 268,14,10,Available: 4,Lab Science; Prerequisite: CHEM 201,NA
70570,CHEM,301,A,Junior Seminar,2,R Bachman,F,1330,1430,,NA,NA,Woods Laboratories BLACKMAN,20,6,Available: 14,Open only to juniors pursuing majors in chemistry,NA
70571,CHEM,311,A,Chemical Analysis (Lab),4,D Miles,MWF,1100,1150,R,1330,1700,Spencer Hall 251,15,11,Available: 4,Lab Science; Writing Intensive; Prerequisite: CHEM 102,NA
70699,CHEM,316,A,Biochemistry of Metabolism and Molecular Biology (Lab),0,A Summers,MWF,1000,1050,M,1330,1630,Spencer Hall 164,16,17,Closed,Lab Science; Prerequisites: BIOL 132 and CHEM 201,NA
70572,CHEM,352,A,Thermodynamics and Kinetics (Lab),4,J Bordley/J Shibata,MWF,800,850,W,1300,1630,Spencer Hall 262,20,10,Available: 10,Lab Science; Prerequisites: CHEM 102 and MATH 102; Pre- or Corequisite: PHYS 102,NA
70573,CHEM,401,A,Senior Seminar,2,R Bachman,F,1330,1430,,NA,NA,Woods Laboratories BLACKMAN,20,8,Available: 12,Open only to seniors pursuing majors in chemistry,NA
70574,CHEM,408,A,Advanced Topics in Inorganic Chemistry,4,R Bachman,TR,930,1045,,NA,NA,Spencer Hall 251,20,4,Available: 16,Non-Lab Science; Prerequisite: CHEM 308,NA
70832,CHEM,412,A,Advanced Environmental Geochemistry,4,R Bachman,MWF,1000,1050,,NA,NA,Spencer Hall 262,20,11,Available: 9,Non-Lab Science; Prerequisite: CHEM 102,NA
70709,CHEM,417,A,Advanced Biochemistry,4,R Summers,TR,1100,1215,,NA,NA,Spencer Hall 262,20,6,Available: 14,Non-Lab Science; Prerequisites: BIOL 306 or BIOL 316 or CHEM 306 or CHEM 307 or CHEM 316,NA
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70469,CLST,101,A,Classical Mythology,4,D Holmes,MWF,1100,1150,,NA,NA,Gailor Hall 011,30,33,Closed,,NA
70470,CLST,350,A,Women and Gender in Classical Antiquity,4,S McCarter,TR,930,1045,,NA,NA,Woods Laboratories 342,19,21,Closed,,NA
70471,GREK,104,A,Elementary Greek II,4,D Holmes,MWF,1200,1250,R,1230,1320,Gailor Hall 019,19,4,Available: 15,Prerequisites: GREK 103 or placement,NA
70472,GREK,301,A,Homer I,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 011,19,3,Available: 16,Prerequisites: GREK 203 or placement,NA
70473,GREK,305,A,Greek Lyric Poets,4,D Holmes,TR,1500,1615,,NA,NA,Gailor Hall 019,19,2,Available: 17,Prerequisite: GREK 301,NA
70474,LATN,104,A,Elementary Latin II,4,S McCarter,MWF,1100,1150,T,1230,1320,Gailor Hall 103,19,16,Available: 3,Prerequisites: LATN 103 or placement,NA
70475,LATN,203,A,Intermediate Latin,4,D Seiters,MWF,1100,1150,T,1230,1320,Gailor Hall 019,19,9,Available: 10,Prerequisites: LATN 104 or placement,NA
70476,LATN,301,A,Introduction to Latin Epic,4,D Seiters,MWF,900,950,,NA,NA,Gailor Hall 128,19,22,Closed,Prerequisites: LATN 203 or placement,NA
70477,LATN,307,A,Ovid,4,D Seiters,TR,1100,1215,,NA,NA,Gailor Hall 019,19,15,Available: 4,Prerequisite: LATN 301,NA
70478,LATN,402,A,Roman Drama II,4,S McCarter,MW,1300,1415,,NA,NA,Gailor Hall 019,19,6,Available: 13,Prerequisite: LATN 301,NA
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70766,NOND,150,A,Intercultural Explorations: Living Abroad,2,L Jones,R,930,1045,,NA,NA,Spencer Hall 151,20,12,Available: 8,Instructor permission required,NA
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70576,CSCI,101,A,Introduction to Computer Science,4,S Carl,MW,1300,1415,,NA,NA,Woods Laboratories 136,16,17,Closed,,NA
70776,CSCI,101,B,Introduction to Computer Science,4,L Dale,TR,1100,1215,,NA,NA,Woods Laboratories 136,16,16,Closed,Waitlist - contact instructor,NA
70577,CSCI,157,A,Introduction to Programming,4,S Carl,TR,930,1045,R,1400,1700,Woods Laboratories 119,16,7,Available: 9,,NA
70578,CSCI,257,A,Data Structures,4,L Dale,TR,930,1045,,NA,NA,Woods Laboratories 136,12,8,Available: 4,Prerequisite: CSCI 157,NA
70689,CSCI,284,A,Database Design with Web Applications,4,L Dale,MWF,900,950,,NA,NA,Woods Laboratories 136,16,7,Available: 9,Prerequisites: CSCI 101 or CSCI 157,NA
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70711,FORS,121,A,Introduction to Forestry (Lab),4,K Smith,MWF,800,850,M,1330,1630,Snowden Hall 211,20,21,Closed,Lab Science,NA
70712,FORS,121,B,Introduction to Forestry (Lab),4,S Torreano,TR,930,1045,R,1330,1630,Snowden Hall 211,20,22,Closed,Lab Science,NA
70713,FORS,230,A,Urban Forest Management,4,K Kuers,TR,1100,1215,,NA,NA,Snowden Hall 211,20,11,Available: 9,Non-Lab Science; Prerequisite: FORS 121,NA
70714,FORS,312,A,Silviculture (Lab),4,K Kuers/S Torreano,MWF,900,950,W,1330,1630,Snowden Hall 211,20,10,Available: 10,Lab Science; Prerequisite: FORS 121,NA
70715,FORS,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,T,1330,1630,Snowden Hall 209,20,20,Closed,Lab Science; Prerequisite: GEOL 121,NA
70717,FORS,432,A,Senior Field Project,4,B Potter/K Smith,MWF,1200,1250,F,1330,1630,Snowden Hall 209,20,18,Available: 2,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
70719,GEOL,121,A,Physical Geology (Lab),4,S Shaver,TR,930,1045,W,1330,1630,Snowden Hall 102,21,20,Available: 1,Lab Science; Waitlist - contact instructor,NA
70720,GEOL,121,B,Physical Geology (Lab),4,B Potter,MWF,800,850,T,1330,1630,Snowden Hall 209,21,27,Closed,Lab Science,NA
70721,GEOL,215,A,Economic Geological Resources (Lab),4,S Shaver,MWF,1100,1150,M,1330,1630,Snowden Hall 102,15,9,Available: 6,Lab Science; Open only to juniors and seniors; Prerequisites: GEOL 121 and (CHEM 101 or CHEM 102 or CHEM 103 or CHEM 104 or CHEM 111),NA
70722,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,1100,1215,,NA,NA,Snowden Hall 209,25,32,Closed,Non-Lab Science,NA
70716,GEOL,314,A,Hydrology (Lab),4,M Knoll,TR,800,915,T,1330,1630,Snowden Hall 209,20,20,Closed,Lab Science; Prerequisite: GEOL 121,NA
70723,GEOL,325,A,Field and Structural Geology (Lab),4,B Potter,TR,1100,1215,R,1330,1630,Van Ness Hall 121,20,17,Available: 3,Lab Science; Prerequisite: GEOL 121,NA
70718,GEOL,432,A,Senior Field Project,4,B Potter/K Smith,MWF,1200,1250,F,1330,1630,Snowden Hall 209,20,18,Available: 2,Open only to seniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment; Senior Field Project Fee: $50,NA
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70738,ACCT,216,A,Fundamentals of Managerial Accounting,4,C Heinemann,MW,1600,1715,,NA,NA,Walsh-Ellett Hall 308,20,18,Available: 2,Prerequisites: ACCT 215 or ECON 215,NA
70739,ECON,101,A,Introduction to Economics,4,M St-Pierre,MWF,900,950,,NA,NA,Walsh-Ellett Hall 306,20,23,Closed,,NA
70740,ECON,101,B,Introduction to Economics,4,D Williams,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 302,20,20,Closed,,NA
70741,ECON,101,C,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 308,20,22,Closed,,NA
70746,ECON,101,D,Introduction to Economics,4,R Mohd Rowther,TR,930,1045,,NA,NA,Walsh-Ellett Hall 202,20,19,Available: 1,,NA
70747,ECON,101,E,Introduction to Economics,4,R Mohd Rowther,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 308,20,14,Available: 6,,NA
70748,ECON,101,F,Introduction to Economics,4,R Gottfried,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 302,20,22,Closed,,NA
70749,ECON,301,A,Money and Banking,4,R Ott,TR,800,915,,NA,NA,Walsh-Ellett Hall 302,20,25,Closed,Prerequisite: ECON 101,NA
70750,ECON,306,A,Macroeconomic Theory,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,29,Closed,Prerequisite: ECON 101,NA
70751,ECON,306,B,Macroeconomic Theory,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,29,Closed,Prerequisite: ECON 101,NA
70752,ECON,309,A,Women in the Economy,4,Y Mohiuddin,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 306,20,24,Closed,Prerequisite: ECON 101,NA
70764,ECON,312,A,Health Economics,4,B Ford,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 308,20,21,Closed,Prerequisite: ECON 101,NA
70742,ECON,329,A,Law and Economics,4,D Williams,MWF,900,950,,NA,NA,Walsh-Ellett Hall 302,20,27,Closed,Prerequisite: ECON 101,NA
70743,ECON,333,A,Econometrics,4,M St-Pierre,MWF,1000,1050,,NA,NA,duPont Library G10,20,18,Available: 2,Prerequisites: ECON 101 and (STAT 204 or ECON 201),NA
70744,ECON,341,A,Game Theory,4,M St-Pierre,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 308,20,25,Closed,Prerequisites: ECON 101 and MATH 101,NA
70765,ECON,344,A,International Finance,4,R Mohd Rowther,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 308,20,15,Available: 5,Prerequisite: ECON 101,NA
70745,ECON,360,A,Finance I,4,S Ford,MF,1300,1415,,NA,NA,Walsh-Ellett Hall 306,20,17,Available: 3,Prerequisites: ECON 101 and STAT 204,NA
70753,ECON,361,A,Finance II,4,R Ott,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 208,20,13,Available: 7,Prerequisites: ECON 360 or ECON 302,NA
70754,ECON,362,A,Finance III,4,R Ott,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 310,20,7,Available: 13,Prerequisites: ECON 320 or ECON 361,NA
70755,ECON,381,A,The Political Economy of Sustainable Development,4,R Gottfried,TR,930,1045,,NA,NA,Walsh-Ellett Hall 302,20,25,Closed,Prerequisite: ECON 101,NA
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70430,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,930,1045,,NA,NA,Gailor Hall 212,18,19,Closed,Reserved Seats: juniors-6 (1 available), sophomores-6 (none available), returning freshmen-6 (none available); Waitlist - contact instructor,NA
70431,EDUC,161,B,Introduction to Educational Psychology,4,M Wallace,TR,1330,1445,,NA,NA,Gailor Hall 212,18,18,Closed,Reserved Seats: juniors-6 (1 available), sophomores-6 (none available), returning freshmen-6 (3 available); Waitlist - contact instructor,NA
70661,EDUC,226,A,Teaching Children's Literature,4,T Randolph,MW,1515,1630,,NA,NA,Woods Laboratories 342,18,17,Available: 1,,NA
70432,EDUC,255,A,Introduction to Special Education,4,T Wiseman,TR,1530,1645,,NA,NA,Gailor Hall 128,18,18,Closed,Prerequisite: EDUC 161,NA
70663,EDUC,260,A,Philosophies of Education,4,V Sells,WF,1300,1415,,NA,NA,duPont Library 217,15,15,Closed,,NA
70433,EDUC,342,A,Student Teaching,8,M Wallace,MTWRF,800,1500,,NA,NA,TBA,1,1,Closed,Prerequisite: EDUC 341; Instructor permission required,NA
70434,EDUC,401,A,Senior Seminar,4,M Wallace,TBA,NA,NA,,NA,NA,TBA,1,1,Closed,Instructor permission required,NA
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,NA
70391,ENGL,101,A,Literature and Composition,4,J Reishman,MWF,800,850,,NA,NA,Gailor Hall 110,15,16,Closed,Writing Intensive,NA
70392,ENGL,101,B,Literature and Composition,4,E Grammer,MWF,900,950,,NA,NA,Gailor Hall 110,15,13,Available: 2,Writing Intensive,NA
70393,ENGL,101,C,Literature and Composition,4,B Clarkson,MWF,900,950,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
70394,ENGL,101,D,Literature and Composition,4,K Malone,MWF,1000,1050,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
70395,ENGL,101,E,Literature and Composition,4,D Wells,MWF,1100,1150,,NA,NA,Gailor Hall 114,15,13,Available: 2,Writing Intensive,NA
70396,ENGL,101,F,Literature and Composition,4,D Richardson,MWF,1200,1250,,NA,NA,Gailor Hall 114,15,18,Closed,Writing Intensive,NA
70397,ENGL,101,G,Literature and Composition,4,D Wells,MWF,1300,1350,,NA,NA,Gailor Hall 114,15,15,Closed,Writing Intensive,NA
70398,ENGL,101,H,Literature and Composition,4,M Irvin,TR,800,915,,NA,NA,Gailor Hall 114,15,16,Closed,Writing Intensive,NA
