CRN,Subj,Num,Sec,Title,Hours,Faculty,Days,Beg,End,Days.2,Beg.2,End.2,Location,Limit,Enr,Av.Seats,Additional.Info,General.Education
10373,BIOL,211,A,Biodiversity: Pattern and Process (Lab),0,K Zigler,MWF,900,950,W,1330,1630,Spencer Hall 164,16,20,Closed,Lab Science; Prerequisites: BIOL 130 or BIOL 131,
10372,BIOL,221,A,Environmental Physiology of Plants (Lab),4,D McGrath,TR,930,1045,T,1330,1630,Spencer Hall 164,16,13,Available: 3,Lab Science; Writing Intensive; Prerequisites: BIOL 130 or BIOL 131 or FORS 121,
10727,BIOL,280,A,Molecular Genetics (Lab),4,A Summers,MWF,1000,1050,M,1330,1630,Spencer Hall 164,16,13,Available: 3,Lab Science; Prerequisite: BIOL 132,
10375,BIOL,301,A,Genetics,4,L Jones,TR,1100,1215,,NA,NA,Spencer Hall 164,16,22,Closed,Non-Lab Science,
10834,BIOL,307,A,Mechanistic Biochemistry (Lab),4,B Seballos,MWF,1000,1050,R,1330,1700,Spencer Hall 262,16,7,Available: 9,Lab Science; Prerequisites: CHEM 202 and BIOL 132,
10376,BIOL,310,A,Plant Evolution and Systematics (Lab),4,J Evans,TR,1100,1215,R,1330,1630,Spencer Hall 173,16,8,Available: 8,Lab Science; Prerequisites: One course in biology,
10374,BIOL,321,A,Cell Biology (Lab),4,J Verdoni,MWF,1100,1150,T,1330,1630,Spencer Hall 164,16,8,Available: 8,Lab Science,
10838,BIOL,340,A,Microbiology (Lab),4,J Palisano,TR,800,1045,,NA,NA,Spencer Hall 151,16,10,Available: 6,Lab Science,
Chemistry,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10378,CHEM,101,A,General Chemistry I (Lab),4,J Shibata,MWF,900,950,,NA,NA,Woods Laboratories BLACKMAN,50,52,Closed,Lab Science; Reserved Seats: returning freshmen-30 (none available),
10379,CHEM,101,B,General Chemistry I (Lab),4,M Leslie,MWF,1000,1050,,NA,NA,Woods Laboratories BLACKMAN,50,44,Available: 6,Lab Science,
10380,CHEM,101,L1,General Chemistry I (Lab),0,J Shibata,M,1300,1600,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (1 available),
10381,CHEM,101,L2,General Chemistry I (Lab),0,B Seballos,T,1330,1630,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),
10382,CHEM,101,L3,General Chemistry I (Lab),0,R Summers,W,1300,1600,,NA,NA,Spencer Hall 269,20,19,Available: 1,Lab Science; Reserved Seats: returning freshmen-10 (none available),
10383,CHEM,101,L4,General Chemistry I (Lab),0,J Bordley,R,1330,1630,,NA,NA,Spencer Hall 269,20,20,Closed,Lab Science,
10777,CHEM,101,L5,General Chemistry I (Lab),0,J Bordley,F,1300,1600,,NA,NA,Spencer Hall 269,20,17,Available: 3,Lab Science,
10384,CHEM,201,A,Organic Chemistry I (Lab),4,R Bachman,MWF,800,850,,NA,NA,Woods Laboratories BLACKMAN,72,57,Available: 15 Reserved,Lab Science; Reserved Seats: students pursuing programs in art-1 (1 available); students pursuing minors in art history-1 (1 available); students pursuing majors in biology-1 (1 available); students pursuing minors in chemistry-1 (1 available); students pursuing curricular certificates in creative writing-1 (1 available); students pursuing majors in economics-1 (1 available); students pursuing majors in environmental chemistry-1 (1 available); students pursuing majors in ecology and biodiversity-1 (1 available); students pursuing majors in natural resources and the environment-1 (1 available); students pursuing majors in environmental policy-1 (1 available); students pursuing majors in history-1 (1 available); students pursuing minors in history-1 (1 available); students pursuing majors in politics-1 (1 available); students pursuing curricular certificates in watershed science-1 (1 available); students pursuing minors in women's and gender studies-1 (1 available); Prerequisites: CHEM 102 or CHEM 111,
10386,CHEM,201,L1,Organic Chemistry I (Lab),0,R Bachman,M,1300,1630,,NA,NA,Spencer Hall 268,20,17,Available: 3,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
10387,CHEM,201,L2,Organic Chemistry I (Lab),0,M Leslie,T,1330,1700,,NA,NA,Spencer Hall 268,20,21,Closed,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
10388,CHEM,201,L3,Organic Chemistry I (Lab),0,M Leslie,W,1300,1630,,NA,NA,Spencer Hall 268,20,19,Available: 1,Lab Science; Prerequisites: CHEM 102 or CHEM 111,
10389,CHEM,307,A,Mechanistic Biochemistry (Lab),4,B Seballos,MWF,1000,1050,R,1330,1700,Spencer Hall 262,16,7,Available: 9,Lab Science; Prerequisites: CHEM 202 and BIOL 132,
10390,CHEM,308,A,Inorganic Chemistry (Lab),4,R Bachman,MWF,1100,1150,R,1300,1630,Spencer Hall 262,15,4,Available: 11,Lab Science; Writing Intensive; Prerequisite: CHEM 201,
10778,CHEM,422,A,Quantum Chemistry and Spectroscopy,4,J Shibata,MWF,1100,1150,,NA,NA,Spencer Hall 251,15,6,Available: 9,Non-Lab Science; Prerequisites: CHEM 102 and PHYS 101 and MATH 102,
Classics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10391,CLST,353,A,Latin Literature in Translation,4,S McCarter,TR,930,1045,,NA,NA,Gailor Hall 128,20,14,Available: 6,,
10392,GREK,103,A,Elementary Greek I,4,D Holmes,MWF,1200,1250,R,1230,1320,Gailor Hall 019,20,9,Available: 11,,
10393,GREK,203,A,Intermediate Greek,4,C McDonough,MWF,1000,1050,R,1230,1320,Gailor Hall 019,20,4,Available: 16,Prerequisites: GREK 104 or placement,
10394,GREK,304,A,Greek Historians II,4,D Holmes,TR,1500,1615,,NA,NA,Gailor Hall 019,20,1,Available: 19,Prerequisite: GREK 301,
10395,LATN,103,A,Elementary Latin I,4,S McCarter,MWF,1100,1150,T,1230,1320,Walsh-Ellett Hall 206,20,23,Closed,Prerequisites: Placement,
10396,LATN,104,A,Elementary Latin II,4,C McDonough,MWF,1100,1150,T,1230,1320,Gailor Hall 019,20,11,Available: 9,Prerequisites: LATN 103 or placement,
10397,LATN,203,A,Intermediate Latin,4,D Huber,MWF,1100,1150,T,1230,1320,Gailor Hall 011,20,18,Available: 2,Prerequisites: LATN 104 or placement,
10398,LATN,301,A,Introduction to Latin Epic,4,C McDonough,TR,1100,1215,,NA,NA,Gailor Hall 019,20,13,Available: 7,Prerequisites: LATN 203 or placement,
10399,LATN,304,A,Lyric Poetry II,4,S McCarter,MW,1300,1415,,NA,NA,Gailor Hall 019,20,12,Available: 8,Prerequisite: LATN 301,
10400,LATN,405,A,Medieval Latin,4,D Huber,MWF,1200,1250,,NA,NA,Gailor Hall 110,20,4,Available: 16,Prerequisite: LATN 301,
Collegiate Courses,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10658,NOND,340,A,Linguistics,4,M Preslar,TR,930,1045,,NA,NA,Gailor Hall 224,18,14,Available: 4,,
Computer Science,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10410,CSCI,101,A,Introduction to Computer Science,4,S Carl,TR,1100,1215,,NA,NA,Woods Laboratories 136,16,17,Closed,,
10411,CSCI,157,A,Introduction to Modeling and Programming,0,L Dale,TR,930,1045,R,1400,1700,Woods Laboratories 136,16,16,Closed,Reserved Seats: returning freshmen-2 (none available); Waitlist - contact instructor,
10412,CSCI,270,A,Computer Organization,4,S Carl,MWF,1100,1150,,NA,NA,Woods Laboratories 136,12,7,Available: 5,Prerequisite: CSCI 157,
10818,CSCI,276,A,Multimedia Programming and Design,4,S Carl,TR,800,915,,NA,NA,Woods Laboratories 119,12,5,Available: 7,Prerequisite: CSCI 157,
10413,CSCI,320,A,Analysis of Algorithms,4,L Dale,MW,1300,1415,,NA,NA,Woods Laboratories 119,16,5,Available: 11,Prerequisites: CSCI 257 and MATH 215,
Earth & Environmental Systems,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10713,FORS,121,A,Introduction to Forestry (Lab),4,K Smith,TR,800,915,T,1330,1630,Woods Laboratories G9,20,21,Closed,Lab Science,
10714,FORS,121,B,Introduction to Forestry (Lab),4,S Torreano,MWF,800,850,M,1330,1630,Woods Laboratories G9,20,11,Available: 9,Lab Science; Reserved Seats: returning freshmen-10 (3 available),
10831,FORS,121,C,Introduction to Forestry (Lab),4,K Kuers,MWF,1000,1050,W,1330,1630,Woods Laboratories G9,20,8,Available: 12,Lab Science,
10716,FORS,204,A,Forest Wildlife Management,4,S Torreano,TR,930,1045,,NA,NA,Woods Laboratories G9,20,21,Closed,Non-Lab Science; Prerequisites: FORS 121 or BIOL 131,
10718,FORS,212,A,Forestry in the Developing World,4,K Smith,MWF,900,950,,NA,NA,Woods Laboratories G9,20,24,Closed,Non-Lab Science,G5: Observing-Experimenting-Modeling
10715,FORS,240,A,Special Topics in Forestry: Forests As Food and Medicine,4,K Kuers,TR,1100,1215,,NA,NA,Woods Laboratories G9,20,19,Available: 1,Non-Lab Science; Reserved Seats: returning freshmen-10 (none available),
10779,FORS,260,A,Forest Watershed Measurements,2,K Kuers,TBA,NA,NA,,NA,NA,Van Ness Hall 133,4,5,Closed,Writing Intensive; Prerequisites: FORS 121 or GEOL 121; Instructor permission required,
10719,FORS,332,A,Junior Presentations,2,K Smith,MWF,1100,1150,,NA,NA,Spencer Hall 271,30,18,Available: 12,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,
10707,GEOL,121,A,Physical Geology (Lab),4,M Knoll,TR,1100,1215,T,1330,1630,Woods Laboratories 216,24,25,Closed,Lab Science,
10708,GEOL,121,B,Physical Geology (Lab),4,B Potter,MWF,800,850,,NA,NA,Woods Laboratories 216,24,25,Closed,Lab Science; Reserved Seats: returning freshmen-10 (none available),
10709,GEOL,221,A,Mineralogy (Lab),4,S Shaver,TR,930,1045,R,1330,1630,Van Ness Hall 003,24,9,Available: 15,Lab Science; Prerequisite: GEOL 121,
10710,GEOL,222,A,Historical Geology (Lab),4,B Potter,MWF,1000,1050,M,1330,1630,Woods Laboratories 216,24,22,Available: 2,Lab Science; Prerequisite: GEOL 121,
10711,GEOL,235,A,Earth Systems and Climate Change,4,M Knoll,TR,800,915,,NA,NA,Gailor Hall 011,35,37,Closed,Non-Lab Science,
10712,GEOL,332,A,Junior Presentations,2,K Smith,MWF,1100,1150,,NA,NA,Spencer Hall 271,30,18,Available: 12,Open only to juniors pursuing majors in forestry, geology, natural resources, or natural resources and the environment,
Economics,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10678,ACCT,215,A,Fundamentals of Financial Accounting,4,C Heinemann,MW,1300,1415,,NA,NA,Walsh-Ellett Hall 308,20,17,Available: 3,,
10679,ACCT,215,B,Fundamentals of Financial Accounting,4,C Heinemann,MW,1430,1545,,NA,NA,Walsh-Ellett Hall 308,20,17,Available: 3,,
10671,ECON,101,A,Introduction to Economics,4,N Dobrinov,MWF,800,850,,NA,NA,Walsh-Ellett Hall 306,20,15,Available: 5,,
10673,ECON,101,C,Introduction to Economics,4,N Dobrinov,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 210,20,19,Available: 1,,
10674,ECON,101,D,Introduction to Economics,4,B Ford,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 302,20,21,Closed,,
10675,ECON,101,E,Introduction to Economics,4,B Ford,MWF,1200,1250,,NA,NA,Walsh-Ellett Hall 302,20,21,Closed,,
10676,ECON,101,F,Introduction to Economics,4,D Williams,TR,930,1045,,NA,NA,Walsh-Ellett Hall 202,20,21,Closed,,
10677,ECON,101,G,Introduction to Economics,4,Y Mohiuddin,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 310,20,19,Available: 1,,
10680,ECON,301,A,Money and Banking,4,R Ott,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 310,20,19,Available: 1,Prerequisite: ECON 101,
10681,ECON,301,B,Money and Banking,4,R Ott,MWF,1100,1150,,NA,NA,Walsh-Ellett Hall 310,20,21,Closed,Prerequisite: ECON 101,
10682,ECON,305,A,Microeconomic Theory,4,M St-Pierre,TR,930,1045,,NA,NA,Walsh-Ellett Hall 308,20,19,Available: 1,Prerequisite: ECON 101,
10683,ECON,305,B,Microeconomic Theory,4,M St-Pierre,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 308,20,27,Closed,Prerequisite: ECON 101,
10685,ECON,310,A,Economic Development in the Third World,4,Y Mohiuddin,TR,930,1045,,NA,NA,Walsh-Ellett Hall 310,20,24,Closed,Prerequisite: ECON 101,
10851,ECON,315,A,Industrial Organization and Public Policy,4,N Dobrinov,TR,800,915,,NA,NA,Walsh-Ellett Hall 308,20,10,Available: 10,Prerequisite: ECON 101,
10686,ECON,335,A,Environmental Economics,4,B Ford,MWF,1000,1050,,NA,NA,Walsh-Ellett Hall 202,20,23,Closed,Prerequisite: ECON 101,
10852,ECON,343,A,International Trade,4,S Ford,M,1430,1545,F,800,850,Walsh-Ellett Hall 302,20,10,Available: 10,Prerequisite: ECON 101,
10810,ECON,348,A,Social Entrepreneurship,4,Y Mohiuddin,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 310,15,16,Closed,Community Engagement; Prerequisite: ECON 101,
10688,ECON,360,A,Finance I,4,S Ford,MF,1300,1415,,NA,NA,Walsh-Ellett Hall 302,20,16,Available: 4,Prerequisites: ECON 101 and STAT 204,
10689,ECON,361,A,Finance II,4,R Ott,TR,1330,1445,,NA,NA,Walsh-Ellett Hall 308,20,8,Available: 12,Prerequisites: ECON 302 or ECON 360,
10692,ECON,410,A,Research Seminar,4,M St-Pierre,MW,1300,1415,,NA,NA,Spencer Hall 151,15,13,Available: 2,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,
10690,ECON,411,A,Policy Seminar,4,D Williams,TR,1100,1215,,NA,NA,Walsh-Ellett Hall 204,15,16,Closed,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,
10691,ECON,411,B,Policy Seminar,4,D Williams,TR,1500,1615,,NA,NA,Walsh-Ellett Hall 204,15,15,Closed,Writing Intensive; Open only to seniors pursuing majors in economics; Prerequisites: (ECON 201 or STAT 204) and ECON 305 and ECON 306,
Education,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
10439,EDUC,161,A,Introduction to Educational Psychology,4,M Wallace,TR,930,1045,,NA,NA,Woods Laboratories 342,22,22,Closed,Community Engagement; Reserved Seats: juniors-7 (1 available), sophomores-7 (none available), returning freshmen-7 (none available),
10440,EDUC,220,A,Methods of Teaching Writing,1,V Craighill,M,1300,1350,,NA,NA,Gailor Hall 103,15,9,Available: 6,,
10441,EDUC,226,A,Teaching Children's Literature,4,P Wiser,TR,1100,1215,,NA,NA,Guerry Hall 1,22,21,Available: 1,Community Engagement; Reserved Seats: returning freshmen-3 (none available),
10443,EDUC,341,A,Methods and Materials of Teaching,4,P Hill,M,1500,1730,,NA,NA,Gailor Hall 103,12,16,Closed,Community Engagement; Prerequisites: One course in education,
10444,EDUC,350,A,Issues and Innovations in Education,4,M Wallace,TR,1330,1445,,NA,NA,duPont Library G9D,15,15,Closed,Community Engagement; Prerequisites: One course in education,
English,,NA,,,,,,NA,NA,,NA,NA,,NA,NA,,,
